Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"1,42 B","1,46 B","1,45 B","1,32 B","1,22 B","1,12 B","1,11 B","1,18 B","1,23 B","1,29 B","1,36 B","1,26 B","1,23 B","1,28 B","1,30 B","1,23 B","979,97 M","851,35 M","568,15 M","429,19 M","347,82 M","369,08 M","348,74 M","387,93 M","484,07 M","472,05 M","552,33 M","540,07 M","557,71 M","593,88 M","549,79 M","483,30 M","544,38 M","647,70 M","613,50 M","625,34 M","787,02 M","876,88 M","729,55 M","657,83 M","649,34 M","624,17 M","589,25 M","542,15 M","489,59 M","485,62 M","466,34 M","432,51 M","399,02 M","392,34 M","358,79 M","332,44 M","303,83 M","296,19 M","302,49 M","310,24 M","318,55 M","325,06 M","332,55 M","292,09 M","292,09 M","282,68 M","302,50 M","291,15 M","269,55 M"
Custos,"-1,02 B","-1,04 B","-1,05 B","-939,09 M","-863,38 M","-733,29 M","-730,85 M","-802,25 M","-880,54 M","-905,17 M","-977,55 M","-891,13 M","-912,55 M","-956,01 M","-994,05 M","-905,36 M","-682,83 M","-506,01 M","-334,07 M","-216,28 M","-137,57 M","-156,91 M","-165,96 M","-224,59 M","-237,47 M","-283,88 M","-374,71 M","-379,61 M","-363,40 M","-421,17 M","-356,42 M","-290,14 M","-386,95 M","-453,94 M","-455,08 M","-453,94 M","-643,62 M","-716,13 M","-578,86 M","-509,66 M","-508,17 M","-486,51 M","-483,97 M","-391,78 M","-347,74 M","-361,08 M","-333,00 M","-308,55 M","-273,90 M","-268,21 M","-246,75 M","-239,05 M","-187,95 M","-170,46 M","-173,77 M","-232,76 M","-233,51 M","-199,88 M","-266,80 M","-170,81 M","-170,81 M","-135,69 M","-184,88 M","-170,09 M","-170,94 M"
Lucro bruto,"407,25 M","419,69 M","400,39 M","385,00 M","359,82 M","383,51 M","376,24 M","373,08 M","346,51 M","379,88 M","379,16 M","365,70 M","319,54 M","321,09 M","304,80 M","323,32 M","297,14 M","345,33 M","234,07 M","212,91 M","210,25 M","212,16 M","182,78 M","163,33 M","246,60 M","188,17 M","177,62 M","160,46 M","194,30 M","172,71 M","193,37 M","193,16 M","157,44 M","193,76 M","158,42 M","171,40 M","143,41 M","160,76 M","150,69 M","148,17 M","141,17 M","137,66 M","105,28 M","150,37 M","141,85 M","124,54 M","133,34 M","123,97 M","125,12 M","124,13 M","112,04 M","93,40 M","115,88 M","125,73 M","128,72 M","77,47 M","85,03 M","125,17 M","65,75 M","121,28 M","121,28 M","146,99 M","117,62 M","121,05 M","98,60 M"
Despesas operacionais,"-288,47 M","-314,69 M","-241,83 M","-431,79 M","-172,00 M","-246,76 M","-155,85 M","-230,27 M","-250,88 M","-307,58 M","-244,01 M","-198,21 M","-261,75 M","-212,77 M","-199,96 M","-158,79 M","-167,88 M","-266,48 M","-103,56 M","-156,42 M","-133,52 M","-114,83 M","-107,72 M","-101,41 M","-104,59 M","-151,71 M","-91,02 M","-97,27 M","-101,61 M","-100,81 M","-99,89 M","-100,11 M","-106,98 M","-112,18 M","-94,58 M","-103,79 M","-83,18 M","-95,20 M","-97,39 M","-83,65 M","-82,13 M","-102,94 M","-90,52 M","-88,73 M","-82,07 M","-83,06 M","-81,00 M","-78,69 M","-75,39 M","-74,20 M","-70,61 M","-75,75 M","-68,74 M","-92,44 M","-77,40 M","-76,00 M","-68,33 M","-69,02 M","-66,92 M","-71,78 M","-71,78 M","-37,59 M","-69,75 M","-75,49 M","-49,30 M"
Despesas com vendas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Despesas administrativas,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"-87,93 M","-85,61 M","-86,66 M","-90,84 M","-84,90 M","-84,61 M","-85,51 M","-88,66 M","-84,82 M","-84,44 M","-82,19 M","-94,14 M","-87,33 M","-87,98 M","-83,84 M","-97,90 M","-80,27 M","-82,02 M","-79,85 M","-80,29 M","-77,18 M","-76,99 M","-71,09 M","-73,71 M","-72,92 M","-66,38 M","-63,45 M","-65,48 M","-62,17 M","-60,51 M","-60,86 M","-61,08 M","-58,99 M","-56,66 M","-51,57 M","-54,10 M","-54,22 M","-47,35 M","-47,35 M","-48,66 M","-48,20 M","-47,55 M","-43,23 M"
EBIT,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"74,90 M","62,23 M","141,36 M","38,44 M","86,61 M","63,19 M","92,69 M","71,90 M","93,48 M","93,05 M","50,46 M","81,57 M","63,83 M","67,60 M","60,23 M","65,55 M","53,30 M","64,52 M","59,04 M","34,73 M","14,76 M","61,64 M","59,78 M","41,48 M","52,34 M","45,28 M","49,73 M","49,93 M","41,43 M","17,64 M","47,14 M","33,29 M","51,32 M","1,47 M","16,70 M","56,16 M","-1,17 M","49,50 M","49,50 M","109,39 M","47,86 M","45,57 M","49,30 M"
Resultado financeiro,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"164,00 Mil","-300,00 Mil","654,00 Mil","-2,44 M","3,00 Mil","89,00 Mil","361,00 Mil","-695,00 Mil","-902,00 Mil","2,41 M","3,95 M","5,48 M","-1,77 M","50,00 Mil","1,15 M","1,31 M","-695,00 Mil","622,00 Mil","55,00 Mil","467,00 Mil","895,00 Mil","319,00 Mil","84,00 Mil","2,79 M","998,00 Mil","937,00 Mil","281,00 Mil","-2,78 M","938,00 Mil","8,55 M","-919,00 Mil","531,00 Mil","750,00 Mil","-354,00 Mil","82,00 Mil","551,00 Mil","-390,00 Mil","-13,00 Mil","-13,00 Mil","2,17 M","6,14 M","4,00 Mil","-1,58 M"
Antes dos impostos,"118,78 M","105,00 M","158,56 M","-46,78 M","187,82 M","136,74 M","220,38 M","142,81 M","95,63 M","72,30 M","135,15 M","167,49 M","57,79 M","108,32 M","104,84 M","164,53 M","129,26 M","78,86 M","130,52 M","56,49 M","76,73 M","97,33 M","75,06 M","61,92 M","142,01 M","36,00 M","86,61 M","63,28 M","93,05 M","71,20 M","92,58 M","95,46 M","54,40 M","87,06 M","62,07 M","67,65 M","61,38 M","66,86 M","52,61 M","65,14 M","59,09 M","35,19 M","15,65 M","61,96 M","59,86 M","44,27 M","53,34 M","46,22 M","50,01 M","47,16 M","42,36 M","26,19 M","46,22 M","33,82 M","52,07 M","1,12 M","16,78 M","56,71 M","-1,56 M","49,48 M","49,48 M","111,57 M","54,00 M","45,57 M","47,72 M"
Imposto,"-20,92 M","10,15 M","-52,58 M","53,92 M","-76,17 M","-19,87 M","-83,51 M","-35,55 M","-28,01 M","-4,64 M","-47,36 M","-44,13 M","-12,80 M","-27,16 M","-33,55 M","-50,14 M","-51,46 M","-16,11 M","-54,30 M","-16,44 M","-25,22 M","-18,84 M","-25,22 M","-13,69 M","-42,50 M","33,82 M","-22,25 M","-8,06 M","-23,73 M","-4,56 M","-25,55 M","-30,18 M","-27,46 M","-21,57 M","-15,31 M","-12,97 M","-17,75 M","-12,96 M","-13,66 M","-8,23 M","-15,96 M","-977,00 Mil","28,75 M","-6,68 M","-16,56 M","-3,31 M","-12,94 M","-4,35 M","-15,54 M","-8,27 M","-11,29 M","-2,71 M","-13,17 M","-4,25 M","-14,68 M","6,46 M","-1,33 M","-15,64 M","4,93 M","-14,60 M","-14,60 M","-24,13 M","-20,97 M","-14,78 M","-18,02 M"
Op. continuadas,"97,86 M","115,15 M","105,97 M","7,14 M","111,66 M","116,87 M","136,88 M","107,26 M","67,62 M","67,66 M","87,79 M","123,36 M","44,99 M","81,16 M","71,29 M","114,39 M","77,80 M","62,74 M","76,22 M","40,04 M","51,51 M","78,49 M","49,84 M","48,24 M","99,52 M",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Op. descontinuadas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Lucro líquido,"97,86 M","115,15 M","105,97 M","7,14 M","111,66 M","116,87 M","136,88 M","107,26 M","67,62 M","67,66 M","87,79 M","123,36 M","44,99 M","81,16 M","71,29 M","114,39 M","77,80 M","62,74 M","76,22 M","40,04 M","51,51 M","62,28 M","44,81 M","42,20 M","82,51 M","46,59 M","58,16 M","45,63 M","63,37 M","44,75 M","55,10 M","57,84 M","23,36 M","51,02 M","39,44 M","46,31 M","38,45 M","43,00 M","33,67 M","46,30 M","38,38 M","28,98 M","39,51 M","43,60 M","38,78 M","31,93 M","33,99 M","37,16 M","30,62 M","32,05 M","27,83 M","19,49 M","30,57 M","25,03 M","31,84 M","5,91 M","13,64 M","36,54 M","1,18 M","32,30 M","32,30 M","52,50 M","39,88 M","37,91 M","36,72 M"
Dos controladores,0,"339,92 M",0,"7,14 M",0,"428,63 M",0,0,0,"323,80 M",0,0,0,"344,64 M",0,0,0,"62,74 M","76,22 M",0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Dos não controladores,0,0,0,0,"1,07 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
