Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"26,83 B","26,47 B","26,00 B","24,91 B","24,88 B","20,51 B","20,13 B","19,74 B","19,83 B","18,80 B","18,32 B","17,71 B","17,15 B","16,66 B","16,17 B","15,66 B","15,63 B","14,64 B","14,33 B","13,87 B","13,93 B","13,19 B","13,12 B","12,81 B","12,57 B","11,94 B","11,56 B","11,40 B","11,13 B","10,78 B","10,55 B","10,39 B","10,35 B","10,12 B","9,88 B","9,56 B","9,71 B","9,45 B","8,97 B","8,54 B","8,42 B","8,24 B","8,17 B","8,25 B","7,73 B","7,55 B","7,26 B","7,14 B","6,93 B","6,75 B","6,61 B","6,42 B","6,40 B","6,17 B","6,00 B","5,83 B","5,80 B","5,56 B","5,55 B","5,47 B","5,68 B","5,18 B","4,94 B"
Ativo circulante,"7,03 B","7,22 B","7,49 B","2,97 B","3,38 B","3,30 B","3,29 B","3,14 B","3,47 B","2,78 B","2,70 B","2,60 B","2,54 B","2,47 B","2,42 B","2,43 B","2,74 B","2,07 B","2,11 B","1,99 B","2,27 B","1,76 B","1,84 B","1,77 B","1,67 B","1,17 B","1,08 B","1,14 B","1,10 B","1,06 B","1,05 B","1,12 B","1,29 B","1,24 B","1,25 B","1,15 B","1,40 B","1,31 B","1,01 B","733,84 M","784,16 M","738,38 M","776,98 M","907,48 M","568,59 M","558,58 M","489,49 M","602,49 M","577,41 M","601,12 M","625,93 M","621,49 M","741,04 M","642,79 M","629,96 M","568,68 M","533,47 M","486,77 M","451,13 M","430,24 M","486,77 M","382,24 M","402,29 M"
Caixa e eq. de caixa,"5,36 B","5,61 B","5,88 B","1,40 B","1,85 B","1,80 B","1,67 B","1,44 B","1,91 B","1,29 B","1,28 B","1,15 B","1,21 B","1,21 B","1,23 B","1,23 B","1,59 B","983,13 M","1,07 B","988,30 M","1,32 B","874,32 M","963,38 M","884,21 M","789,64 M","274,06 M","257,48 M","344,70 M","351,82 M","326,62 M","322,70 M","342,09 M","549,08 M","533,89 M","535,96 M","450,86 M","724,98 M","638,33 M","376,48 M","75,62 M","197,76 M","163,80 M","220,40 M","364,06 M","90,22 M","69,06 M","30,23 M","115,66 M","122,75 M","146,78 M","179,30 M","191,47 M","334,44 M","219,18 M","226,41 M","186,96 M","184,31 M","140,29 M","118,14 M","92,26 M","140,29 M","96,44 M","119,45 M"
Aplicações financeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contas a receber,"1,22 B","1,18 B","1,22 B","1,17 B","1,23 B","1,25 B","1,27 B","1,26 B","1,30 B","1,26 B","1,25 B","1,20 B","1,14 B","1,09 B","1,04 B","1,03 B","1,03 B","971,48 M","919,47 M","872,36 M","842,38 M","779,40 M","755,95 M","747,93 M","792,56 M","809,74 M","710,04 M","667,17 M","644,51 M","639,05 M","621,47 M","632,25 M","627,44 M","606,25 M","614,70 M","564,20 M","579,51 M","559,80 M","545,67 M","553,81 M","509,14 M","477,28 M","469,09 M","440,91 M","399,04 M","393,54 M","379,19 M","390,06 M","378,71 M","368,62 M","375,75 M","357,59 M","331,20 M","334,07 M","335,00 M","311,46 M","291,77 M","280,82 M","272,06 M","270,81 M","280,82 M","232,54 M","225,68 M"
Estoques,"79,52 M","97,00 M","77,20 M","75,74 M","74,19 M","73,18 M","70,67 M","75,13 M","64,19 M","69,31 M","67,35 M","64,93 M","71,44 M","76,94 M","68,00 M","64,49 M","65,27 M","57,68 M","52,46 M","49,04 M","49,94 M","53,86 M","48,68 M","47,54 M","42,78 M","46,15 M","43,80 M","39,29 M","38,99 M","39,12 M","37,84 M","38,70 M","36,31 M","36,89 M","35,58 M","36,15 M","36,30 M","36,72 M","35,38 M","35,52 M","36,63 M","35,66 M","35,10 M","33,41 M","33,44 M","35,17 M","30,97 M","30,45 M","30,85 M","29,82 M","29,05 M","28,86 M","27,11 M","27,13 M","27,38 M","29,79 M","30,74 M","31,20 M","31,80 M","32,20 M","31,20 M","30,30 M","25,31 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"19,80 B","19,24 B","18,51 B","21,94 B","21,49 B","17,21 B","16,84 B","16,59 B","16,36 B","16,03 B","15,62 B","15,10 B","14,61 B","14,19 B","13,75 B","13,23 B","12,89 B","12,57 B","12,22 B","11,88 B","11,66 B","11,43 B","11,28 B","11,05 B","10,90 B","10,77 B","10,48 B","10,26 B","10,03 B","9,72 B","9,49 B","9,27 B","9,06 B","8,88 B","8,62 B","8,41 B","8,31 B","8,15 B","7,97 B","7,80 B","7,63 B","7,51 B","7,39 B","7,34 B","7,16 B","6,99 B","6,77 B","6,54 B","6,35 B","6,15 B","5,98 B","5,80 B","5,66 B","5,53 B","5,37 B","5,26 B","5,27 B","5,08 B","5,10 B","5,04 B","5,19 B","4,80 B","4,54 B"
Investimentos,"2,17 M","2,05 M","2,11 M","2,14 M","2,31 M","2,18 M","2,46 M","2,37 M","2,23 M","2,28 M","3,07 M","2,99 M","2,45 M","1,99 M","4,68 M","3,41 M","2,10 M","2,03 M","3,03 M","3,05 M","2,02 M","2,35 M","2,44 M","2,70 M","2,57 M","2,67 M","18,26 M","20,46 M","21,40 M","22,59 M","19,60 M","19,34 M","20,09 M","19,47 M","19,87 M","21,33 M","21,09 M","12,40 M","11,83 M","12,18 M","9,45 M","8,22 M","7,78 M","8,29 M","8,12 M","8,20 M","4,93 M","2,94 M","2,94 M","2,94 M","2,95 M","2,95 M","2,95 M","2,95 M","2,95 M","2,95 M","2,95 M","2,95 M","2,95 M","2,95 M","2,95 M","2,95 M","2,95 M"
Imobilizado,"431,63 M","453,25 M","416,41 M","336,99 M","348,80 M","348,62 M","360,79 M","371,62 M","361,57 M","378,05 M","369,23 M","378,51 M","352,52 M","370,52 M","302,13 M","303,69 M","315,81 M","312,68 M","290,38 M","293,45 M","276,76 M","286,01 M","281,22 M","290,09 M","292,93 M","297,72 M","263,58 M","261,02 M","265,11 M","168,77 M","158,92 M","146,49 M","136,97 M","129,94 M","133,03 M","131,45 M","132,82 M","131,27 M","134,56 M","135,54 M","128,32 M","130,04 M","133,23 M","101,29 M","104,27 M","102,34 M","5,34 B","5,21 B","5,15 B","110,64 M","5,16 B","5,01 B","4,87 B","4,76 B","4,76 B","4,71 B","4,64 B","4,58 B","4,53 B","4,48 B","4,58 B","4,38 B","4,06 B"
