Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"16,66 B","16,21 B","15,77 B","15,18 B","14,94 B","14,41 B","13,71 B","13,54 B","13,24 B","13,10 B","13,12 B","13,35 B","12,56 B","12,31 B","12,46 B","11,97 B","11,74 B","11,24 B","10,85 B","10,22 B","9,87 B","9,37 B","9,88 B","9,49 B","9,10 B","8,66 B","8,47 B","8,62 B","7,18 B","6,49 B","6,74 B","6,31 B","5,69 B","5,70 B","5,27 B","5,06 B","4,88 B","4,92 B","4,95 B","4,86 B","4,53 B","4,61 B","4,53 B","4,39 B","4,20 B","4,03 B","3,68 B","3,66 B","3,64 B","3,37 B","3,51 B","3,58 B","3,66 B","3,56 B","3,52 B","3,49 B","3,43 B","3,35 B","3,15 B","3,25 B","3,12 B","3,08 B","2,75 B"
Ativo circulante,"3,02 B","3,06 B","3,30 B","3,04 B","3,17 B","3,08 B","2,80 B","2,84 B","2,78 B","2,85 B","3,01 B","3,31 B","2,84 B","2,85 B","3,28 B","3,28 B","3,56 B","3,31 B","3,09 B","2,83 B","2,81 B","2,43 B","3,07 B","2,80 B","2,48 B","2,16 B","2,00 B","2,06 B","2,47 B","1,88 B","2,32 B","2,14 B","1,73 B","1,82 B","1,61 B","1,55 B","1,49 B","1,61 B","1,76 B","1,74 B","1,50 B","1,57 B","1,55 B","1,47 B","1,51 B","1,22 B","925,52 M","859,27 M","932,22 M","750,93 M","928,61 M","963,70 M","966,23 M","905,23 M","1,09 B","1,04 B","1,03 B","928,56 M","744,38 M","789,13 M","696,28 M","683,28 M","652,38 M"
Caixa e eq. de caixa,"190,61 M","184,20 M","107,77 M","184,55 M","299,05 M","214,12 M","58,70 M","179,33 M","40,01 M","96,67 M","168,33 M","658,24 M","81,98 M","182,56 M","216,23 M","187,20 M","153,56 M","204,32 M","255,43 M","221,85 M","307,02 M","166,01 M","493,74 M","239,11 M","155,56 M","91,61 M","169,56 M","302,10 M","548,99 M","95,83 M","17,79 M","193,80 M","89,81 M","154,28 M","81,79 M","97,33 M","84,12 M","168,13 M","366,80 M","323,57 M","168,97 M","57,23 M","58,94 M","118,24 M","144,38 M","180,43 M","13,00 M","25,21 M","58,90 M","95,29 M","241,69 M","216,41 M","163,59 M","152,72 M","228,64 M","178,19 M","178,45 M","91,49 M","54,06 M","87,18 M","33,88 M","52,77 M","42,80 M"
Aplicações financeiras,"551,00 Mil","526,00 Mil","520,00 Mil","496,00 Mil","489,00 Mil","475,00 Mil","103,46 M","100,65 M","99,01 M","97,92 M","185,91 M","92,34 M","88,68 M","86,90 M","84,44 M","82,01 M","82,49 M","80,65 M","79,25 M","105,80 M","77,65 M","92,38 M","140,45 M","96,88 M","79,17 M","77,03 M","71,06 M","70,43 M","65,35 M","67,98 M","91,16 M","82,36 M","87,71 M","82,21 M","488,00 Mil","52,00 Mil","4,81 M","2,41 M","15,07 M","4,92 M","29,59 M","7,26 M","1,21 M","6,63 M","13,64 M","11,46 M","2,14 M","1,20 M","59,64 M","12,02 M","82,24 M","114,83 M","83,18 M","62,31 M","183,89 M","219,83 M","211,23 M","236,71 M","94,83 M","96,93 M","57,83 M","51,50 M","6,27 M"
Contas a receber,"1,90 B","1,93 B","1,93 B","1,97 B","1,93 B","2,00 B","2,00 B","1,79 B","1,85 B","1,86 B","1,80 B","1,78 B","1,69 B","1,71 B","1,68 B","1,74 B","1,71 B","1,61 B","1,70 B","1,88 B","1,45 B","1,41 B","1,28 B","1,25 B","1,31 B","1,27 B","1,68 B","1,58 B","1,77 B","962,35 M","2,12 B","1,78 B","1,46 B","1,51 B","1,45 B","1,36 B","1,30 B","1,36 B","1,29 B","1,33 B","1,22 B","1,43 B","1,41 B","1,26 B","1,27 B","934,71 M","815,67 M","759,47 M","743,02 M","592,94 M","539,86 M","566,46 M","653,29 M","626,22 M","486,86 M","580,34 M","574,09 M","542,15 M","536,51 M","538,63 M","541,83 M","528,06 M","548,30 M"
Estoques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,63 M","2,44 M","2,13 M",0,"3,39 M","2,98 M","3,23 M","2,33 M","3,60 M","4,26 M","4,42 M","3,76 M","4,17 M","5,71 M","5,74 M","4,60 M","2,99 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"13,64 B","13,15 B","12,47 B","12,14 B","11,78 B","11,33 B","10,91 B","10,70 B","10,46 B","10,24 B","10,11 B","10,03 B","9,72 B","9,46 B","9,17 B","8,69 B","8,18 B","7,93 B","7,77 B","7,39 B","7,05 B","6,94 B","6,81 B","6,69 B","6,62 B","6,50 B","6,47 B","6,56 B","4,71 B","4,61 B","4,42 B","4,16 B","3,97 B","3,88 B","3,65 B","3,51 B","3,39 B","3,32 B","3,18 B","3,12 B","3,04 B","3,04 B","2,99 B","2,92 B","2,68 B","2,81 B","2,76 B","2,80 B","2,71 B","2,62 B","2,58 B","2,61 B","2,69 B","2,66 B","2,43 B","2,45 B","2,40 B","2,42 B","2,41 B","2,46 B","2,42 B","2,39 B","2,10 B"
Investimentos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imobilizado,"316,06 M","331,29 M","278,69 M","285,75 M","290,03 M","179,86 M","171,56 M","116,12 M","90,98 M","88,22 M","76,70 M","72,72 M","67,22 M","67,34 M","63,07 M","78,14 M","34,47 M","80,15 M","53,58 M","42,24 M","42,62 M","43,56 M","46,36 M","45,51 M","48,05 M","51,37 M","53,36 M","55,04 M","62,58 M","46,49 M","46,18 M","43,14 M","42,67 M","43,25 M","51,94 M","52,87 M","54,54 M","55,78 M","53,19 M","54,30 M","54,51 M","55,49 M","51,12 M","47,21 M","47,13 M","48,78 M","47,14 M","45,07 M","43,21 M","42,73 M","39,30 M","42,12 M","42,50 M","37,41 M","39,17 M","36,36 M","34,44 M","36,16 M","32,19 M","32,15 M","34,46 M","35,69 M","34,15 M"
Intangível,"2,03 B","2,02 B","1,90 B","1,97 B","2,02 B","2,09 B","2,12 B","2,15 B","2,19 B","2,28 B","2,34 B","2,39 B","2,27 B","2,29 B","2,16 B","2,08 B","2,02 B","1,97 B","1,97 B","2,00 B","1,97 B","2,01 B","2,05 B","1,91 B","1,87 B","1,93 B","2,41 B","2,35 B","2,46 B","2,01 B","2,33 B","2,26 B","2,22 B","2,17 B","2,14 B","2,06 B","1,95 B","1,91 B","1,86 B","1,84 B","1,80 B","1,75 B","1,71 B","1,66 B","1,55 B","1,55 B","1,60 B","1,72 B","1,72 B","1,75 B","1,74 B","1,73 B","1,70 B","1,70 B","1,66 B","1,65 B","1,59 B","1,86 B","1,91 B","1,94 B","1,93 B","1,91 B","1,65 B"
Passivo total,"16,66 B","16,21 B","15,77 B","15,18 B","14,94 B","14,41 B","13,71 B","13,54 B","13,24 B","13,10 B","13,12 B","13,35 B","12,56 B","12,31 B","12,46 B","11,97 B","11,74 B","11,24 B","10,85 B","10,22 B","9,87 B","9,37 B","9,88 B","9,49 B","9,10 B","8,66 B","8,47 B","8,62 B","7,18 B","6,49 B","6,74 B","6,31 B","5,69 B","5,70 B","5,27 B","5,06 B","4,88 B","4,92 B","4,95 B","4,86 B","4,53 B","4,61 B","4,53 B","4,39 B","4,20 B","4,03 B","3,68 B","3,66 B","3,64 B","3,37 B","3,51 B","3,58 B","3,66 B","3,56 B","3,52 B","3,49 B","3,43 B","3,35 B","3,15 B","3,25 B","3,12 B","3,08 B","2,75 B"
Passivo circulante,"5,41 B","5,56 B","6,19 B","5,32 B","6,63 B","5,67 B","5,09 B","5,39 B","5,82 B","5,11 B","4,73 B","5,03 B","3,88 B","4,16 B","4,07 B","3,67 B","4,14 B","3,46 B","3,09 B","2,83 B","2,57 B","2,88 B","3,11 B","2,95 B","2,39 B","2,05 B","1,86 B","2,00 B","1,99 B","2,06 B","2,11 B","1,96 B","1,83 B","1,93 B","1,79 B","1,65 B","1,44 B","1,51 B","1,40 B","1,35 B","1,26 B","1,36 B","1,06 B","974,52 M","860,15 M","829,87 M","842,72 M","799,42 M","744,14 M","706,13 M","848,93 M","953,78 M","830,23 M","793,01 M","933,20 M","940,55 M","785,97 M","847,81 M","1,09 B","1,17 B","953,79 M","1,00 B","694,67 M"
Fornecedores,"1,57 B","1,89 B","1,56 B","1,36 B","1,19 B","1,27 B","1,11 B","1,11 B","1,12 B","1,10 B","1,28 B","1,34 B","1,36 B","1,37 B","1,43 B","1,23 B","1,16 B","1,41 B","1,47 B","1,13 B","1,04 B","1,02 B","775,91 M","740,52 M","701,84 M","866,72 M","707,80 M","664,44 M","652,40 M","702,60 M","704,71 M","631,93 M","530,72 M","755,86 M","576,03 M","518,91 M","436,78 M","497,30 M","413,32 M","403,54 M","349,56 M","511,15 M","524,29 M","497,28 M","409,76 M","434,26 M","440,56 M","351,98 M","373,35 M","336,88 M","181,95 M","197,05 M","239,64 M","285,79 M","170,23 M","178,51 M","149,10 M","179,89 M","159,30 M","185,90 M","206,29 M","246,72 M","150,73 M"
Empréstimos e financ.,"2,28 B","1,75 B","2,40 B","2,04 B","3,65 B","2,82 B","2,79 B","3,26 B","3,58 B","2,76 B","2,40 B","2,57 B","1,34 B","1,47 B","1,27 B","974,59 M","1,57 B","791,96 M","561,27 M","542,52 M","607,40 M","828,13 M","1,09 B","1,03 B","856,47 M","360,73 M","470,57 M","493,33 M","685,23 M","675,73 M","624,87 M","606,01 M","666,48 M","461,50 M","434,90 M","395,61 M","394,36 M","384,03 M","447,20 M","428,46 M","415,30 M","395,80 M","163,04 M","146,38 M","145,69 M","131,53 M","103,24 M","161,38 M","138,61 M","147,98 M","173,52 M","220,77 M","204,80 M","187,62 M","205,70 M","214,20 M","243,30 M","236,30 M","222,76 M","269,12 M","264,16 M","261,47 M","155,63 M"
