Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"1,69 B","1,66 B","1,69 B","1,68 B","1,65 B","1,66 B","1,64 B","1,67 B","1,66 B","1,65 B","1,68 B","1,67 B","1,64 B","1,59 B","1,54 B","1,53 B","1,53 B","1,52 B","2,12 B","2,14 B","2,12 B","2,16 B","2,49 B","2,56 B","2,70 B","4,28 B","4,36 B","4,41 B","4,40 B","3,71 B","3,72 B","3,77 B","3,59 B","3,69 B","3,10 B","3,05 B","3,08 B","3,18 B","3,08 B","3,03 B","3,11 B","3,17 B","3,20 B","3,14 B","3,24 B","3,38 B","1,17 B","1,17 B","986,06 M","989,62 M","980,49 M","1,00 B","921,44 M","973,06 M","956,34 M","929,17 M","701,92 M","542,89 M","466,01 M","331,65 M","302,15 M",0,"211,20 M"
Ativo circulante,"531,97 M","500,53 M","529,70 M","517,71 M","482,48 M","488,21 M","495,12 M","531,27 M","517,76 M","525,23 M","545,30 M","545,66 M","534,71 M","499,38 M","504,17 M","470,17 M","486,22 M","503,68 M","496,68 M","513,06 M","490,68 M","530,31 M","602,26 M","635,57 M","746,82 M","996,52 M","1,09 B","1,15 B","1,26 B","801,65 M","894,89 M","964,47 M","799,37 M","895,91 M","782,57 M","743,58 M","723,37 M","823,88 M","711,80 M","662,69 M","749,97 M","795,01 M","831,51 M","755,03 M","846,96 M","1,01 B","643,21 M","683,21 M","505,18 M","502,98 M","496,52 M","519,34 M","441,26 M","504,83 M","523,96 M","576,38 M","412,07 M","293,71 M","266,52 M","218,79 M","202,22 M",0,"129,87 M"
Caixa e eq. de caixa,"32,34 M","40,50 M","36,85 M","33,52 M","43,09 M","35,29 M","24,31 M","26,51 M","27,77 M","31,21 M","26,69 M","24,95 M","31,53 M","48,84 M","25,67 M","23,77 M","24,58 M","34,16 M","47,22 M","48,97 M","45,20 M","56,21 M","47,18 M","69,34 M","133,14 M","467,21 M","343,64 M","423,58 M","575,50 M","247,74 M","239,01 M","310,55 M","187,67 M","409,74 M","241,91 M","197,37 M","247,06 M","376,41 M","191,63 M","147,91 M","224,97 M","257,62 M","166,33 M","162,19 M","247,06 M","445,81 M","260,32 M","357,80 M","196,78 M","186,49 M","227,79 M","271,90 M","197,24 M","254,31 M","217,95 M","281,04 M","144,51 M","72,90 M","83,46 M","29,83 M","40,69 M",0,"24,58 M"
Aplicações financeiras,0,0,0,0,0,"19,64 M","18,91 M","18,21 M","17,57 M","16,91 M","16,24 M","15,51 M","14,83 M","14,16 M","13,53 M","12,90 M","12,38 M","11,95 M","11,64 M","11,44 M","11,31 M","11,23 M","11,15 M","11,07 M","10,96 M","10,80 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,25 M","53,67 M","41,09 M","55,05 M","98,26 M","93,51 M","68,98 M","73,88 M","99,26 M","19,22 M",0,0,0,0,0,0,0,0,0,0,0,0
Contas a receber,"236,27 M","231,85 M","219,56 M","209,34 M","155,68 M","174,75 M","138,74 M","151,34 M","109,06 M","115,66 M","122,98 M","124,51 M","117,30 M","113,26 M","141,70 M","114,05 M","129,50 M","159,35 M","112,13 M","116,88 M","82,39 M","117,83 M","111,11 M","92,24 M","119,99 M","93,73 M","128,19 M","159,63 M","135,95 M","77,37 M","118,67 M","129,70 M","86,27 M","57,66 M","90,93 M","96,94 M","69,97 M","68,14 M","133,06 M","158,43 M","142,25 M","139,59 M","176,07 M","167,18 M","176,96 M","144,80 M","64,78 M","44,79 M","41,48 M","26,68 M","42,51 M","39,33 M","41,47 M","31,52 M","68,83 M","94,56 M","98,46 M","94,85 M","77,61 M","105,79 M","66,68 M",0,"56,49 M"
Estoques,"246,95 M","218,02 M","261,73 M","263,30 M","270,89 M","249,10 M","288,48 M","292,85 M","304,93 M","296,39 M","322,45 M","320,68 M","313,12 M","271,36 M","259,69 M","256,21 M","256,67 M","231,50 M","281,69 M","279,24 M","289,88 M","284,31 M","349,75 M","381,45 M","385,42 M","311,69 M","484,19 M","440,10 M","414,69 M","356,38 M","395,94 M","387,86 M","380,63 M","291,96 M","347,89 M","349,90 M","363,18 M","335,70 M","334,47 M","298,59 M","279,09 M","267,47 M","313,07 M","326,32 M","333,33 M","299,30 M","205,85 M","194,29 M","174,16 M","174,99 M","185,46 M","184,83 M","178,75 M","192,61 M","189,44 M","163,84 M","138,99 M","103,85 M","85,79 M","64,83 M","82,25 M",0,"42,06 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"1,16 B","1,15 B","1,16 B","1,16 B","1,16 B","1,17 B","1,15 B","1,13 B","1,14 B","1,13 B","1,14 B","1,12 B","1,10 B","1,09 B","1,04 B","1,06 B","1,05 B","1,02 B","1,62 B","1,63 B","1,63 B","1,62 B","1,89 B","1,93 B","1,96 B","3,29 B","3,27 B","3,26 B","3,13 B","2,91 B","2,83 B","2,81 B","2,80 B","2,80 B","2,32 B","2,31 B","2,36 B","2,36 B","2,37 B","2,37 B","2,36 B","2,38 B","2,37 B","2,39 B","2,39 B","2,37 B","531,60 M","487,83 M","480,88 M","486,65 M","483,97 M","483,52 M","480,18 M","468,23 M","432,37 M","352,79 M","289,85 M","249,18 M","199,50 M","112,87 M","99,93 M",0,"81,32 M"
Investimentos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imobilizado,"321,39 M","318,59 M","319,36 M","324,85 M","326,72 M","335,56 M","313,35 M","304,27 M","310,69 M","308,80 M","303,04 M","283,89 M","269,18 M","271,46 M","271,30 M","285,12 M","279,63 M","269,69 M","283,64 M","295,42 M","292,12 M","311,57 M","338,06 M","360,15 M","379,97 M","401,16 M","444,12 M","457,79 M","447,42 M","232,78 M","217,46 M","205,72 M","200,10 M","198,81 M","354,23 M","359,73 M","368,29 M","370,02 M","391,43 M","400,06 M","409,38 M","422,43 M","435,95 M","439,42 M","435,87 M","435,21 M","332,33 M","316,17 M","318,61 M","327,37 M","326,25 M","324,70 M","321,75 M","318,68 M","291,60 M","229,92 M","183,94 M","141,64 M","109,86 M","70,29 M","64,33 M",0,"42,13 M"
