Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"1,25 B","1,38 B","1,41 B","1,36 B","1,33 B","1,11 B","1,04 B","980,27 M","841,25 M","741,26 M","889,07 M","919,55 M","838,77 M","746,83 M","823,93 M","782,59 M","704,82 M","685,09 M","657,29 M","599,13 M","640,65 M","595,32 M","453,59 M","280,07 M","341,81 M","370,82 M","333,13 M","338,82 M","322,73 M","351,25 M","260,73 M","282,60 M","246,57 M","221,53 M","218,87 M","215,07 M","177,37 M","194,81 M","196,40 M","217,10 M","204,34 M","237,24 M","233,42 M","200,99 M","203,37 M","186,53 M","199,03 M","187,15 M","191,97 M","181,73 M","190,64 M","177,41 M","167,50 M","170,91 M","170,12 M","170,26 M","151,47 M","137,13 M","129,07 M","145,75 M","133,63 M","132,82 M","123,75 M","135,72 M","117,21 M"
Custos,"-836,53 M","-957,14 M","-937,17 M","-924,13 M","-876,53 M","-713,38 M","-705,55 M","-664,76 M","-551,58 M","-538,63 M","-569,78 M","-599,06 M","-542,57 M","-527,70 M","-564,53 M","-552,13 M","-510,33 M","-503,60 M","-453,45 M","-424,69 M","-452,13 M","-419,48 M","-303,04 M","-215,28 M","-253,08 M","-267,73 M","-249,56 M","-250,85 M","-247,70 M","-262,89 M","-183,19 M","-207,66 M","-183,79 M","-161,19 M","-158,03 M","-158,03 M","-138,42 M","-144,59 M","-147,13 M","-146,30 M","-142,59 M","-166,36 M","-162,29 M","-143,90 M","-146,88 M","-135,91 M","-147,63 M","-137,91 M","-138,59 M","-135,81 M","-131,34 M","-129,58 M","-125,32 M","-129,09 M","-130,39 M","-119,46 M","-115,47 M","-103,41 M","-95,29 M","-107,89 M","-100,08 M","-98,82 M","-87,38 M","-93,21 M","-78,98 M"
Lucro bruto,"413,63 M","427,81 M","476,90 M","436,01 M","455,19 M","394,38 M","330,95 M","315,51 M","289,68 M","202,63 M","319,28 M","320,49 M","296,20 M","219,13 M","259,39 M","230,47 M","194,49 M","181,49 M","203,84 M","174,45 M","188,53 M","175,83 M","150,55 M","64,79 M","88,73 M","103,09 M","83,57 M","87,97 M","75,03 M","88,36 M","77,54 M","74,94 M","62,78 M","60,34 M","60,84 M","57,04 M","38,95 M","50,22 M","49,27 M","70,81 M","61,75 M","70,88 M","71,13 M","57,09 M","56,49 M","50,62 M","51,40 M","49,23 M","53,38 M","45,92 M","59,30 M","47,83 M","42,18 M","41,82 M","39,73 M","50,80 M","36,00 M","33,73 M","33,78 M","37,86 M","33,55 M","34,00 M","36,37 M","42,51 M","38,23 M"
Despesas operacionais,"-266,81 M","-280,68 M","-263,13 M","-265,53 M","-262,47 M","-222,94 M","-176,74 M","-238,88 M","-172,78 M","-121,19 M","-161,35 M","-164,46 M","-149,05 M","-169,29 M","-150,85 M","-133,79 M","-116,50 M","-151,47 M","-130,54 M","-99,29 M","-91,81 M","-46,34 M","-80,23 M","-43,06 M","-70,31 M","-66,04 M","-56,14 M","-60,86 M","-59,94 M","-68,44 M","-50,61 M","-52,35 M","7,56 M","-44,51 M","-41,19 M","-32,28 M","-33,94 M","-45,76 M","-35,87 M","-35,99 M","-30,78 M","-53,95 M","-47,76 M","-39,73 M","-33,28 M","-34,35 M","-32,87 M","-36,52 M","-34,27 M","-35,86 M","-35,50 M","-27,04 M","-29,42 M","-34,23 M","-22,41 M","-32,90 M","-28,32 M","-25,25 M","-26,34 M","-24,42 M","-21,85 M","-23,64 M","-27,09 M","-24,52 M","-21,32 M"
Despesas com vendas,"-127,27 M","-152,02 M","-141,59 M","-135,60 M","-134,75 M","-129,38 M","-101,22 M","-94,91 M","-79,22 M","-71,98 M","-82,72 M","-79,16 M","-79,16 M","-79,56 M","-79,78 M","-70,89 M","-61,37 M","-66,69 M","-60,57 M","-54,96 M","-54,99 M","-46,88 M","-40,54 M","-26,39 M","-34,11 M","-35,87 M","-30,42 M","-33,11 M","-34,00 M","-39,93 M","-26,65 M","-25,71 M","-22,75 M","-20,63 M","-20,07 M","-16,90 M","-17,59 M","-20,03 M","-15,68 M","-17,04 M","-14,09 M","-26,43 M","-23,20 M","-22,41 M","-16,16 M","-16,67 M","-17,70 M","-19,49 M","-16,02 M","-21,37 M","-19,08 M","-15,13 M","-15,62 M","-22,72 M","-16,86 M","-19,31 M","-17,36 M","-15,27 M","-15,18 M","-14,87 M","-13,19 M","-13,54 M","-14,32 M","-13,66 M","-10,68 M"
Despesas administrativas,"-120,76 M","-125,64 M","-115,20 M","-121,12 M","-128,00 M","-85,53 M","-80,93 M","-79,61 M","-71,37 M","-66,66 M","-63,75 M","-64,14 M","-55,50 M","-60,10 M","-54,20 M","-50,36 M","-46,40 M","-51,49 M","-49,65 M","-44,17 M","-41,90 M","-52,87 M","-35,50 M","-29,94 M","-28,03 M","-30,74 M","-25,19 M","-27,07 M","-25,58 M","-28,12 M","-22,58 M","-22,63 M","-21,49 M","-17,20 M","-14,50 M","-16,65 M","-14,24 M","-14,51 M","-15,27 M","-14,73 M","-14,77 M","-21,70 M","-18,71 M","-15,54 M","-13,17 M","-14,34 M","-12,25 M","-14,80 M","-14,43 M","-11,83 M","-13,37 M","-12,34 M","-11,74 M","-11,32 M","-11,18 M","-12,06 M","-10,68 M","-7,03 M","-8,93 M","-9,15 M","-8,32 M","-5,88 M","-10,31 M","-8,46 M","-8,31 M"
EBIT,"146,82 M","147,13 M","213,77 M","170,48 M","192,72 M","171,44 M","154,21 M","76,63 M","116,90 M","81,44 M","157,93 M","156,02 M","147,15 M","49,83 M","108,55 M","96,67 M","77,99 M","30,01 M","73,30 M","75,16 M","96,71 M","129,49 M","70,33 M","21,74 M","18,42 M","37,05 M","27,43 M","27,11 M","15,08 M","19,92 M","26,93 M","22,59 M","70,34 M","15,83 M","19,65 M","24,75 M","5,00 M","4,46 M","13,39 M","34,81 M","30,97 M","16,93 M","23,36 M","17,36 M","23,21 M","16,26 M","18,53 M","12,72 M","19,11 M","10,06 M","23,80 M","20,79 M","12,76 M","7,59 M","17,32 M","17,90 M","7,68 M","8,48 M","7,44 M","13,44 M","11,70 M","10,36 M","9,29 M","17,99 M","16,90 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-90,30 M","-101,86 M","-102,75 M","-99,79 M","-98,81 M","1,99 M","-42,55 M","13,24 M","51,45 M","39,27 M","-13,90 M","-20,41 M","-20,83 M","-23,16 M","-11,19 M","-3,85 M","-46,00 M","-13,63 M","-11,28 M","-12,43 M","-11,81 M","38,37 M","-8,82 M","-1,56 M","-13,42 M","-14,30 M","-16,50 M","12,35 M","-17,88 M","-9,81 M","-14,28 M","-9,68 M","-3,74 M","1,22 M","3,15 M","4,23 M","9,75 M","8,53 M","14,99 M","-6,57 M","-14,30 M","-7,19 M","-735,00 Mil","-2,27 M","-3,34 M","-1,35 M","-2,37 M","-2,25 M","-2,93 M","-3,81 M","-2,65 M","-6,89 M","-4,00 M","-3,79 M","-5,00 M","-10,75 M","507,00 Mil","1,75 M","6,13 M","3,01 M","3,79 M","2,51 M","2,54 M","1,44 M","216,00 Mil"
Antes dos impostos,"56,52 M","45,28 M","111,02 M","70,69 M","93,91 M","173,43 M","111,67 M","89,86 M","168,34 M","120,72 M","144,03 M","135,61 M","126,32 M","26,68 M","97,36 M","92,82 M","31,99 M","16,38 M","62,02 M","62,74 M","84,90 M","167,86 M","61,50 M","20,18 M","5,01 M","22,75 M","10,93 M","39,46 M","-2,80 M","10,11 M","12,65 M","12,91 M","66,60 M","17,06 M","22,80 M","28,98 M","14,75 M","12,99 M","28,38 M","28,24 M","16,67 M","9,74 M","22,63 M","15,10 M","19,87 M","14,91 M","16,16 M","10,47 M","16,18 M","6,25 M","21,15 M","13,90 M","8,76 M","3,80 M","12,32 M","7,15 M","8,18 M","10,23 M","13,57 M","16,46 M","15,49 M","12,87 M","11,83 M","19,43 M","17,12 M"
Imposto,"-12,41 M","10,64 M","-3,47 M","-20,96 M","-23,94 M","-38,30 M","-22,63 M","-48,47 M","-59,20 M","-26,78 M","-37,92 M","-37,38 M","-35,87 M","8,64 M","-24,03 M","-26,01 M","-4,11 M","5,65 M","22,53 M","-19,15 M","-24,45 M","-39,42 M","-19,77 M","-7,05 M","-6,27 M","-27,39 M","1,07 M","-11,49 M","281,00 Mil","7,49 M","-3,41 M","4,25 M","-22,04 M","-6,58 M","-6,94 M","-1,08 M","-4,84 M","-1,89 M","-5,83 M","-9,10 M","-4,99 M","-1,85 M","-6,03 M","-1,05 M","-5,95 M","-4,38 M","-3,60 M","-300,00 Mil","-4,33 M","573,00 Mil","-6,81 M","-1,36 M","-2,35 M","978,00 Mil","-3,65 M","-304,00 Mil","-3,41 M","-675,00 Mil","-4,16 M","-1,66 M","-5,00 M","-1,11 M","-2,92 M","-3,50 M","-5,15 M"
Op. continuadas,"44,12 M","55,92 M","107,55 M","49,73 M","69,97 M","135,13 M","89,04 M","41,39 M","109,15 M","93,94 M","106,11 M","98,23 M","90,45 M","35,32 M","73,33 M","66,81 M","27,88 M","22,03 M","84,55 M","43,59 M","60,45 M","128,44 M","41,73 M","13,13 M","-1,26 M","-4,64 M","12,00 M","27,97 M","-2,52 M","17,60 M","9,24 M","17,16 M","44,56 M","10,48 M","15,86 M","27,91 M","9,91 M","11,10 M","22,55 M","19,15 M","11,68 M","7,90 M","16,60 M","14,05 M","13,91 M","10,54 M","12,56 M","10,17 M","11,85 M","6,83 M","14,33 M","12,54 M","6,41 M","4,78 M","8,67 M","6,84 M","4,77 M","9,56 M","9,41 M","14,80 M","10,48 M","11,76 M","8,91 M","15,93 M","11,97 M"
Op. descontinuadas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucro líquido,"44,12 M","55,92 M","107,55 M","49,73 M","69,97 M","135,13 M","89,04 M","41,39 M","109,15 M","93,94 M","106,11 M","98,23 M","90,45 M","35,32 M","73,33 M","66,81 M","27,88 M","22,03 M","84,55 M","43,59 M","60,45 M","128,44 M","41,73 M","13,13 M","-1,26 M","-4,64 M","12,00 M","27,97 M","-2,52 M","17,60 M","9,24 M","17,16 M","44,56 M","10,48 M","15,86 M","27,91 M","9,91 M","11,10 M","22,55 M","19,15 M","11,68 M","7,90 M","16,60 M","14,05 M","13,91 M","10,54 M","12,56 M","10,17 M","11,85 M","6,83 M","14,33 M","12,54 M","6,41 M","4,78 M","8,67 M","6,84 M","4,77 M","9,56 M","9,41 M","14,80 M","10,48 M","11,76 M","8,91 M","15,93 M","11,97 M"
Dos controladores,"44,11 M","54,54 M","106,31 M","48,32 M","67,72 M","133,72 M","86,51 M","39,86 M","107,65 M","87,57 M","103,86 M","96,58 M","89,38 M","34,95 M","74,62 M","66,79 M","28,48 M","21,87 M","83,72 M","44,95 M","60,69 M","128,27 M","42,21 M","14,01 M","3,87 M","-3,22 M","13,09 M","29,20 M","-2,18 M","18,88 M","10,50 M","18,75 M","45,19 M","10,45 M","15,86 M","27,89 M","9,87 M","11,07 M","22,51 M","19,10 M","11,60 M","7,81 M","16,48 M","13,99 M","13,87 M","10,47 M","12,52 M","10,16 M","11,84 M","6,85 M","14,32 M","12,47 M","6,36 M","4,69 M","8,59 M","6,75 M","4,71 M","9,49 M","9,36 M","14,74 M","10,44 M","11,70 M","8,86 M","15,88 M","11,92 M"
Dos não controladores,"4,00 Mil","1,37 M","1,24 M","1,41 M","2,25 M","1,40 M","2,53 M","1,53 M","1,50 M","6,37 M","2,25 M","1,65 M","1,07 M","365,00 Mil","-1,29 M","15,00 Mil","-597,00 Mil","158,00 Mil","829,00 Mil","-1,36 M","-233,00 Mil","171,00 Mil","-481,00 Mil","-884,00 Mil","-5,13 M","-1,42 M","-1,09 M","-1,23 M","-336,00 Mil","-1,28 M","-1,26 M","-1,59 M","-631,00 Mil","30,00 Mil","7,00 Mil","21,00 Mil","37,00 Mil","30,00 Mil","45,00 Mil","43,00 Mil","78,00 Mil","85,00 Mil","122,00 Mil","59,00 Mil","43,00 Mil","69,00 Mil","39,00 Mil","7,00 Mil","8,00 Mil","-27,00 Mil","8,00 Mil","69,00 Mil","54,00 Mil","87,00 Mil","75,00 Mil","98,00 Mil","60,00 Mil","66,00 Mil","43,00 Mil","54,00 Mil","47,00 Mil","59,00 Mil","49,00 Mil","50,00 Mil","52,00 Mil"
