Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"25,82 B","24,73 B","22,75 B","19,99 B","20,47 B","20,61 B","18,04 B","17,51 B","17,67 B","18,07 B","15,36 B","14,71 B","14,31 B","14,53 B","14,52 B","13,17 B","12,89 B","13,43 B","12,71 B","11,08 B","10,65 B","11,13 B","10,59 B","10,44 B","10,33 B","10,72 B","10,87 B","10,47 B","9,82 B","8,02 B","7,97 B","7,73 B","7,56 B","7,83 B","7,76 B","7,73 B","7,33 B","7,57 B","7,74 B","7,73 B","7,76 B","7,92 B","7,81 B","7,70 B","7,57 B","7,00 B","7,00 B","6,76 B","6,63 B","6,64 B","6,32 B","6,26 B","6,13 B","6,07 B","6,38 B","5,82 B","5,66 B","5,53 B","5,12 B","4,89 B","4,69 B","4,78 B","4,81 B"
Ativo circulante,"5,95 B","5,56 B","5,65 B","3,39 B","4,83 B","5,37 B","3,41 B","3,71 B","4,18 B","4,63 B","2,68 B","2,21 B","1,81 B","2,01 B","2,44 B","2,22 B","2,09 B","2,68 B","2,63 B","1,46 B","1,45 B","1,87 B","1,95 B","1,73 B","1,62 B","1,88 B","2,04 B","1,63 B","863,83 M","901,51 M","996,26 M","867,24 M","800,83 M","1,02 B","1,00 B","957,38 M","619,01 M","758,79 M","970,53 M","1,03 B","996,47 M","1,25 B","1,11 B","1,13 B","1,11 B","691,40 M","899,10 M","931,78 M","968,73 M","1,01 B","749,67 M","745,07 M","757,90 M","800,95 M","1,20 B","813,43 M","854,96 M","935,89 M","957,80 M","936,68 M","885,74 M","1,03 B","1,17 B"
Caixa e eq. de caixa,"4,87 B","4,38 B","4,49 B","2,27 B","3,71 B","4,14 B","2,20 B","2,62 B","3,05 B","3,39 B","1,74 B","1,22 B","888,72 M","866,86 M","1,47 B","1,23 B","1,24 B","1,84 B","2,06 B","931,64 M","870,95 M","1,21 B","1,28 B","1,26 B","953,43 M","668,26 M","1,02 B","918,68 M","319,16 M","276,65 M","427,27 M","212,05 M","221,05 M","422,79 M","532,79 M","525,13 M","201,48 M","296,10 M","456,79 M","531,84 M","401,53 M","627,62 M","699,39 M","724,36 M","703,93 M","221,09 M","361,60 M","349,85 M","434,86 M","429,05 M","269,27 M","326,48 M","307,16 M","304,96 M","622,90 M","190,12 M","292,20 M","398,55 M","384,57 M","405,80 M","327,68 M","387,19 M","408,88 M"
Aplicações financeiras,"1,76 M","1,92 M","1,86 M","1,81 M","1,77 M","2,88 M","1,26 M","1,24 M","1,21 M","2,25 M","1,17 M","1,14 M","1,11 M","1,08 M",0,0,0,0,0,"20,19 M","80,23 M",0,"213,10 M","329,00 Mil",0,"2,03 M","2,01 M","2,04 M","2,02 M","69,31 M","68,43 M","67,61 M","64,71 M","62,19 M","52,41 M","51,44 M","50,38 M","49,06 M","47,67 M","46,34 M","45,05 M","43,85 M","42,55 M","45,52 M","46,92 M","45,82 M","44,74 M","43,76 M","42,86 M","42,03 M","25,51 M","25,07 M","24,70 M","26,55 M","26,14 M","25,73 M","25,27 M","24,73 M",0,0,0,"17,82 M",0
Contas a receber,"317,19 M","447,67 M","409,91 M","410,58 M","365,66 M","478,48 M","377,41 M","252,09 M","301,23 M","466,83 M","226,99 M","275,88 M","292,38 M","555,55 M","380,01 M","472,50 M","432,28 M","439,18 M","178,94 M","211,68 M","222,00 M","391,24 M","185,50 M","233,62 M","222,45 M","908,06 M","708,34 M","443,88 M","308,96 M","263,19 M","212,98 M","278,13 M","225,82 M","281,54 M","152,24 M","158,18 M","147,40 M","181,71 M","132,40 M","136,11 M","207,24 M","226,18 M","105,58 M","135,09 M","134,33 M","231,32 M","130,09 M","232,57 M","225,87 M","265,27 M","171,71 M","132,84 M","172,73 M","216,64 M","183,71 M","211,54 M","156,21 M","140,27 M","122,45 M","128,37 M","218,63 M","190,87 M","482,20 M"
Estoques,"350,89 M","358,97 M","364,04 M","348,75 M","338,08 M","311,26 M","329,56 M","322,75 M","297,70 M","282,16 M","263,12 M","276,45 M","268,76 M","220,96 M","250,23 M","259,88 M","235,43 M","202,84 M","206,94 M","180,43 M","156,93 M","132,35 M","132,68 M","128,13 M","119,64 M","119,48 M","126,97 M","120,05 M","117,33 M","107,56 M","101,05 M","103,63 M","126,50 M","85,89 M","106,44 M","99,12 M","100,06 M","91,91 M","104,09 M","100,19 M","105,50 M","101,36 M","99,16 M","102,15 M","102,45 M","94,96 M","111,75 M","108,31 M","107,39 M","106,93 M","116,49 M","128,04 M","125,80 M","145,34 M","157,05 M","168,41 M","178,30 M","172,33 M","155,22 M","167,14 M","148,17 M","120,89 M","64,34 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"19,87 B","19,17 B","17,10 B","16,61 B","15,64 B","15,24 B","14,64 B","13,80 B","13,49 B","13,44 B","12,68 B","12,51 B","12,49 B","12,52 B","12,08 B","10,95 B","10,80 B","10,76 B","10,09 B","9,62 B","9,20 B","9,26 B","8,64 B","8,72 B","8,70 B","8,85 B","8,83 B","8,84 B","8,95 B","7,12 B","6,97 B","6,86 B","6,76 B","6,81 B","6,76 B","6,77 B","6,71 B","6,81 B","6,77 B","6,71 B","6,76 B","6,67 B","6,69 B","6,57 B","6,46 B","6,31 B","6,10 B","5,83 B","5,66 B","5,63 B","5,57 B","5,51 B","5,37 B","5,27 B","5,18 B","5,00 B","4,80 B","4,60 B","4,16 B","3,96 B","3,80 B","3,75 B","3,64 B"
Investimentos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imobilizado,"18,53 B","18,09 B","16,10 B","15,54 B","14,87 B","14,47 B","13,85 B","13,06 B","12,60 B","12,41 B","11,91 B","11,64 B","11,51 B","11,39 B","10,94 B","9,79 B","9,60 B","9,51 B","8,92 B","8,58 B","8,42 B","8,47 B","7,99 B","8,04 B","8,08 B","8,27 B","8,27 B","8,32 B","8,39 B","6,44 B","6,35 B","6,28 B","6,23 B","6,23 B","6,20 B","6,17 B","6,12 B","6,18 B","6,13 B","6,09 B","6,11 B","6,15 B","6,02 B","6,00 B","5,88 B","5,82 B","5,63 B","5,44 B","5,25 B","5,22 B","5,13 B","5,06 B","4,93 B","4,83 B","4,69 B","4,52 B","4,35 B","4,19 B","3,67 B","3,44 B","3,27 B","3,23 B","2,85 B"
