Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"4,68 B","6,05 B","4,43 B","3,51 B","4,42 B","4,86 B","2,58 B","1,94 B","2,00 B","2,73 B","2,38 B","2,52 B","2,46 B","2,32 B","1,70 B","1,35 B","759,00 M","1,68 B","1,53 B","962,54 M","951,35 M","1,22 B","562,03 M","518,66 M","939,11 M","1,11 B","858,28 M","555,78 M","611,38 M","740,72 M","1,12 B","756,56 M","509,87 M","932,51 M","858,30 M","485,52 M","445,44 M","671,09 M","613,02 M","447,28 M","438,53 M","465,09 M","365,97 M","313,79 M","373,78 M","368,25 M","353,77 M","489,31 M","586,77 M","530,33 M","317,27 M","395,13 M","196,10 M","20,10 M","9,87 M","-56,85 M","75,67 M","42,12 M","41,67 M","43,95 M","40,54 M","27,80 M","29,22 M","22,63 M","18,80 M"
Custos,"-3,65 B","-4,68 B","-3,06 B","-2,18 B","-3,10 B","-3,73 B","-1,61 B","-1,05 B","-1,05 B","-1,87 B","-1,63 B","-1,49 B","-1,39 B","-1,69 B","-1,31 B","-860,38 M","-390,69 M","-1,00 B","-1,02 B","-577,58 M","-580,26 M","-668,78 M","-308,67 M","-244,86 M","-523,07 M","-706,14 M","-569,48 M","-293,36 M","-330,61 M","-470,72 M","-685,10 M","-431,13 M","-288,15 M","-557,72 M","-537,80 M","-295,39 M","-220,72 M","-300,10 M","-432,79 M","-331,17 M","-368,67 M","-207,25 M","-310,55 M","-270,67 M","-330,37 M","-397,36 M","-247,56 M","-439,60 M","-494,78 M","-472,29 M","-303,82 M","-418,33 M","-312,61 M","-27,11 M","-7,31 M","65,27 M","-81,80 M","-49,82 M","-44,18 M","-42,93 M","-26,85 M","-16,07 M","-34,28 M","-23,43 M","-43,09 M"
Lucro bruto,"1,03 B","1,37 B","1,37 B","1,34 B","1,32 B","1,13 B","969,64 M","895,88 M","959,07 M","861,32 M","745,83 M","1,04 B","1,07 B","631,50 M","389,24 M","488,28 M","368,31 M","677,59 M","509,09 M","384,97 M","371,09 M","554,73 M","253,35 M","273,81 M","416,04 M","405,78 M","288,80 M","262,42 M","280,77 M","270,01 M","436,86 M","325,43 M","221,72 M","374,80 M","320,50 M","190,13 M","224,71 M","370,99 M","180,23 M","116,11 M","69,86 M","257,84 M","55,42 M","43,12 M","43,42 M","-29,12 M","106,21 M","49,70 M","91,99 M","58,05 M","13,45 M","-23,20 M","-116,51 M","-7,01 M","2,56 M","8,42 M","-6,13 M","-7,70 M","-2,51 M","1,02 M","13,69 M","11,73 M","-5,06 M","-801,00 Mil","-24,29 M"
Despesas operacionais,"92,73 M","-700,86 M","-309,84 M","-331,98 M","-348,68 M","-1,14 B","-215,97 M","-169,22 M","-218,80 M","-242,50 M","-252,32 M","-230,25 M","-313,76 M","-453,12 M","30,48 M","-151,70 M","-19,02 M","8,66 M","-126,00 M","-156,53 M","-77,04 M","-86,04 M","-91,12 M","-94,32 M","-109,68 M","-26,39 M","-92,74 M","-110,31 M","-41,69 M","-79,67 M","-92,55 M","103,10 M","-66,81 M","-157,25 M","-98,23 M","-81,95 M","-66,84 M","12,32 M","-43,38 M","-95,37 M","-50,67 M","-117,74 M","-28,56 M","-69,90 M","-53,82 M","-671,70 M","27,80 M","-24,17 M","-34,43 M","-74,64 M","-72,09 M","-88,69 M","-123,53 M","-153,45 M","-86,53 M","-83,50 M","-81,22 M","-147,67 M","-72,82 M","-60,13 M","-60,96 M","-69,43 M","-55,20 M","-72,28 M","-52,56 M"
Despesas com vendas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Despesas administrativas,"-321,79 M","-668,35 M","-448,79 M","-429,28 M","-404,88 M","-443,85 M","-212,46 M","-196,74 M","-215,15 M","-241,48 M","-262,49 M","-283,37 M","-314,26 M","-375,14 M","-183,69 M","-178,51 M","-139,78 M","-158,18 M","-124,09 M","-163,32 M","-99,19 M","-140,44 M","-112,93 M","-109,04 M","-86,14 M","-121,15 M","-86,33 M","-99,63 M","-66,00 M","-89,62 M","-90,25 M","-83,36 M","-66,86 M","-132,16 M","-82,14 M","-71,38 M","-63,52 M","-76,91 M","-39,46 M","-32,92 M","-26,98 M","-67,46 M","-15,24 M","-22,39 M","-25,99 M","-92,47 M","-25,63 M","-18,13 M","-36,79 M","-38,44 M","-47,81 M","-41,98 M","-39,03 M","-66,99 M","-53,85 M","-48,30 M","-61,87 M","-104,07 M","-64,58 M","-58,08 M","-51,20 M","-71,33 M","-50,82 M","-56,04 M","-47,97 M"
EBIT,"1,13 B","671,18 M","1,06 B","1,01 B","972,87 M","-8,69 M","753,67 M","726,66 M","740,27 M","618,82 M","493,51 M","806,83 M","753,16 M","178,38 M","419,72 M","336,57 M","349,28 M","686,26 M","383,09 M","228,44 M","294,05 M","468,69 M","162,23 M","179,49 M","306,37 M","379,39 M","196,05 M","152,11 M","239,08 M","190,34 M","344,31 M","428,53 M","154,91 M","217,55 M","222,26 M","108,18 M","157,87 M","383,31 M","136,84 M","20,74 M","19,18 M","140,09 M","26,86 M","-26,78 M","-10,40 M","-700,82 M","134,01 M","25,54 M","57,56 M","-16,60 M","-58,65 M","-111,89 M","-240,04 M","-160,47 M","-83,97 M","-75,08 M","-87,35 M","-155,37 M","-75,33 M","-59,11 M","-47,27 M","-57,70 M","-60,26 M","-73,08 M","-76,85 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-431,70 M","-403,10 M","-373,04 M","-251,78 M","-253,30 M","-1,46 B","-477,76 M","-918,69 M","-707,08 M","-1,01 B","-635,55 M","-308,28 M","-435,15 M","-395,73 M","-113,70 M","-158,34 M","-99,39 M","-152,23 M","56,54 M","-49,83 M","-41,00 M","-74,27 M","-96,04 M","-64,80 M","-64,54 M","-121,51 M","-93,49 M","-110,62 M","-84,55 M","-150,72 M","-129,22 M","-128,44 M","-95,95 M","-110,19 M","-122,27 M","-132,65 M","-155,69 M","-175,72 M","-122,73 M","-129,85 M","-120,05 M","-115,74 M","-159,23 M","412,86 M","-119,79 M","-153,57 M","-97,65 M","-134,54 M","-124,29 M","-166,66 M","-98,68 M","-162,93 M","-77,83 M","-11,73 M","-11,06 M","-61,47 M","-6,20 M","-279,63 M","139,04 M","-46,32 M","-15,47 M","49,05 M","-42,27 M","-27,05 M","-25,48 M"
Antes dos impostos,"695,41 M","268,08 M","689,56 M","754,76 M","719,58 M","-1,47 B","275,91 M","-192,03 M","33,19 M","-392,97 M","-142,03 M","498,55 M","318,01 M","-217,35 M","306,02 M","178,24 M","249,89 M","534,02 M","439,63 M","178,61 M","253,05 M","394,42 M","66,19 M","114,69 M","241,83 M","257,88 M","102,56 M","41,49 M","154,53 M","39,62 M","215,09 M","300,09 M","58,96 M","107,36 M","99,99 M","-24,47 M","2,18 M","207,58 M","14,11 M","-109,11 M","-100,87 M","24,35 M","-132,37 M","386,08 M","-130,19 M","-854,38 M","36,35 M","-109,00 M","-66,73 M","-183,26 M","-157,32 M","-274,82 M","-317,87 M","-172,20 M","-95,03 M","-136,55 M","-93,55 M","-435,00 M","63,71 M","-105,43 M","-62,75 M","-8,66 M","-102,52 M","-100,13 M","-102,33 M"
