Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"1,04 B","1,20 B","1,18 B","1,26 B","982,89 M","1,09 B","990,99 M","911,11 M","729,48 M","1,30 B","688,96 M","682,50 M","692,91 M","509,36 M","463,79 M","847,72 M","795,65 M","716,96 M","942,32 M","904,32 M","908,45 M","1,17 B","943,98 M","760,07 M","688,40 M","472,49 M","597,75 M","427,50 M","342,25 M","495,77 M","431,24 M","374,26 M","333,97 M","360,57 M","214,90 M","169,27 M","332,32 M","298,13 M","364,61 M","323,36 M","404,97 M","459,51 M","348,24 M","392,19 M","342,53 M","346,44 M","622,10 M","259,73 M","267,54 M","309,18 M","612,04 M","263,36 M","263,27 M","244,68 M","527,62 M","176,52 M","178,05 M","187,03 M","465,26 M","150,61 M","157,95 M","170,04 M","298,30 M","164,97 M","165,29 M"
Custos,"-362,65 M","-566,92 M","-641,38 M","-545,30 M","-324,23 M","-395,74 M","-387,02 M","-343,92 M","-119,15 M","-638,67 M","-255,41 M","-240,19 M","-106,45 M","-197,09 M","-137,84 M","-93,80 M","-69,71 M","-125,42 M","-195,02 M","-131,50 M","-197,05 M","-292,54 M","-253,75 M","-282,36 M","-219,33 M","-211,46 M","-193,10 M","-88,28 M","-81,18 M","-185,59 M","-83,64 M","-52,94 M","-40,19 M","-86,86 M","-47,24 M","-25,70 M","-37,98 M","-63,44 M","-49,83 M","-21,35 M","-14,57 M","-33,76 M","-37,24 M","-25,61 M","-21,88 M","-58,35 M","-42,72 M","-32,11 M","-37,71 M","-75,02 M","-45,01 M","-47,53 M","-51,02 M","-32,08 M","-34,24 M","-13,87 M","-15,23 M","-25,45 M","-13,75 M","-12,76 M","-12,13 M","-23,03 M","-15,51 M","-14,06 M","-17,98 M"
Lucro bruto,"674,70 M","631,91 M","539,18 M","716,53 M","658,66 M","690,82 M","603,97 M","567,19 M","610,33 M","660,96 M","433,56 M","442,31 M","586,47 M","312,26 M","325,95 M","753,92 M","725,93 M","591,54 M","747,30 M","772,82 M","711,40 M","876,30 M","690,23 M","477,71 M","469,07 M","261,04 M","404,65 M","339,22 M","261,07 M","310,18 M","347,60 M","321,33 M","293,78 M","273,70 M","167,66 M","143,58 M","294,34 M","234,69 M","314,78 M","302,00 M","390,40 M","425,75 M","310,99 M","366,59 M","320,65 M","288,09 M","579,39 M","227,62 M","229,82 M","234,16 M","567,03 M","215,82 M","212,25 M","212,60 M","493,38 M","162,65 M","162,82 M","161,58 M","451,51 M","137,85 M","145,82 M","147,01 M","282,79 M","150,92 M","147,31 M"
Despesas operacionais,"41,77 M","31,77 M","-6,64 M","56,15 M","108,71 M","155,37 M","57,75 M","79,34 M","98,60 M","48,90 M","-10,78 M","32,41 M","143,15 M","-88,20 M","70,85 M","171,21 M","169,36 M","98,41 M","108,92 M","242,22 M","162,64 M","237,45 M","196,09 M","110,47 M","137,38 M","126,67 M","47,91 M","79,87 M","-6,93 M","27,61 M","50,99 M","42,63 M","35,74 M","67,46 M","-19,25 M","-25,99 M","24,76 M","23,91 M","36,54 M","17,85 M","51,05 M","40,87 M","1,59 M","34,94 M","36,17 M","15,81 M","162,98 M","4,30 M","7,54 M","-975,00 Mil","127,41 M","-18,09 M","-16,44 M","-22,81 M","39,83 M","-12,29 M","14,91 M","-14,46 M","-10,78 M","-8,16 M","-7,05 M","-15,44 M","-10,44 M","-10,83 M","-9,60 M"
Despesas com vendas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Despesas administrativas,"-68,45 M","-77,21 M","-65,87 M","-62,72 M","-61,40 M","-108,90 M","-53,02 M","-52,53 M","-58,63 M","-85,08 M","-35,45 M","-49,05 M","-44,25 M","-112,64 M","-44,98 M","-44,65 M","-39,40 M","-45,95 M","-38,00 M","-39,62 M","-32,04 M","-35,56 M","-32,03 M","-34,52 M","-32,30 M","-34,16 M","-29,26 M","-26,10 M","-35,37 M","-49,49 M","-30,99 M","-33,65 M","-30,16 M","-30,32 M","-33,98 M","-29,73 M","-27,56 M","-28,73 M","-17,59 M","-34,53 M","-25,64 M","-29,84 M","-26,37 M","-24,52 M","-22,63 M","-28,15 M","-7,80 M","-18,02 M","-18,41 M","-26,26 M","-20,64 M","-21,27 M","-18,96 M","-24,96 M","-13,84 M","-17,26 M","-13,08 M","-14,46 M","-10,78 M","-8,16 M","-7,05 M","15,64 M","-10,44 M","-10,83 M","-9,60 M"
EBIT,"716,47 M","663,68 M","532,54 M","772,68 M","767,38 M","846,19 M","661,72 M","646,53 M","708,93 M","709,86 M","422,78 M","474,72 M","729,62 M","224,06 M","396,80 M","925,13 M","895,29 M","689,95 M","856,21 M","1,02 B","874,04 M","1,11 B","886,32 M","588,18 M","606,45 M","387,71 M","452,56 M","419,09 M","254,13 M","337,79 M","398,59 M","363,96 M","329,52 M","341,16 M","148,41 M","117,58 M","319,10 M","258,60 M","351,32 M","319,85 M","441,46 M","466,62 M","312,59 M","401,53 M","356,81 M","303,90 M","742,36 M","231,92 M","237,36 M","233,19 M","694,44 M","197,73 M","195,81 M","189,78 M","533,22 M","150,36 M","177,73 M","147,11 M","440,74 M","129,69 M","138,77 M","131,57 M","272,35 M","140,09 M","137,71 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-308,32 M","-238,97 M","-227,00 M","-227,15 M","-344,29 M","-285,39 M","-210,58 M","-202,91 M","-301,96 M","-194,36 M","-180,60 M","-246,17 M","-281,70 M","-163,04 M","-85,76 M","-260,58 M","-228,18 M","-223,51 M","-230,36 M","-173,14 M","-183,10 M","-192,92 M","-119,29 M","-28,46 M","-134,86 M","-74,22 M","-48,81 M","-71,60 M","-64,18 M","-41,45 M","-63,08 M","-54,71 M","-51,95 M","-51,25 M","-47,38 M","-53,06 M","-70,90 M","-74,27 M","-92,96 M","-99,87 M","-133,79 M","-118,51 M","-96,74 M","-115,55 M","-137,39 M","-103,39 M","-88,76 M","-119,70 M","-102,26 M","-115,44 M","-98,20 M","-91,96 M","-63,86 M","-57,63 M","-58,78 M","-62,49 M","-68,36 M","-65,13 M","-38,90 M","-38,92 M","-35,77 M","-34,35 M","-24,93 M","-31,68 M","-33,66 M"
Antes dos impostos,"408,15 M","424,71 M","305,55 M","545,53 M","423,09 M","560,80 M","451,13 M","443,62 M","406,96 M","515,50 M","242,18 M","228,54 M","447,92 M","61,02 M","311,04 M","664,55 M","667,11 M","466,43 M","625,85 M","841,91 M","690,95 M","920,84 M","767,03 M","559,72 M","471,59 M","313,49 M","403,76 M","347,50 M","189,96 M","296,34 M","335,51 M","309,24 M","277,57 M","289,91 M","101,03 M","64,52 M","248,20 M","184,32 M","258,36 M","219,98 M","307,67 M","348,12 M","215,85 M","285,98 M","219,42 M","200,51 M","653,60 M","112,22 M","135,10 M","117,75 M","596,24 M","105,77 M","131,95 M","132,15 M","474,44 M","87,87 M","109,37 M","81,99 M","401,83 M","90,77 M","103,00 M","97,22 M","247,43 M","108,40 M","104,05 M"
