Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"736,78 M","736,95 M","724,85 M","712,91 M","707,99 M","706,53 M","650,92 M","640,23 M","637,72 M","645,47 M","621,15 M","609,19 M","588,89 M","602,33 M","602,78 M","599,74 M","631,73 M","630,58 M","595,95 M","560,03 M","535,67 M","508,57 M","506,92 M","387,72 M","389,63 M","380,81 M","363,02 M","364,15 M","360,50 M","341,88 M","331,53 M","325,11 M","321,84 M","322,72 M","310,54 M","301,29 M","306,82 M","314,60 M","318,87 M","299,69 M","286,10 M","276,82 M","266,50 M","285,29 M","294,55 M","320,56 M","382,16 M","340,10 M","364,64 M","364,03 M","351,73 M","392,59 M","389,51 M","420,89 M","396,67 M","399,30 M","374,20 M","353,03 M","394,10 M","390,93 M","413,80 M","401,05 M","338,15 M"
Ativo circulante,"488,29 M","492,18 M","482,87 M","471,97 M","463,98 M","464,25 M","458,69 M","444,63 M","443,44 M","450,87 M","425,03 M","411,33 M","391,56 M","409,20 M","409,59 M","409,37 M","443,31 M","446,84 M","412,48 M","379,36 M","324,81 M","303,31 M","309,98 M","239,02 M","237,34 M","228,78 M","210,63 M","210,04 M","208,77 M","198,81 M","193,72 M","187,85 M","185,64 M","183,63 M","171,50 M","160,65 M","167,94 M","176,38 M","182,32 M","169,45 M","162,61 M","153,53 M","154,88 M","174,05 M","184,98 M","205,45 M","218,30 M","167,67 M","191,86 M","189,91 M","177,98 M","218,53 M","215,99 M","233,92 M","195,38 M","199,62 M","177,48 M","179,95 M","205,46 M","200,89 M","221,01 M","214,22 M","202,33 M"
Caixa e eq. de caixa,"9,89 M","14,34 M","8,43 M","5,79 M","5,07 M","10,65 M","4,88 M","2,19 M","6,37 M","6,16 M","1,42 M","3,87 M","1,14 M","5,72 M","2,77 M","1,72 M","1,77 M","6,29 M","3,19 M","4,86 M","2,63 M","8,65 M","3,84 M","5,46 M","6,35 M","7,93 M","2,56 M","1,19 M","1,24 M","2,02 M","1,19 M","1,58 M","997,00 Mil","1,67 M","9,09 M","1,00 M","945,00 Mil","1,66 M","3,54 M","3,22 M","5,71 M","3,83 M","10,12 M","21,85 M","21,28 M","36,58 M","48,01 M","5,39 M","322,00 Mil","9,30 M","15,60 M","16,37 M","13,85 M","55,97 M","6,38 M","23,30 M","10,63 M","17,73 M","19,57 M","13,54 M","7,72 M","7,78 M","1,31 M"
Aplicações financeiras,"51,33 M","51,98 M","60,28 M","53,08 M","68,18 M","56,64 M","49,74 M","50,06 M","52,59 M","49,11 M","54,60 M","51,80 M","22,18 M","14,03 M","7,33 M","13,94 M","9,77 M","5,78 M","37,24 M","46,75 M","29,71 M","36,73 M","47,36 M","54,53 M","27,78 M","11,21 M","10,10 M","17,29 M","18,90 M","5,16 M","6,54 M","15,74 M","15,68 M","3,18 M","9,54 M","7,25 M","4,11 M","5,35 M","5,90 M","5,90 M","5,71 M","5,98 M","5,99 M","9,92 M","14,50 M","10,88 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,40 M"
Contas a receber,"176,13 M","204,68 M","188,30 M","183,93 M","176,75 M","198,36 M","182,36 M","161,50 M","169,84 M","193,44 M","142,54 M","148,30 M","162,61 M","177,15 M","155,00 M","133,83 M","141,89 M","155,52 M","126,03 M","110,49 M","116,87 M","126,76 M","113,88 M","72,75 M","93,30 M","105,04 M","81,73 M","77,34 M","82,97 M","102,05 M","89,13 M","74,82 M","87,61 M","109,98 M","76,55 M","72,68 M","87,53 M","90,87 M","70,81 M","69,58 M","76,11 M","77,79 M","52,97 M","58,00 M","61,56 M","76,10 M","72,16 M","62,37 M","75,62 M","75,21 M","51,85 M","93,33 M","91,73 M","79,20 M","90,80 M","92,73 M","98,57 M","104,32 M","97,83 M","87,29 M","103,71 M","120,54 M","89,38 M"
Estoques,"232,61 M","203,60 M","213,95 M","212,97 M","195,87 M","177,91 M","197,75 M","202,53 M","190,49 M","179,10 M","214,05 M","195,73 M","195,20 M","198,75 M","218,76 M","229,56 M","250,58 M","230,77 M","195,01 M","169,44 M","155,42 M","104,75 M","102,42 M","95,33 M","100,92 M","95,01 M","105,84 M","102,55 M","94,57 M","78,69 M","85,45 M","82,45 M","67,47 M","56,91 M","68,82 M","71,66 M","68,08 M","64,01 M","84,62 M","72,59 M","60,77 M","52,32 M","57,84 M","56,32 M","58,14 M","56,54 M","84,71 M","85,59 M","79,11 M","67,39 M","72,45 M","71,36 M","72,93 M","72,12 M","80,26 M","65,67 M","54,00 M","46,35 M","76,15 M","89,08 M","94,62 M","72,54 M","61,29 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"248,49 M","244,77 M","241,99 M","240,95 M","244,01 M","242,28 M","192,22 M","195,60 M","194,28 M","194,60 M","196,12 M","197,86 M","197,32 M","193,13 M","193,19 M","190,37 M","188,42 M","183,74 M","183,47 M","180,67 M","210,86 M","205,26 M","196,95 M","148,69 M","152,29 M","152,03 M","152,40 M","154,11 M","151,74 M","143,07 M","137,81 M","137,26 M","136,20 M","139,09 M","139,04 M","140,64 M","138,88 M","138,23 M","136,55 M","130,24 M","123,50 M","123,30 M","111,62 M","111,24 M","109,57 M","115,11 M","163,86 M","172,43 M","172,78 M","174,12 M","173,75 M","174,06 M","173,52 M","186,98 M","201,28 M","199,68 M","196,72 M","173,08 M","188,64 M","190,04 M","192,79 M","186,83 M","135,82 M"
Investimentos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imobilizado,"186,18 M","185,02 M","179,72 M","179,22 M","182,32 M","180,52 M","172,08 M","175,37 M","173,95 M","175,63 M","178,36 M","180,28 M","179,94 M","176,28 M","177,45 M","175,38 M","173,76 M","167,84 M","162,16 M","152,38 M","149,80 M","143,91 M","135,36 M","134,96 M","134,97 M","135,14 M","135,55 M","136,78 M","135,03 M","125,75 M","120,89 M","120,50 M","120,02 M","119,75 M","120,07 M","120,55 M","119,29 M","119,75 M","118,25 M","112,02 M","105,47 M","105,23 M","92,36 M","92,59 M","91,91 M","92,89 M","112,22 M","119,72 M","121,32 M","122,93 M","122,59 M","123,59 M","123,61 M","124,50 M","132,82 M","133,42 M","133,75 M","123,12 M","118,89 M","120,95 M","120,07 M","119,54 M","115,15 M"
Intangível,"12,81 M","12,42 M","11,98 M","11,29 M","11,20 M","11,27 M","11,25 M","11,27 M","11,30 M","11,28 M","11,34 M","11,43 M","11,54 M","11,64 M","11,62 M","11,24 M","11,34 M","11,35 M","11,46 M","11,67 M","11,86 M","12,10 M","12,34 M","12,54 M","12,69 M","12,68 M","12,78 M","12,71 M","12,59 M","12,62 M","12,68 M","12,72 M","12,89 M","13,07 M","13,18 M","13,32 M","13,33 M","13,34 M","13,15 M","13,11 M","12,79 M","12,68 M","13,03 M","12,46 M","11,49 M","11,61 M","45,89 M","46,21 M","46,48 M","46,58 M","46,85 M","46,20 M","45,62 M","45,39 M","43,13 M","41,34 M","40,18 M","39,68 M","39,04 M","38,62 M","37,79 M","36,16 M","1,90 M"
