Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"37,97 B","35,81 B","32,36 B","30,61 B","27,77 B",0,"24,26 B","22,20 B","20,83 B","19,62 B","17,82 B","17,21 B","15,51 B","14,96 B","14,40 B","14,36 B","13,06 B","12,46 B","11,98 B","11,52 B","10,72 B","10,70 B","10,11 B","10,62 B","9,97 B","9,85 B","9,70 B","9,44 B","9,10 B","9,36 B","9,40 B","8,84 B","9,22 B","9,49 B","9,89 B","9,76 B","9,78 B","10,00 B","10,72 B","11,28 B","11,74 B","11,82 B","11,74 B","12,13 B","12,55 B","12,66 B","12,60 B","12,71 B","13,34 B","13,46 B","13,93 B","13,84 B","13,53 B","13,34 B","12,85 B","12,32 B","11,55 B","10,17 B","10,50 B","10,30 B","9,52 B","9,31 B","7,72 B"
Ativo circulante,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"5,58 B","5,42 B","5,42 B","5,41 B","5,13 B","5,16 B","5,40 B","6,07 B","5,61 B","5,74 B","5,84 B","5,55 B","5,09 B","5,05 B","5,22 B","4,99 B","5,27 B","5,28 B","5,83 B","5,57 B","5,66 B","5,82 B","6,40 B","6,47 B","6,65 B","7,15 B","7,07 B","7,45 B","7,51 B","7,67 B","8,48 B","8,55 B","9,00 B","8,92 B","9,34 B","9,15 B","9,07 B","9,00 B","8,62 B","8,21 B","7,79 B","6,70 B","7,09 B","6,68 B","6,11 B","6,25 B","5,32 B"
Caixa e eq. de caixa,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Aplicações financeiras,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Contas a receber,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Estoques,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Ativos biológicos,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Ativo não circulante,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Investimentos,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Imobilizado,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Intangível,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
