Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"521,28 M","610,31 M","634,22 M","540,54 M","440,36 M","624,36 M","603,75 M","472,84 M","389,17 M","453,80 M","426,98 M","366,65 M","336,04 M","409,40 M","415,51 M","304,54 M","241,07 M","304,93 M","231,44 M","237,07 M","233,91 M","312,97 M","289,18 M","130,14 M","279,75 M","378,33 M","340,72 M","331,59 M","296,68 M","367,23 M","331,20 M","293,28 M","262,07 M","319,48 M","285,88 M","265,11 M","213,51 M","254,52 M","237,82 M","228,66 M","202,89 M","287,17 M","275,39 M","275,11 M","284,90 M","397,04 M","358,83 M","356,31 M","327,37 M","407,73 M","418,39 M","417,88 M","378,84 M","453,65 M","451,80 M","386,51 M","342,07 M","438,27 M","397,63 M","365,59 M","307,87 M","326,71 M","306,58 M","286,91 M","246,97 M"
Custos,"-437,36 M","-508,64 M","-502,43 M","-429,19 M","-356,02 M","-482,50 M","-464,23 M","-376,76 M","-315,60 M","-362,30 M","-335,59 M","-297,71 M","-276,12 M","-326,81 M","-319,90 M","-247,12 M","-202,00 M","-245,82 M","-189,56 M","-192,69 M","-191,34 M","-247,86 M","-224,49 M","-118,66 M","-220,89 M","-292,62 M","-271,45 M","-262,26 M","-234,14 M","-280,17 M","-264,36 M","-238,04 M","-213,23 M","-224,72 M","-232,69 M","-211,91 M","-180,72 M","-206,73 M","-198,28 M","-197,42 M","-178,91 M","-243,49 M","-236,87 M","-247,04 M","-247,05 M","-321,52 M","-291,38 M","-296,03 M","-287,04 M","-335,26 M","-357,65 M","-345,37 M","-343,44 M","-400,49 M","-384,44 M","-325,78 M","-284,29 M","-361,32 M","-329,58 M","-304,63 M","-254,19 M","-268,42 M","-249,20 M","-235,40 M","-204,26 M"
Lucro bruto,"83,92 M","101,67 M","131,79 M","111,35 M","84,34 M","141,86 M","139,53 M","96,08 M","73,57 M","91,50 M","91,39 M","68,94 M","59,92 M","82,59 M","95,61 M","57,41 M","39,07 M","59,11 M","41,88 M","44,38 M","42,57 M","65,11 M","64,69 M","11,48 M","58,85 M","85,70 M","69,28 M","69,32 M","62,54 M","87,05 M","66,84 M","55,24 M","48,84 M","94,75 M","53,19 M","53,20 M","32,80 M","47,79 M","39,53 M","31,24 M","23,99 M","43,68 M","38,52 M","28,06 M","37,85 M","75,52 M","67,45 M","60,28 M","40,33 M","72,47 M","60,74 M","72,51 M","35,40 M","53,15 M","67,36 M","60,73 M","57,77 M","76,95 M","68,05 M","60,96 M","53,68 M","58,28 M","57,38 M","51,51 M","42,71 M"
Despesas operacionais,"-24,98 M","-32,15 M","-23,18 M","-22,77 M","-24,18 M","-24,02 M","-20,37 M","-15,48 M","-22,48 M","-27,11 M","-20,82 M","-21,44 M","-15,84 M","-15,66 M","-24,43 M","-18,95 M","-14,45 M","-18,88 M","-16,36 M","-13,76 M","-11,53 M","-25,01 M","-19,95 M","-18,25 M","-30,71 M","-30,25 M","31,64 M","-23,20 M","-22,45 M","-37,80 M","-20,81 M","-19,23 M","-26,72 M","-40,08 M","-25,91 M","-40,47 M","-18,76 M","-22,64 M","-21,44 M","-24,51 M","-17,28 M","-41,52 M","-21,85 M","-21,17 M","-19,44 M","-20,38 M","-44,03 M","-19,46 M","-25,07 M","-30,65 M","-8,83 M","-27,86 M","-25,30 M","-15,55 M","-18,32 M","-23,90 M","-27,12 M","-22,84 M","-18,55 M","-23,44 M","-16,57 M","-12,19 M","-12,95 M","-9,38 M","-6,93 M"
Despesas com vendas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Despesas administrativas,"-25,45 M","-36,60 M","-31,23 M","-32,35 M","-29,76 M","-27,76 M","-26,98 M","-24,65 M","-29,07 M","-31,52 M","-25,67 M","-23,86 M","-19,30 M","-17,77 M","-26,93 M","-21,62 M","-17,35 M","-22,59 M","-17,73 M","-16,13 M","-12,19 M","-24,88 M","-22,47 M","-20,60 M","-32,19 M","-33,42 M","30,93 M","-25,01 M","-21,84 M","-9,97 M","-21,16 M","-19,00 M","-26,30 M","-2,49 M","-25,25 M","-40,09 M","-18,44 M","-14,15 M","-21,42 M","-23,60 M","-16,48 M","-19,76 M","-22,64 M","-21,42 M","-19,82 M","-18,69 M","-44,44 M","-19,53 M","-24,86 M","-51,20 M","-9,56 M","-27,65 M","-24,57 M","-33,78 M","-18,38 M","-24,64 M","-27,22 M","-22,84 M","-18,55 M","-23,44 M","-17,06 M","-22,15 M","-12,95 M","-9,38 M","-10,21 M"
EBIT,"58,94 M","69,52 M","108,62 M","88,59 M","60,16 M","117,85 M","119,16 M","80,60 M","51,09 M","64,39 M","70,56 M","47,51 M","44,08 M","66,93 M","71,17 M","38,46 M","24,61 M","40,22 M","25,53 M","30,62 M","31,04 M","40,09 M","44,74 M","-6,77 M","28,14 M","55,46 M","100,92 M","46,13 M","40,09 M","49,26 M","46,03 M","36,01 M","22,12 M","54,67 M","27,28 M","12,72 M","14,04 M","25,15 M","18,09 M","6,73 M","6,71 M","2,17 M","16,66 M","6,89 M","18,41 M","55,15 M","23,42 M","40,81 M","15,26 M","41,82 M","51,91 M","44,64 M","10,10 M","37,60 M","49,04 M","36,83 M","30,66 M","54,11 M","49,51 M","37,52 M","37,11 M","46,10 M","44,44 M","42,13 M","35,78 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-1,12 M","2,57 M","3,31 M","3,26 M","2,35 M","1,46 M","1,22 M","4,06 M","2,04 M","2,21 M","2,52 M","2,93 M","1,28 M","7,14 M","-53,00 Mil","164,00 Mil","-541,00 Mil","-953,00 Mil","-896,00 Mil","1,72 M","-2,89 M","-2,15 M","-2,79 M","-2,21 M","-2,01 M","-3,25 M","30,53 M","-2,69 M","-1,90 M","-1,41 M","-4,99 M","-826,00 Mil","-1,89 M","12,62 M","-3,11 M","3,57 M","-4,29 M","-3,80 M","-11,07 M","-6,21 M","-8,79 M","-11,59 M","-8,49 M","-5,20 M","-7,68 M","-14,22 M","-10,47 M","-8,05 M","-6,10 M","-5,85 M","-10,55 M","1,95 M","-7,80 M","-6,01 M","-9,95 M","-9,03 M","-8,33 M","-12,77 M","-9,20 M","-6,26 M","-2,76 M","-2,02 M","-2,84 M","-2,10 M","-2,77 M"
Antes dos impostos,"57,82 M","72,09 M","111,92 M","91,85 M","62,51 M","119,31 M","120,38 M","84,66 M","53,12 M","66,60 M","73,08 M","50,44 M","45,36 M","74,08 M","71,12 M","38,63 M","24,07 M","39,27 M","24,63 M","32,34 M","28,15 M","37,94 M","41,96 M","-8,99 M","26,14 M","52,21 M","131,45 M","43,44 M","38,20 M","47,84 M","41,04 M","35,19 M","20,23 M","67,29 M","24,16 M","16,29 M","9,75 M","21,35 M","7,02 M","522,00 Mil","-2,09 M","-9,42 M","8,17 M","1,70 M","10,73 M","40,92 M","12,95 M","32,77 M","9,17 M","35,97 M","41,36 M","46,59 M","2,31 M","31,59 M","39,09 M","27,80 M","22,33 M","41,35 M","40,31 M","31,26 M","34,35 M","44,08 M","41,60 M","40,03 M","33,01 M"
