Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"1,95 T","1,87 T","1,75 T","1,70 T","1,64 T",0,"1,65 T","1,65 T","1,61 T","1,59 T","1,57 T","1,53 T","1,53 T","1,50 T","1,57 T","1,44 T","1,44 T","1,42 T","1,44 T","1,40 T","1,39 T","1,37 T","1,41 T","1,33 T","1,24 T","1,15 T","1,14 T","1,13 T","1,12 T","1,11 T","1,09 T","1,04 T","1,04 T","1,05 T","1,09 T","1,06 T","1,08 T","1,08 T","972,20 B","953,76 B","954,61 B","947,12 B","969,65 B","943,01 B","975,61 B","978,70 B","933,10 B","892,03 B","904,06 B","882,08 B","869,88 B","872,16 B","866,00 B","844,40 B","793,56 B","787,70 B","758,68 B","753,34 B","724,33 B","691,78 B","674,90 B","635,08 B","510,42 B"
Ativo circulante,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"674,14 B","601,13 B","572,18 B","581,54 B","602,77 B","586,28 B","592,82 B","584,81 B","563,68 B","565,16 B","539,68 B","557,25 B","541,18 B","530,97 B","523,12 B","459,13 B","476,03 B","492,88 B","484,08 B","507,05 B","577,24 B","611,32 B","601,15 B","562,23 B","528,67 B","533,70 B","520,74 B","514,64 B","511,46 B","510,24 B","522,86 B","506,42 B","481,21 B","460,01 B","502,03 B","460,42 B","441,14 B","435,99 B","391,18 B","324,05 B"
Caixa e eq. de caixa,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Aplicações financeiras,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Contas a receber,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Estoques,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Ativos biológicos,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Ativo não circulante,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Investimentos,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Imobilizado,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Intangível,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Passivo total,"1,95 T","1,87 T","1,75 T","1,70 T","1,64 T",0,"1,65 T","1,65 T","1,61 T","1,59 T","1,57 T","1,53 T","1,53 T","1,50 T","1,57 T","1,44 T","1,44 T","1,42 T","1,44 T","1,40 T","1,39 T","1,37 T","1,41 T","1,33 T","1,24 T","1,15 T","1,14 T","1,13 T","1,12 T","1,11 T","1,09 T","1,04 T","1,04 T","1,05 T","1,09 T","1,06 T","1,08 T","1,08 T","972,20 B","953,76 B","954,61 B","947,12 B","969,65 B","943,01 B","975,61 B","978,70 B","933,10 B","892,03 B","904,06 B","882,08 B","869,88 B","872,16 B","866,00 B","844,40 B","793,56 B","787,70 B","758,68 B","753,34 B","724,33 B","691,78 B","674,90 B","635,08 B","510,42 B"
Passivo circulante,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"762,79 B","723,95 B","665,27 B","674,16 B","668,67 B","669,61 B","671,46 B","659,64 B","626,97 B","642,11 B","680,15 B","698,51 B","668,75 B","727,38 B","718,07 B","644,49 B","615,72 B","610,44 B","619,04 B","662,65 B","657,63 B","706,40 B","662,02 B","620,08 B","585,64 B","596,70 B","584,93 B","565,52 B","609,86 B","613,78 B","587,10 B","533,21 B","509,11 B","471,58 B","443,77 B","421,39 B","406,57 B","407,84 B","373,67 B","283,54 B"
Fornecedores,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Empréstimos e financ.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Passivo não circulante,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Emprést. de longo prazo,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Patrimônio líquido,"173,55 B","172,24 B","169,59 B","167,31 B","164,19 B",0,"162,93 B","160,09 B","160,56 B","161,18 B","160,80 B","159,32 B","155,32 B","154,26 B","156,88 B","152,70 B","151,10 B","147,12 B","147,61 B","146,49 B","144,24 B","143,70 B","137,46 B","135,13 B","129,55 B","133,72 B","138,31 B","133,64 B","126,67 B","121,12 B","115,67 B","113,04 B","113,78 B","110,46 B","110,30 B","106,81 B","104,56 B","100,44 B","98,55 B","96,36 B","93,33 B","88,91 B","86,23 B","86,97 B","83,94 B","81,51 B","79,24 B","76,80 B","73,33 B","70,94 B","67,03 B","66,03 B","69,44 B","70,05 B","66,05 B","63,92 B","58,06 B","55,58 B","53,74 B","52,84 B","51,30 B","48,04 B","41,75 B"
