Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"2,48 B","3,26 B","2,96 B","2,90 B","2,70 B","3,40 B","2,55 B","1,36 B","1,07 B","1,42 B","1,27 B","1,13 B","1,03 B","1,31 B","1,14 B","944,75 M","839,58 M","1,09 B","777,95 M","552,98 M","499,95 M","644,62 M","416,46 M","154,44 M","375,47 M","467,65 M","440,87 M","393,55 M","377,16 M","412,21 M","410,40 M","373,86 M","330,19 M","363,60 M","370,79 M","328,90 M","297,18 M","338,87 M","346,94 M","295,75 M","257,55 M","283,80 M","315,07 M","285,45 M","236,24 M","289,64 M","296,10 M","253,75 M","213,43 M","257,60 M","266,67 M","237,64 M","201,04 M","252,85 M","246,66 M","199,47 M","161,36 M","199,17 M","188,90 M","152,24 M","138,59 M","174,78 M","158,83 M","125,30 M","112,61 M"
Custos,"-1,13 B","-1,47 B","-1,36 B","-1,28 B","-1,22 B","-1,58 B","-1,15 B","-681,46 M","-505,32 M","-627,63 M","-585,10 M","-516,51 M","-488,47 M","-606,43 M","-536,68 M","-416,14 M","-390,84 M","-502,25 M","-372,86 M","-260,00 M","-250,03 M","-328,42 M","-229,98 M","-74,28 M","-203,10 M","-249,44 M","-240,20 M","-209,22 M","-204,69 M","-217,49 M","-219,77 M","-195,11 M","-183,62 M","-194,05 M","-200,97 M","-174,57 M","-167,11 M","-185,64 M","-194,74 M","-163,61 M","-145,83 M","-157,37 M","-182,05 M","-164,90 M","-140,34 M","-170,21 M","-171,20 M","-140,84 M","-121,36 M","-143,44 M","-150,59 M","-131,58 M","-111,61 M","-141,20 M","-139,61 M","-109,53 M","-94,19 M","-118,83 M","-109,98 M","-86,53 M","-82,15 M","-106,61 M","-95,72 M","-71,70 M","-65,86 M"
Lucro bruto,"1,35 B","1,80 B","1,60 B","1,62 B","1,48 B","1,83 B","1,39 B","675,65 M","566,86 M","797,00 M","680,73 M","614,51 M","536,82 M","704,99 M","601,30 M","528,61 M","448,74 M","590,70 M","405,08 M","292,97 M","249,93 M","316,19 M","186,49 M","80,16 M","172,37 M","218,22 M","200,67 M","184,33 M","172,48 M","194,72 M","190,64 M","178,75 M","146,56 M","169,55 M","169,82 M","154,33 M","130,06 M","153,23 M","152,20 M","132,14 M","111,72 M","126,43 M","133,01 M","120,56 M","95,90 M","119,43 M","124,90 M","112,91 M","92,06 M","114,16 M","116,08 M","106,06 M","89,43 M","111,65 M","107,05 M","89,94 M","67,17 M","80,35 M","78,92 M","65,71 M","56,45 M","68,18 M","63,11 M","53,60 M","46,75 M"
Despesas operacionais,"-1,21 B","-1,56 B","-1,34 B","-1,26 B","-1,20 B","-2,04 B","-1,04 B","-542,32 M","-459,69 M","-643,71 M","-505,52 M","-489,05 M","-432,00 M","-566,11 M","-474,13 M","-405,69 M","-287,59 M","-445,65 M","-311,68 M","-104,00 M","-208,82 M","-221,39 M","-142,03 M","-171,33 M","-128,35 M","-142,18 M","-139,41 M","-135,21 M","-135,79 M","-143,61 M","-130,57 M","-130,99 M","-114,22 M","-125,07 M","-113,60 M","-110,75 M","-100,71 M","-105,85 M","-102,80 M","-97,66 M","-91,65 M","-87,90 M","-89,44 M","-83,70 M","-73,57 M","-82,76 M","-76,77 M","-73,72 M","-67,98 M","-73,76 M","-72,13 M","-67,97 M","-63,38 M","-70,19 M","-66,44 M","-57,05 M","-53,92 M","-48,34 M","-44,44 M","-38,38 M","-36,59 M","-38,00 M","-39,70 M","-31,14 M","-29,98 M"
Despesas com vendas,"-870,86 M","-1,16 B","-1,00 B","-881,30 M","-912,61 M","-1,08 B","-943,16 M","-443,94 M","-370,00 M","-536,63 M","-428,18 M","-401,33 M","-347,50 M","-472,50 M","-394,18 M","-333,62 M","-289,08 M","-329,97 M","-225,87 M","-172,94 M","-155,63 M","-172,09 M","-108,36 M","-132,38 M","-117,12 M","-121,21 M","-109,15 M","-97,91 M","-96,10 M","-106,66 M","-96,78 M","-94,58 M","-80,91 M","-91,56 M","-86,31 M","-81,64 M","-74,95 M","-79,39 M","-80,00 M","-73,66 M","-69,66 M","-66,31 M","-68,04 M","-59,93 M","-54,97 M","-62,98 M","-57,14 M","-53,51 M","-47,72 M","-56,23 M","-53,20 M","-49,71 M","-45,30 M","-51,99 M","-49,71 M","-41,81 M","-35,01 M","-37,02 M","-32,20 M","-26,48 M","-25,52 M","-27,63 M","-26,95 M","-21,86 M","-20,14 M"
Despesas administrativas,"-330,83 M","-400,07 M","-359,94 M","-386,76 M","-333,26 M","-603,70 M","-257,85 M","-105,31 M","-91,48 M","-117,11 M","-107,16 M","-88,53 M","-82,77 M","-104,17 M","-78,85 M","-73,40 M","-73,82 M","-112,55 M","-78,64 M","-71,60 M","-53,43 M","-52,08 M","-32,37 M","-38,44 M","-39,36 M","-55,18 M","-39,00 M","-48,72 M","-41,12 M","-41,14 M","-33,94 M","-34,32 M","-31,46 M","-32,22 M","-27,01 M","-29,03 M","-25,68 M","-25,88 M","-21,27 M","-24,02 M","-21,67 M","-19,84 M","-22,71 M","-22,55 M","-17,79 M","-18,68 M","-19,61 M","-18,55 M","-19,32 M","-17,89 M","-18,29 M","-19,15 M","-18,48 M","-20,75 M","-16,26 M","-15,04 M","-12,27 M","-12,33 M","-12,47 M","-11,97 M","-11,42 M","-11,20 M","-13,09 M","-11,30 M","-10,09 M"
EBIT,"142,43 M","235,44 M","264,79 M","361,90 M","276,05 M","-213,40 M","356,54 M","133,33 M","107,17 M","153,29 M","175,21 M","125,47 M","104,82 M","138,88 M","127,17 M","122,92 M","161,15 M","145,05 M","93,40 M","188,97 M","41,10 M","94,80 M","44,46 M","-91,17 M","44,02 M","76,04 M","61,26 M","49,12 M","36,69 M","51,12 M","60,06 M","47,76 M","32,34 M","44,48 M","56,22 M","43,58 M","29,36 M","47,38 M","49,40 M","34,48 M","20,07 M","38,53 M","43,58 M","36,86 M","22,33 M","36,67 M","48,13 M","39,18 M","24,08 M","40,40 M","43,95 M","38,09 M","26,05 M","41,46 M","40,61 M","32,88 M","13,25 M","32,00 M","34,48 M","27,33 M","19,86 M","30,18 M","23,41 M","22,46 M","16,77 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-184,55 M","-213,84 M","-208,66 M","-201,75 M","-157,63 M","-156,83 M","-145,09 M","-44,14 M","-47,62 M","-51,47 M","-48,11 M","-43,67 M","-39,59 M","-37,72 M","-9,66 M","-6,66 M","-20,41 M","-24,51 M","-12,75 M","-18,79 M","-8,62 M","-20,87 M","-6,83 M","-9,07 M","-772,00 Mil","-4,64 M","-3,88 M","-4,40 M","-5,25 M","-3,33 M","-6,30 M","-12,88 M","1,23 M","-2,69 M","2,00 M","4,92 M","5,08 M","-844,00 Mil","3,37 M","-258,00 Mil","3,40 M","3,23 M","9,97 M","2,05 M","8,02 M","2,97 M","3,68 M","3,85 M","2,92 M","3,24 M","1,68 M","666,00 Mil","2,04 M","428,00 Mil","1,68 M","810,00 Mil","2,38 M","2,93 M","4,37 M","3,02 M","1,47 M","-648,00 Mil","-1,56 M","-260,00 Mil","-1,06 M"
Antes dos impostos,"-42,12 M","21,61 M","56,13 M","160,15 M","118,42 M","-370,23 M","211,45 M","89,19 M","59,55 M","101,82 M","127,09 M","81,79 M","65,23 M","101,16 M","117,51 M","116,27 M","140,75 M","120,54 M","80,65 M","170,18 M","32,48 M","73,93 M","37,62 M","-100,24 M","43,25 M","71,39 M","57,38 M","44,72 M","31,44 M","47,79 M","53,76 M","34,88 M","33,56 M","41,79 M","58,21 M","48,50 M","34,44 M","46,54 M","52,77 M","34,22 M","23,47 M","41,75 M","53,55 M","38,91 M","30,35 M","39,64 M","51,81 M","43,03 M","27,00 M","43,64 M","45,63 M","38,76 M","28,09 M","41,88 M","42,29 M","33,70 M","15,64 M","34,93 M","38,85 M","30,34 M","21,32 M","29,53 M","21,85 M","22,20 M","15,71 M"
Imposto,"80,72 M","69,21 M","108,82 M","377,50 M","-596,00 Mil","302,35 M","-4,47 M","38,72 M","12,01 M","19,35 M","-13,43 M","18,67 M","-1,85 M","5,42 M","-15,85 M","3,55 M","-43,46 M","-16,62 M","-3,12 M","-37,69 M","-2,71 M","3,12 M","-9,68 M","17,94 M","-17,36 M","-12,74 M","-17,60 M","-4,15 M","-8,30 M","-5,55 M","-13,60 M","-1,76 M","-6,45 M","13,56 M","-20,53 M","-9,23 M","-12,26 M","-10,72 M","-17,33 M","-4,01 M","-8,79 M","-8,25 M","-17,46 M","-6,97 M","-12,21 M","-9,56 M","-18,21 M","-11,40 M","-9,56 M","-10,89 M","-16,24 M","-9,70 M","-8,72 M","-10,21 M","-13,70 M","-7,93 M","-4,78 M","-8,03 M","-12,91 M","-6,31 M","-6,59 M","-8,03 M","-5,96 M","-5,43 M","-5,34 M"
Op. continuadas,"38,60 M","90,82 M","164,95 M","537,65 M","117,83 M","-67,88 M","206,98 M","127,91 M","71,56 M","121,17 M","113,66 M","100,46 M","63,38 M","106,58 M","101,66 M","119,82 M","97,28 M","103,92 M","77,53 M","132,50 M","29,78 M","77,05 M","27,95 M","-82,30 M","25,89 M","58,66 M","39,77 M","40,57 M","23,14 M","42,24 M","40,16 M","33,12 M","27,11 M","55,34 M","37,68 M","39,27 M","22,18 M","35,82 M","35,44 M","30,21 M","14,68 M","33,50 M","36,08 M","31,94 M","18,14 M","30,09 M","33,60 M","31,63 M","17,43 M","32,74 M","29,39 M","29,06 M","19,37 M","31,67 M","28,59 M","25,76 M","10,85 M","26,90 M","25,95 M","24,04 M","14,73 M","21,50 M","15,89 M","16,77 M","10,37 M"
Op. descontinuadas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucro líquido,"38,60 M","90,82 M","164,95 M","537,65 M","117,83 M","-67,88 M","206,98 M","127,91 M","71,56 M","121,17 M","113,66 M","100,46 M","63,38 M","106,58 M","101,66 M","119,82 M","97,28 M","103,92 M","77,53 M","132,50 M","29,78 M","77,05 M","27,95 M","-82,30 M","25,89 M","58,66 M","39,77 M","40,57 M","23,14 M","42,24 M","40,16 M","33,12 M","27,11 M","55,34 M","37,68 M","39,27 M","22,18 M","35,82 M","35,44 M","30,21 M","14,68 M","33,50 M","36,08 M","31,94 M","18,14 M","30,09 M","33,60 M","31,63 M","17,43 M","32,74 M","29,39 M","29,06 M","19,37 M","31,67 M","28,59 M","25,76 M","10,85 M","26,90 M","25,95 M","24,04 M","14,73 M","21,50 M","15,89 M","16,77 M","10,37 M"
Dos controladores,"38,60 M","90,82 M","164,95 M","537,65 M","117,83 M","-67,25 M","206,46 M","129,42 M","73,10 M","121,77 M","113,86 M","100,63 M","63,14 M","107,01 M","99,19 M","120,45 M","98,05 M","104,13 M",0,"132,50 M","29,78 M","77,05 M","27,95 M","-82,30 M","25,89 M","58,66 M","39,77 M","40,57 M","23,14 M","42,24 M","40,16 M","33,12 M","27,11 M","55,34 M","37,68 M","39,27 M","22,18 M","35,82 M","35,44 M","30,21 M","14,68 M","33,50 M","36,08 M","31,94 M","18,14 M","30,09 M","33,60 M","31,63 M","17,43 M","32,74 M","29,39 M","29,06 M","19,37 M","31,67 M","28,59 M","25,76 M","10,85 M","26,90 M","25,95 M","24,04 M","14,73 M","21,50 M","15,89 M","16,77 M","10,37 M"
Dos não controladores,0,0,0,0,0,"-647,00 Mil","515,00 Mil","-1,51 M","-1,54 M","-602,00 Mil","-205,00 Mil","-164,00 Mil","244,00 Mil","-429,00 Mil","-345,00 Mil","-629,00 Mil","-768,00 Mil","-215,00 Mil","-514,00 Mil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
