Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"5,78 M","6,99 M","7,31 M","6,11 M","8,23 M","9,76 M","5,63 M","5,59 M","5,58 M","5,93 M","7,03 M","9,07 M","11,20 M","11,57 M","10,68 M","12,34 M","12,71 M","15,15 M","18,80 M","19,68 M","22,89 M","25,62 M","27,25 M","30,18 M","30,57 M","28,85 M","30,40 M","31,32 M","32,16 M","30,65 M","25,16 M","25,48 M","24,26 M","24,10 M","22,37 M","26,37 M","24,40 M","24,60 M","19,51 M","18,96 M","18,40 M","18,99 M","16,51 M","16,97 M","14,87 M","15,35 M","15,53 M","14,54 M","14,86 M","16,19 M","15,33 M","14,76 M","15,07 M","15,70 M","15,37 M","15,44 M","15,87 M","15,86 M","15,87 M","16,36 M","16,23 M","16,76 M","11,59 M"
Ativo circulante,"4,70 M","5,88 M","7,08 M","5,59 M","7,49 M","8,88 M","2,51 M","2,55 M","2,30 M","2,36 M","1,78 M","3,30 M","4,90 M","4,78 M","3,35 M","4,49 M","2,91 M","4,75 M","6,81 M","6,79 M","5,09 M","6,88 M","7,51 M","9,34 M","8,45 M","5,90 M","5,48 M","5,67 M","9,97 M","10,52 M","11,68 M","11,72 M","10,22 M","9,88 M","8,46 M","14,57 M","12,46 M","12,47 M","7,08 M","6,18 M","5,49 M","5,79 M","3,25 M","3,72 M","2,23 M","3,54 M","3,24 M","2,09 M","2,47 M","3,80 M","2,90 M","1,93 M","2,02 M","2,44 M","1,93 M","1,74 M","1,84 M","1,86 M","1,63 M","1,94 M","1,75 M","2,14 M","2,24 M"
Caixa e eq. de caixa,"3,71 M","4,43 M","3,62 M","3,47 M","1,08 M","2,61 M","185,00 Mil","561,00 Mil","673,00 Mil","890,00 Mil","397,00 Mil","1,10 M","367,00 Mil","501,00 Mil","442,00 Mil","2,14 M","810,00 Mil","1,16 M","2,30 M","569,00 Mil","549,00 Mil","3,55 M","3,57 M","3,69 M","2,93 M","2,52 M","987,00 Mil","1,82 M","47,00 Mil","244,00 Mil","80,00 Mil","1,00 Mil","248,00 Mil","217,00 Mil","48,00 Mil","890,00 Mil","187,00 Mil","97,00 Mil","414,00 Mil","488,00 Mil","80,00 Mil","101,00 Mil","427,00 Mil","70,00 Mil","94,00 Mil","229,00 Mil","1,25 M","17,00 Mil","525,00 Mil","1,13 M","589,00 Mil","166,00 Mil","75,00 Mil","237,00 Mil","92,00 Mil","109,00 Mil","149,00 Mil","86,00 Mil","47,00 Mil","102,00 Mil","99,00 Mil","287,00 Mil","139,00 Mil"
Aplicações financeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,00 Mil","14,00 Mil","38,00 Mil","35,00 Mil","96,00 Mil","60,00 Mil","288,00 Mil","250,00 Mil","250,00 Mil",0,0,0,"182,00 Mil","1,40 M",0,"618,00 Mil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contas a receber,"660,00 Mil","1,17 M","3,16 M","1,80 M","6,09 M","5,97 M","2,04 M","1,67 M","1,19 M","1,03 M","946,00 Mil","1,60 M","2,13 M","1,91 M","1,90 M","1,28 M","1,08 M","2,09 M","2,67 M","3,00 M","2,69 M","1,53 M","1,75 M","3,07 M","2,88 M","514,00 Mil","2,03 M","1,41 M","6,82 M","7,29 M","7,31 M","7,50 M","5,98 M","6,02 M","5,41 M","4,84 M","5,20 M","7,50 M","4,91 M","4,27 M","4,32 M","4,32 M","1,35 M","1,15 M","930,00 Mil","1,26 M","916,00 Mil","1,04 M","898,00 Mil","1,50 M","1,26 M","844,00 Mil","1,14 M","1,22 M","958,00 Mil","862,00 Mil","897,00 Mil","901,00 Mil","782,00 Mil","1,19 M","1,02 M","903,00 Mil","974,00 Mil"
Estoques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"1,08 M","1,11 M","226,00 Mil","523,00 Mil","738,00 Mil","878,00 Mil","3,12 M","3,04 M","3,29 M","3,58 M","5,25 M","5,77 M","6,30 M","6,79 M","7,33 M","7,86 M","9,79 M","10,39 M","11,98 M","12,89 M","17,80 M","18,75 M","19,74 M","20,84 M","22,12 M","22,95 M","24,92 M","25,66 M","22,19 M","20,12 M","13,48 M","13,76 M","14,04 M","14,22 M","13,90 M","11,80 M","11,94 M","12,14 M","12,44 M","12,78 M","12,92 M","13,21 M","13,26 M","13,25 M","12,63 M","11,81 M","12,29 M","12,45 M","12,38 M","12,39 M","12,44 M","12,82 M","13,05 M","13,26 M","13,44 M","13,69 M","14,03 M","14,01 M","14,24 M","14,42 M","14,49 M","14,63 M","9,35 M"
Investimentos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imobilizado,"2,00 Mil","3,00 Mil","3,00 Mil","3,00 Mil","3,00 Mil","3,00 Mil","3,00 Mil","4,00 Mil","4,00 Mil","4,00 Mil","6,00 Mil","16,00 Mil","29,00 Mil","35,00 Mil","45,00 Mil","49,00 Mil","1,26 M","1,38 M","2,44 M","2,64 M","2,85 M","3,16 M","4,83 M","5,27 M","5,70 M","6,11 M","6,59 M","7,12 M","7,62 M","5,40 M","5,70 M","5,99 M","6,27 M","6,55 M","6,84 M","6,87 M","7,03 M","7,09 M","7,27 M","7,52 M","7,58 M","7,86 M","7,90 M","7,88 M","7,37 M","6,61 M","6,82 M","6,95 M","6,92 M","7,00 M","7,17 M","7,65 M","7,79 M","7,95 M","8,14 M","8,31 M","8,59 M","8,52 M","8,70 M","8,90 M","8,99 M","9,15 M","3,84 M"
