Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"849,18 B","809,30 B","688,46 B","659,44 B","611,75 B","649,18 B","613,16 B","601,93 B","569,75 B","495,12 B","498,41 B","477,84 B","473,84 B","453,14 B","447,01 B","461,94 B","398,26 B","352,29 B","340,56 B","301,41 B","301,28 B","244,23 B","272,56 B","245,13 B","236,22 B","165,41 B","179,78 B","188,54 B","182,14 B","131,99 B","179,08 B","168,12 B","153,39 B","117,47 B","143,39 B","143,44 B","151,05 B","111,41 B","146,03 B","144,15 B","149,72 B","243,00 B","188,12 B","161,24 B","163,24 B","157,71 B","135,28 B","114,33 B","122,40 B","120,89 B","117,35 B","122,96 B","102,55 B","124,43 B","85,43 B","82,13 B","72,45 B","82,39 B","59,32 B","52,28 B","41,85 B","73,05 B","19,35 B"
Ativo circulante,"630,24 B","600,68 B","507,60 B","473,69 B","432,38 B",0,"457,99 B","464,64 B","439,73 B","395,11 B","384,55 B","355,44 B","334,21 B","337,61 B","339,79 B","355,30 B","304,52 B","214,02 B","236,90 B","222,73 B","211,01 B","156,13 B","193,33 B","179,38 B","160,91 B","132,37 B","136,86 B","142,88 B","136,59 B","106,70 B","125,11 B","112,35 B","99,87 B","101,47 B","88,04 B","87,87 B","93,36 B","83,77 B","87,68 B","84,00 B","89,56 B","102,22 B","119,95 B","108,76 B","118,21 B","113,69 B","96,50 B","74,65 B","90,58 B","88,85 B","95,99 B","103,73 B","84,46 B","72,86 B","71,41 B","69,26 B","61,75 B","47,65 B","51,96 B","47,20 B","36,84 B","41,89 B","16,60 B"
Caixa e eq. de caixa,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Aplicações financeiras,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Contas a receber,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Estoques,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Ativos biológicos,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Ativo não circulante,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Investimentos,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Imobilizado,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
