Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"605,13 M","608,14 M","631,44 M","622,66 M","635,49 M","662,86 M","674,20 M","686,30 M","705,17 M","679,09 M","666,92 M","658,81 M","706,33 M","747,74 M","724,79 M","703,30 M","709,60 M","618,66 M","596,14 M","632,10 M","621,82 M","605,12 M","581,10 M","579,02 M","610,40 M","631,48 M","496,18 M","499,63 M","531,57 M","433,26 M","500,68 M","505,76 M","518,96 M","533,38 M","559,23 M","555,93 M","577,38 M","581,42 M","605,19 M","602,33 M","620,70 M","638,76 M","755,16 M","776,63 M","802,25 M","812,20 M","863,19 M","871,00 M","883,20 M","975,25 M","1,01 B","1,04 B","1,04 B","978,25 M","996,49 M","984,77 M","973,31 M","969,28 M","991,37 M","977,47 M","934,73 M","876,35 M","725,85 M"
Ativo circulante,"191,31 M","181,66 M","207,45 M","192,01 M","206,83 M","236,17 M","237,05 M","235,72 M","250,08 M","214,30 M","192,46 M","179,43 M","219,84 M","260,29 M","236,18 M","212,48 M","197,87 M","199,94 M","178,24 M","202,05 M","195,36 M","168,28 M","119,16 M","103,45 M","131,14 M","142,12 M","104,37 M","94,02 M","68,70 M","54,84 M","66,56 M","63,82 M","68,31 M","73,73 M","89,88 M","77,27 M","89,89 M","84,69 M","98,98 M","86,00 M","94,46 M","101,98 M","142,88 M","151,68 M","165,71 M","167,26 M","210,88 M","210,27 M","205,28 M","238,27 M","280,63 M","310,22 M","324,81 M","305,88 M","332,22 M","324,14 M","336,93 M","358,14 M","427,87 M","356,70 M","327,04 M","322,12 M","234,82 M"
Caixa e eq. de caixa,"26,29 M","25,90 M","10,82 M","15,58 M","21,27 M","35,51 M","29,95 M","27,04 M","29,58 M","16,84 M","12,08 M","7,09 M","10,49 M","24,82 M","18,29 M","11,73 M","7,59 M","12,49 M","13,96 M","21,33 M","34,41 M","33,68 M","18,88 M","20,79 M","28,64 M","17,38 M","12,85 M","14,55 M","5,50 M","303,00 Mil","840,00 Mil","196,00 Mil","974,00 Mil","1,13 M","1,58 M","327,00 Mil","480,00 Mil","459,00 Mil","249,00 Mil","507,00 Mil","57,00 Mil","315,00 Mil","176,00 Mil","115,00 Mil","173,00 Mil","844,00 Mil","1,00 M","1,55 M","1,83 M","1,64 M","1,69 M","2,19 M","2,40 M","2,06 M","3,49 M","2,72 M","894,00 Mil","2,83 M","2,60 M","3,95 M","2,58 M","2,14 M","1,21 M"
Aplicações financeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contas a receber,"88,37 M","70,78 M","112,65 M","94,22 M","107,84 M","111,34 M","105,16 M","106,00 M","115,08 M","93,08 M","74,70 M","66,30 M","85,25 M","85,47 M","63,46 M","49,65 M","54,16 M","34,34 M","40,46 M","70,74 M","78,12 M","61,19 M","36,69 M","18,18 M","23,41 M","28,45 M","43,46 M","39,80 M","28,25 M","19,23 M","28,55 M","23,05 M","25,80 M","32,92 M","36,68 M","24,31 M","28,39 M","30,28 M","42,84 M","27,31 M","35,22 M","41,07 M","72,92 M","77,70 M","88,50 M","92,96 M","115,46 M","112,62 M","110,04 M","103,25 M","132,56 M","157,43 M","165,16 M","155,97 M","169,28 M","164,29 M","183,32 M","163,47 M","238,07 M","176,02 M","155,77 M","155,16 M","107,71 M"
Estoques,"73,07 M","81,68 M","80,25 M","78,03 M","73,70 M","85,36 M","96,14 M","96,86 M","99,73 M","99,01 M","99,68 M","99,97 M","106,01 M","120,29 M","116,21 M","109,16 M","108,62 M","118,36 M","100,19 M","83,51 M","56,75 M","43,01 M","47,05 M","48,56 M","50,90 M","44,44 M","45,08 M","38,81 M","34,17 M","34,50 M","36,13 M","39,58 M","40,62 M","38,83 M","50,70 M","51,33 M","59,49 M","52,09 M","53,70 M","55,35 M","55,06 M","56,39 M","59,54 M","63,92 M","67,48 M","68,76 M","84,45 M","86,37 M","83,51 M","115,90 M","129,13 M","133,95 M","140,71 M","127,35 M","143,23 M","140,27 M","135,72 M","169,37 M","164,55 M","157,70 M","143,72 M","138,97 M","116,91 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"413,83 M","426,48 M","423,99 M","430,65 M","428,66 M","426,68 M","437,15 M","450,58 M","455,10 M","464,79 M","474,46 M","479,38 M","486,49 M","487,45 M","488,61 M","490,82 M","511,73 M","418,73 M","417,90 M","430,05 M","426,46 M","436,83 M","461,94 M","475,57 M","479,26 M","489,37 M","391,81 M","405,61 M","462,88 M","378,42 M","434,13 M","441,94 M","450,65 M","459,65 M","469,35 M","478,66 M","487,49 M","496,73 M","506,21 M","516,34 M","526,24 M","536,78 M","612,28 M","624,94 M","636,54 M","644,95 M","652,31 M","660,74 M","677,92 M","736,98 M","733,58 M","729,40 M","714,97 M","672,37 M","664,27 M","660,63 M","636,38 M","611,14 M","563,49 M","620,77 M","607,69 M","554,23 M","491,03 M"
Investimentos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,45 M",0,0,0,"8,54 M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imobilizado,"365,99 M","375,73 M","369,70 M","371,75 M","376,19 M","375,17 M","368,91 M","376,32 M","381,65 M","392,22 M","401,86 M","401,85 M","407,76 M","409,76 M","411,42 M","413,20 M","411,90 M","318,94 M","303,19 M","292,13 M","286,59 M","297,52 M","306,14 M","319,71 M","334,72 M","342,96 M","372,74 M","385,71 M","442,65 M","358,15 M","411,50 M","421,46 M","430,49 M","439,69 M","449,19 M","458,70 M","467,56 M","476,77 M","486,06 M","495,67 M","505,41 M","515,54 M","523,96 M","535,06 M","544,99 M","550,84 M","557,24 M","562,60 M","577,36 M","626,11 M","628,77 M","630,11 M","625,61 M","596,75 M","591,67 M","585,74 M","559,77 M","536,92 M","489,99 M","516,29 M","501,17 M","476,59 M","386,49 M"
