Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"1,32 B","1,56 B","1,24 B","1,03 B","944,91 M","746,65 M","708,29 M","702,44 M","590,78 M","2,04 B","574,53 Mil","505,87 Mil","453,24 M","374,20 M","405,66 M","399,14 M","307,27 M","286,63 M","282,60 M","221,62 M","413,18 M","166,04 M","146,78 M","178,50 M","175,12 M","159,37 M","175,92 M","104,32 M","139,23 M","111,74 M","154,21 M","177,89 M","146,01 M","198,16 M","102,30 M","238,89 M","181,80 M","211,40 M","236,85 M","91,74 M","134,89 M","232,48 M","695,83 M","188,10 M","598,25 M","254,13 M","245,67 M","224,21 M","219,14 M","217,32 M","216,19 M","179,92 M","141,18 M","168,31 M","168,59 M","195,97 M","207,62 M","194,68 M","216,39 M","181,41 M","162,08 M","151,72 M","178,76 M","171,96 M","159,04 M"
Custos,"-1,03 B","-896,67 M","-874,75 M","-915,87 M","-710,76 M","-678,50 M","-593,14 M","-553,00 M","-509,26 M","-1,84 B","-470,26 Mil","-432,67 Mil","-452,95 M","-363,75 M","-413,22 M","-358,25 M","-286,90 M","-295,02 M","-257,18 M","-210,37 M","-174,91 M","-155,11 M","-112,24 M","-116,38 M","-135,58 M","-257,29 M","-184,86 M","-122,27 M","-112,48 M","-126,65 M","-135,22 M","-173,39 M","-110,64 M","-158,06 M","-445,93 M","-252,46 M","-146,49 M","-207,60 M","-227,44 M","-81,63 M","-97,16 M","-193,21 M","-770,92 M","-100,89 M","-616,84 M","-173,13 M","-190,29 M","-191,21 M","-180,27 M","-150,91 M","-134,85 M","-132,10 M","-116,37 M","-113,63 M","-125,09 M","-139,29 M","-140,69 M","-145,28 M","-165,40 M","-141,93 M","-124,00 M","-120,12 M","-111,37 M","-96,12 M","-84,60 M"
Lucro bruto,"297,15 M","659,73 M","367,31 M","116,43 M","234,15 M","68,15 M","115,15 M","149,43 M","81,53 M","203,60 M","104,27 Mil","73,20 Mil","293,00 Mil","10,46 M","-7,56 M","40,89 M","20,37 M","-8,39 M","25,42 M","11,24 M","238,26 M","3,94 M","34,54 M","62,12 M","39,54 M","-97,92 M","-8,94 M","-17,96 M","26,75 M","-14,91 M","18,98 M","4,50 M","35,37 M","40,10 M","-343,63 M","-13,57 M","35,31 M","3,80 M","9,41 M","10,11 M","37,73 M","39,27 M","-75,09 M","87,22 M","-18,58 M","80,99 M","55,38 M","33,00 M","38,86 M","66,40 M","81,34 M","47,82 M","24,80 M","54,68 M","43,49 M","56,68 M","66,94 M","49,40 M","50,99 M","39,47 M","38,09 M","31,60 M","67,39 M","75,84 M","74,45 M"
Despesas operacionais,"-78,18 M","-456,73 M","-216,20 M","4,65 M","-148,34 M","-314,67 M","-19,14 M","-57,73 M","-5,42 M","46,49 M","-19,12 Mil","-25,94 Mil","66,41 M","10,73 M","36,81 M","-19,56 M","-11,49 M","6,22 M","7,70 M","5,77 M","-275,75 M","-86,10 M","-50,85 M","-44,60 M","-90,66 M","-49,61 M","-30,09 M","-22,83 M","-78,27 M","-44,44 M","-23,32 M","-23,75 M","-26,36 M","-37,96 M","-52,97 M","-30,16 M","-21,68 M","-17,92 M","-20,41 M","-16,22 M","-36,61 M","-30,34 M","-34,66 M","-85,07 M","-35,57 M","-94,67 M","-34,52 M","14,75 M","-6,20 M","-30,43 M","-37,47 M","-24,47 M","40,81 M","2,46 M","11,38 M","4,03 M","17,61 M","58,28 M","3,73 M","16,98 M","8,68 M","4,48 M","-4,44 M","67,00 Mil","-9,02 M"
Despesas com vendas,"-165,59 M","-124,40 M","-202,85 M","-43,65 M","-85,91 M","-271,96 M","-29,85 M","-7,78 M","-37,29 M",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Despesas administrativas,--,--,--,--,--,"-164,74 M","-35,19 Mil","-54,08 Mil","-40,65 M","-152,01 M","-54,51 Mil","-40,81 Mil","-27,01 M","-23,65 M","-43,95 M","-26,96 M","-25,78 M","-29,54 M","-26,46 M","-23,87 M","-19,98 M","-22,25 M","-20,03 M","-21,28 M","-23,43 M","-23,76 M","-19,88 M","-18,53 M","-20,70 M","-23,17 M","-25,94 M","-23,47 M","-24,62 M","-22,82 M","-23,34 M","-21,90 M","-21,00 M","-22,18 M","-21,32 M","-20,50 M","-19,80 M","-22,15 M","-20,59 M","-20,48 M","-21,11 M","-32,33 M","-36,15 M","-32,00 M","-36,68 M","-35,74 M","-34,21 M","-28,62 M","-29,92 M","-25,00 M","-25,31 M","-38,23 M","-35,81 M","-53,56 M","-27,77 M","-28,63 M","-22,56 M","-15,51 M","-27,44 M","-20,47 M","-16,25 M"
EBIT,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado operacional,--,--,--,--,--,"314,41 M","83,46 Mil","83,76 Mil","99,74 M","278,22 M","94,63 Mil","65,13 Mil","46,33 M","12,20 M","7,58 M","2,45 M","2,16 M","5,06 M","914,00 Mil","-6,91 M","-5,41 M","-75,17 M","-16,31 M","17,52 M","-51,12 M","-147,53 M","-39,03 M","-40,79 M","-51,52 M","-59,35 M","-4,33 M","-19,25 M","9,02 M","2,14 M","-396,59 M","-43,73 M","13,62 M","-14,13 M","-11,00 M","-6,11 M","1,12 M","8,93 M","-109,75 M","2,15 M","-54,15 M","35,24 M","-132,00 Mil","34,10 M","35,62 M","99,15 M","41,46 M","17,91 M","51,87 M","94,74 M","47,38 M","50,64 M","57,44 M","152,99 M","44,95 M","44,10 M","35,21 M","51,87 M","57,19 M","43,82 M","35,63 M"
Resultado financeiro,--,--,--,--,--,"15,14 M","7,86 Mil",595,"4,64 M","17,62 M","-3,66 Mil","5,40 Mil","10,64 M","16,35 M","32,56 M","10,31 M","4,46 M","5,11 M","7,16 M","14,85 M","3,56 M","-694,00 Mil","700,00 Mil","849,00 Mil","3,69 M","4,03 M","-176,00 Mil","-2,87 M","17,29 M","2,43 M","-44,00 Mil","-1,32 M","2,68 M","3,43 M","2,24 M","2,46 M","421,00 Mil","4,10 M","2,48 M","3,50 M","8,47 M","2,53 M","-696,00 Mil","1,11 M","4,11 M","-645,00 Mil","4,36 M","4,47 M","6,84 M","2,08 M","2,15 M","2,73 M","2,29 M","15,40 M","314,00 Mil","1,01 M","3,32 M","-3,19 M","501,00 Mil","5,30 M","1,79 M","-11,00 Mil","-219,00 Mil","-713,00 Mil",0
Antes dos impostos,"218,97 M","203,00 M","151,12 M","121,08 M","85,80 M","-246,52 M","96,01 M","91,70 M","76,11 M","250,09 M","85,15 Mil","47,26 Mil","66,70 M","21,19 M","29,25 M","21,33 M","8,88 M","-2,17 M","33,12 M","17,02 M","-37,48 M","-75,86 M","-15,61 M","18,37 M","-47,43 M","-143,50 M","-39,21 M","-43,66 M","-34,23 M","-56,93 M","-4,38 M","-20,57 M","11,70 M","5,57 M","-394,35 M","-41,27 M","14,04 M","-10,03 M","-8,52 M","-2,60 M","9,60 M","11,46 M","-110,45 M","3,26 M","-50,04 M","-13,67 M","20,86 M","47,75 M","32,67 M","35,97 M","43,86 M","23,35 M","65,61 M","57,13 M","54,87 M","60,71 M","84,55 M","107,67 M","54,72 M","56,45 M","46,77 M","36,08 M","62,95 M","75,91 M","65,43 M"
Imposto,"-68,14 M","-17,57 M","-47,30 M","-37,90 M","-25,36 M","150,64 M","-27,93 M","-15,30 M","-25,36 M","-72,52 M","-29,09 Mil","-9,98 Mil","-31,27 M","-2,99 M","-14,27 M","-11,26 M","-4,84 M","792,00 Mil","-17,39 M","-8,83 M","17,40 M",0,0,0,0,"940,00 Mil","11,68 M",0,0,0,"-814,00 Mil",0,0,0,"2,10 M","-2,10 M",0,"-3,65 M","1,14 M","-12,48 M",0,0,0,0,0,"22,82 M","3,52 M","-11,81 M","-6,38 M","-4,81 M","-8,05 M","10,79 M","-19,41 M","-13,93 M","-11,25 M","-11,13 M","-26,41 M","-35,97 M","-13,70 M","-18,93 M","-12,84 M","-8,60 M","-22,70 M","-25,41 M","-21,57 M"
Op. continuadas,"150,83 M","185,43 M","103,81 M","83,19 M","60,45 M","-95,88 M","68,08 M","76,40 M","50,75 M","177,57 M","56,05 Mil","37,28 Mil","35,44 M","18,20 M","14,98 M","10,07 M","4,04 M","-1,37 M","15,73 M","8,19 M","-20,08 M",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"9,15 M","24,38 M","35,94 M","26,29 M","31,16 M","35,81 M","34,14 M","46,20 M","43,20 M","43,62 M","49,58 M","58,14 M","71,71 M","41,03 M","37,52 M","33,93 M","27,48 M","40,24 M","50,49 M","43,85 M"
Op. descontinuadas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucro líquido,"150,83 M","185,43 M","103,81 M","83,19 M","60,45 M","-95,88 M","68,08 M","76,40 M","50,75 M","177,57 M","56,05 Mil","37,28 Mil","35,44 M","18,20 M","14,98 M","10,07 M","4,04 M","-1,37 M","15,73 M","8,19 M","-20,08 M","-53,27 M","-11,24 M","3,16 M","-2,28 M","-23,74 M","-23,82 M","-29,89 M","-40,75 M","-75,01 M","4,84 M","5,26 M","5,20 M","2,01 M","-244,16 M","-21,33 M","652,00 Mil","-9,06 M","-6,60 M","-6,94 M","8,30 M","10,49 M","10,36 M","10,11 M","10,06 M","9,15 M","24,38 M","35,94 M","26,29 M","31,16 M","35,81 M","34,14 M","46,20 M","43,20 M","43,62 M","49,58 M","58,14 M","71,71 M","41,03 M","37,52 M","33,93 M","27,48 M","40,24 M","50,49 M","43,85 M"
Dos controladores,"150,02 M","183,43 M",0,"83,02 M","60,63 M","101,44 M","68,36 M","76,21 M","52,80 M","177,57 M","56,05 Mil","37,28 Mil",0,"18,20 M","14,98 M","10,07 M","4,04 M","-1,37 M","15,73 M","8,19 M","-20,08 M",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,"9,15 M","24,38 M","35,94 M","26,29 M","31,16 M","35,81 M","34,14 M","46,20 M","43,20 M","43,62 M","49,58 M","58,14 M","71,71 M","41,03 M","37,52 M","33,93 M","27,48 M","40,24 M","50,49 M","43,85 M"
Dos não controladores,"805,00 Mil","2,00 M","368,00 Mil","171,00 Mil","-180,00 Mil","47,00 Mil",0,"196,00 Mil","336,00 Mil",0,-25,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
