Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"680,14 M","863,81 M","794,42 M","739,18 M","683,76 M","784,90 M","707,32 M","684,14 M","619,39 M","601,49 M","622,89 M","554,59 M","559,66 M","547,51 M","521,91 M","609,19 M","388,44 M","387,94 M","359,54 M","352,85 M","296,71 M","321,79 M","298,43 M","234,62 M","271,34 M","265,42 M","278,28 M","269,81 M","238,70 M","249,34 M","275,32 M","233,61 M","219,17 M","255,70 M","221,08 M","218,25 M","177,15 M","174,42 M","202,16 M","217,62 M","199,83 M","214,86 M","223,71 M","265,86 M","263,31 M","275,88 M","246,69 M","231,65 M","220,10 M","227,49 M","204,13 M","195,78 M","183,27 M","204,22 M","189,21 M","170,19 M","154,50 M","156,91 M","170,60 M","172,65 M","158,55 M","173,01 M","174,00 M","149,01 M","124,87 M"
Custos,"-634,04 M","-675,46 M","-686,30 M","-625,14 M","-572,35 M","-632,78 M","-614,96 M","-588,69 M","-515,18 M","-515,89 M","-505,75 M","-441,98 M","-407,87 M","-410,48 M","-406,50 M","-478,53 M","-283,90 M","-300,67 M","-282,74 M","-277,40 M","-246,31 M","-237,74 M","-235,32 M","-187,08 M","-233,14 M","-235,26 M","-216,92 M","-214,47 M","-187,57 M","-207,44 M","-228,58 M","-211,76 M","-195,78 M","-212,84 M","-199,93 M","-194,67 M","-180,41 M","-194,28 M","-194,40 M","-213,31 M","-194,05 M","-219,59 M","-215,81 M","-242,48 M","-229,52 M","-242,06 M","-223,61 M","-225,35 M","-207,78 M","-213,65 M","-176,86 M","-174,52 M","-156,37 M","-192,40 M","-155,16 M","-161,91 M","-160,74 M","-169,55 M","-151,10 M","-153,22 M","-142,08 M","-144,08 M","-146,26 M","-128,84 M","-111,98 M"
Lucro bruto,"46,10 M","188,35 M","108,11 M","114,03 M","111,41 M","152,13 M","92,36 M","95,45 M","104,21 M","85,60 M","117,14 M","112,60 M","151,79 M","137,03 M","115,41 M","130,66 M","104,54 M","87,27 M","76,80 M","75,45 M","50,41 M","84,06 M","63,11 M","47,54 M","38,20 M","30,16 M","61,36 M","55,34 M","51,13 M","41,90 M","46,74 M","21,85 M","23,39 M","42,86 M","21,15 M","23,57 M","-3,27 M","-19,86 M","7,77 M","4,32 M","5,77 M","-4,73 M","7,89 M","23,38 M","33,79 M","33,82 M","23,08 M","6,30 M","12,33 M","13,84 M","27,27 M","21,26 M","26,90 M","11,82 M","34,05 M","8,28 M","-6,24 M","-12,64 M","19,50 M","19,43 M","16,48 M","28,93 M","27,74 M","20,17 M","12,89 M"
Despesas operacionais,"-35,46 M","85,05 M","-27,35 M","-19,98 M","-20,16 M","-19,36 M","-21,33 M","-26,32 M","-25,97 M","-26,08 M","-14,38 M","-32,02 M","-53,68 M","5,75 M","-26,38 M","-44,71 M","-22,26 M","-19,31 M","-2,07 M","-13,36 M","-8,64 M","-7,88 M","-7,09 M","-17,92 M","-7,26 M","2,79 M","-15,35 M","-7,30 M","-5,63 M","-12,30 M","-2,71 M","-10,28 M","25,75 M","-23,08 M","-18,92 M","-545,91 M","3,92 M","203,24 M","-30,71 M","-4,18 M","8,37 M","-2,72 M","13,08 M","-4,84 M","180,00 Mil","-1,96 M","11,12 M","26,57 M","11,43 M","-8,97 M","-2,00 M","8,84 M","6,27 M","-8,70 M","-7,16 M","2,54 M","9,70 M","-58,23 M","-16,36 M","-13,90 M","-24,05 M","-11,58 M","-7,05 M","-12,08 M","-18,50 M"
Despesas com vendas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,66 M",0,0,0
Despesas administrativas,"-49,29 M","-53,57 M","-46,78 M","-44,31 M","-44,57 M","-51,45 M","-43,19 M","-45,45 M","-48,48 M","-48,63 M","-47,04 M","-49,19 M","-56,70 M","-21,37 M","-41,22 M","-61,59 M","-32,59 M","-31,71 M","-24,23 M","-24,51 M","-21,81 M","-25,36 M","-25,11 M","-31,68 M","-19,73 M","-10,99 M","-27,66 M","-31,74 M","-18,74 M","-23,02 M","-16,56 M","-16,79 M","-14,48 M","-26,42 M","-16,94 M","-13,84 M","-17,77 M","-23,21 M","-17,54 M","-17,84 M","-15,69 M","-17,03 M","-16,15 M","-15,35 M","-15,47 M","-18,16 M","-11,80 M","-13,55 M","-16,41 M","-15,11 M","-12,90 M","-16,67 M","-14,29 M","-7,69 M","-14,35 M","-17,00 M","-13,34 M","-17,90 M","-15,58 M","-11,72 M","-13,68 M","-17,03 M","-3,86 M","-14,22 M","-15,27 M"
EBIT,"10,64 M","273,40 M","80,76 M","94,06 M","91,25 M","132,76 M","71,02 M","69,13 M","78,24 M","59,52 M","102,76 M","80,59 M","98,11 M","142,78 M","89,03 M","85,95 M","82,27 M","67,95 M","74,73 M","62,09 M","41,77 M","76,18 M","56,02 M","29,62 M","30,94 M","32,95 M","46,01 M","48,04 M","45,49 M","29,60 M","44,03 M","11,57 M","49,13 M","19,78 M","2,23 M","-522,34 M","655,00 Mil","183,38 M","-22,95 M","133,00 Mil","14,15 M","-7,45 M","20,97 M","18,54 M","33,97 M","31,86 M","34,20 M","32,87 M","23,75 M","4,86 M","25,27 M","30,11 M","33,17 M","3,12 M","26,88 M","10,82 M","3,46 M","-70,87 M","3,14 M","5,53 M","-7,57 M","17,35 M","20,69 M","8,09 M","-5,61 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-22,36 M","-27,96 M","-42,79 M","-32,30 M","-35,27 M","-66,31 M","-58,56 M","-76,47 M","-67,41 M","-50,52 M","-55,07 M","-53,68 M","-37,00 M","-37,38 M","-39,38 M","-63,07 M","-11,66 M","-53,46 M","-18,81 M","-10,30 M","-68,12 M","9,99 M","-44,16 M","-43,11 M","-137,01 M","-13,99 M","-67,62 M","-36,03 M","-29,15 M","-23,19 M","-40,94 M","-81,61 M","14,06 M","-49,32 M","-28,59 M","-50,84 M","-24,48 M","-96,40 M","-39,25 M","50,12 M","56,43 M","-34,94 M","-217,60 M","-1,29 M","-155,80 M","-86,76 M","-76,05 M","-809,00 Mil","2,11 M","-37,36 M","-15,55 M","-67,59 M","2,99 M","-13,15 M","-6,89 M","-58,52 M","1,10 M","-3,81 M","-38,59 M","-2,57 M","-2,38 M","-2,85 M","-348,00 Mil","-2,59 M","426,00 Mil"
Antes dos impostos,"-11,72 M","245,44 M","37,97 M","61,76 M","55,98 M","66,45 M","12,46 M","-7,34 M","10,83 M","9,00 M","47,69 M","26,90 M","61,11 M","105,40 M","49,66 M","22,88 M","70,61 M","14,50 M","55,92 M","51,79 M","-26,35 M","86,17 M","11,86 M","-13,49 M","-106,07 M","18,96 M","-21,61 M","12,01 M","16,34 M","6,42 M","3,09 M","-70,04 M","63,20 M","-29,54 M","-26,36 M","-573,18 M","-23,83 M","86,98 M","-62,20 M","50,25 M","70,58 M","-42,38 M","-196,63 M","17,25 M","-121,82 M","-54,90 M","-41,85 M","32,06 M","25,86 M","-32,50 M","9,72 M","-37,48 M","36,16 M","-10,03 M","19,99 M","-47,70 M","4,56 M","-74,68 M","-35,45 M","2,96 M","-9,95 M","14,50 M","20,35 M","5,50 M","-5,18 M"
Imposto,"-26,21 M","-222,62 M","-18,61 M","-36,67 M","-29,44 M","-15,46 M","-25,80 M","14,78 M","-2,51 M","-44,85 M","-7,13 M","-9,85 M","-22,71 M","183,10 M","-13,66 M","-912,00 Mil","-10,31 M","6,54 M","4,34 M","-14,24 M","5,08 M","47,18 M","-2,81 M","-1,28 M","-8,57 M","-5,54 M","4,43 M","-2,32 M","-11,11 M","8,85 M","-1,12 M","17,11 M","-21,43 M","11,85 M","11,27 M","14,05 M","8,88 M","-21,99 M","32,26 M","-19,91 M","-41,91 M","2,83 M","-8,45 M","-16,95 M","-9,14 M","-9,48 M","-5,86 M","-24,29 M","-5,74 M","17,07 M","2,46 M","18,10 M","-6,96 M","20,93 M","-7,39 M","15,83 M","-2,16 M","26,07 M","15,45 M","-2,72 M","1,19 M","-7,13 M","-8,09 M","-2,81 M","1,16 M"
Op. continuadas,"-37,94 M","22,82 M","19,36 M","25,09 M","26,54 M","50,99 M","-13,34 M","7,43 M","8,31 M","-35,85 M","40,56 M","17,06 M","38,41 M","288,50 M","35,99 M","21,97 M","60,30 M","21,03 M","60,27 M","37,54 M","-21,27 M","133,35 M","9,05 M","-14,77 M","-114,64 M","13,43 M","-17,18 M","9,69 M","5,22 M","15,26 M","1,97 M","-52,93 M","41,77 M","-17,69 M","-15,10 M","-559,14 M","-14,95 M","64,99 M","-29,93 M","30,34 M","28,67 M","-39,55 M","-205,08 M","310,00 Mil","-130,97 M","-64,39 M","-47,70 M","7,78 M","20,13 M","-15,43 M","12,18 M","-19,38 M","29,20 M","10,90 M","12,60 M","-31,87 M","2,40 M","-48,61 M","-20,00 M","235,00 Mil","-8,76 M","7,37 M","12,26 M","2,69 M","-4,02 M"
Op. descontinuadas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucro líquido,"-37,94 M","22,82 M","19,36 M","25,09 M","26,54 M","50,99 M","-13,34 M","7,43 M","8,31 M","-35,85 M","40,56 M","17,06 M","38,41 M","288,50 M","35,99 M","21,97 M","60,30 M","21,03 M","60,27 M","37,54 M","-21,27 M","133,35 M","9,05 M","-14,77 M","-114,64 M","13,43 M","-17,18 M","9,69 M","5,22 M","15,26 M","1,97 M","-52,93 M","41,77 M","-17,69 M","-15,10 M","-559,14 M","-14,95 M","64,99 M","-29,93 M","30,34 M","28,67 M","-39,55 M","-205,08 M","310,00 Mil","-130,97 M","-64,39 M","-47,70 M","7,78 M","20,13 M","-15,43 M","12,18 M","-19,38 M","29,20 M","10,90 M","12,60 M","-31,87 M","2,40 M","-48,61 M","-20,00 M","235,00 Mil","-8,76 M","7,37 M","12,26 M","2,69 M","-4,02 M"
Dos controladores,"-37,95 M","22,79 M","19,21 M","25,07 M","26,53 M","50,94 M","-13,05 M","7,42 M","8,30 M","-35,87 M","40,54 M","17,04 M","38,39 M","288,48 M","35,97 M","21,96 M","60,29 M","21,01 M","60,23 M","37,53 M","-21,28 M","133,34 M","9,04 M","-14,78 M","-114,65 M","13,43 M","-17,20 M","9,68 M","5,21 M","15,26 M","1,96 M","-52,93 M","41,72 M","-17,69 M","-15,10 M","-559,14 M","-14,95 M","65,02 M","-29,93 M","30,34 M","28,67 M","-39,55 M","-205,09 M","306,00 Mil","-130,97 M","-64,39 M","-47,72 M","7,76 M","20,11 M","-15,43 M","12,21 M","-19,36 M","29,23 M","10,91 M","12,62 M","-31,85 M","2,41 M","-48,60 M","-19,98 M","248,00 Mil","-8,73 M","7,41 M","12,22 M","2,72 M","-3,94 M"
Dos não controladores,"14,00 Mil","38,00 Mil","150,00 Mil","12,00 Mil","12,00 Mil","54,00 Mil","16,00 Mil","20,00 Mil","13,00 Mil","21,00 Mil","16,00 Mil","20,00 Mil","12,00 Mil","15,00 Mil","22,00 Mil","12,00 Mil","9,00 Mil","24,00 Mil","30,00 Mil","14,00 Mil","13,00 Mil","13,00 Mil","12,00 Mil","9,00 Mil","15,00 Mil","-5,00 Mil","17,00 Mil","7,00 Mil","10,00 Mil","5,00 Mil","12,00 Mil","3,00 Mil","52,00 Mil","5,00 Mil",0,0,"-2,00 Mil","-34,00 Mil","-3,00 Mil","1,00 Mil","-3,00 Mil","-2,00 Mil","10,00 Mil","4,00 Mil","5,00 Mil","7,00 Mil","11,00 Mil","15,00 Mil","12,00 Mil","-7,00 Mil","-30,00 Mil","-16,00 Mil","-22,00 Mil","-12,00 Mil","-11,00 Mil","-12,00 Mil","-9,00 Mil","-8,00 Mil","-19,00 Mil","-13,00 Mil","-27,00 Mil","-37,00 Mil","37,00 Mil","-33,00 Mil","-76,00 Mil"
