Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"10,39 M","12,59 M","12,57 M","11,42 M","12,34 M","11,78 M","14,59 M","14,37 M","13,81 M","13,02 M","12,71 M","13,79 M","13,84 M","13,15 M","12,38 M","11,24 M","10,32 M","10,17 M","11,55 M","11,02 M","10,89 M","11,79 M","10,71 M","10,38 M","10,14 M","9,87 M","9,71 M","9,67 M","9,17 M","9,06 M","10,95 M","8,17 M","8,61 M","8,59 M","8,58 M","8,46 M","8,59 M","8,42 M","8,27 M","8,04 M","8,02 M","7,39 M","7,08 M","7,88 M","6,59 M","6,74 M","2,03 M","2,10 M","3,33 M","5,97 M","7,14 M","6,72 M","6,76 M","6,48 M","7,57 M","7,66 M","6,87 M","6,75 M","16,50 M","17,31 M","17,40 M","17,28 M","18,70 M"
Ativo circulante,"1,07 M","3,36 M","2,26 M","1,17 M","1,62 M","1,17 M","4,12 M","3,58 M","3,48 M","2,71 M","2,49 M","3,60 M","3,90 M","3,07 M","2,24 M","1,34 M","704,00 Mil","703,00 Mil","524,00 Mil","201,00 Mil","228,00 Mil","1,34 M","732,00 Mil","657,00 Mil","418,00 Mil","463,00 Mil","592,00 Mil","567,00 Mil","414,00 Mil","484,00 Mil","3,34 M","681,00 Mil","1,16 M","1,10 M","1,10 M","897,00 Mil","1,02 M","1,02 M","910,00 Mil","883,00 Mil","975,00 Mil","1,62 M","1,45 M","1,56 M","1,28 M","597,00 Mil","418,00 Mil","49,00 Mil","1,13 M","1,29 M","1,34 M","676,00 Mil","1,05 M","1,55 M","998,00 Mil","1,33 M","1,19 M","1,29 M","1,26 M","1,35 M","1,13 M","985,00 Mil","1,97 M"
Caixa e eq. de caixa,"14,00 Mil","12,00 Mil","12,00 Mil","12,00 Mil","32,00 Mil","14,00 Mil",0,0,"2,00 Mil","1,00 Mil","3,00 Mil",0,0,"1,00 Mil",0,0,0,0,0,0,"1,00 Mil","1,00 Mil",0,0,0,"1,00 Mil",0,0,0,0,0,0,0,0,0,"2,00 Mil",0,"1,00 Mil",0,"1,00 Mil","81,00 Mil","34,00 Mil","2,00 Mil","1,00 Mil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,00 Mil",0
Aplicações financeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contas a receber,"899,00 Mil","3,25 M","2,12 M","1,01 M","1,45 M","1,01 M","3,98 M","3,41 M","3,35 M","2,59 M","2,37 M","3,50 M","3,85 M","3,01 M","2,12 M","1,22 M","577,00 Mil","575,00 Mil","339,00 Mil",0,"33,00 Mil","1,14 M","594,00 Mil","535,00 Mil","315,00 Mil","360,00 Mil","472,00 Mil","427,00 Mil","286,00 Mil","338,00 Mil","271,00 Mil","583,00 Mil","1,16 M","916,00 Mil","1,10 M","895,00 Mil","1,02 M","1,01 M","910,00 Mil","882,00 Mil","894,00 Mil","1,59 M","1,45 M","1,55 M","1,28 M","597,00 Mil","418,00 Mil","49,00 Mil","1,13 M","1,29 M","1,34 M","676,00 Mil","1,05 M","1,55 M","998,00 Mil","1,33 M","1,19 M","1,29 M","1,17 M","1,35 M","1,07 M","984,00 Mil","1,97 M"
Estoques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"9,32 M","9,23 M","10,31 M","10,26 M","10,71 M","10,61 M","10,46 M","10,80 M","10,33 M","10,31 M","10,22 M","10,18 M","9,93 M","10,08 M","10,14 M","9,90 M","9,62 M","9,47 M","11,02 M","10,82 M","10,66 M","10,44 M","9,98 M","9,72 M","9,73 M","9,41 M","9,12 M","9,11 M","8,75 M","8,58 M","7,61 M","7,49 M","7,46 M","7,50 M","7,48 M","7,57 M","7,57 M","7,41 M","7,36 M","7,16 M","7,04 M","5,77 M","5,63 M","6,32 M","5,31 M","6,14 M","1,61 M","2,05 M","2,20 M","4,68 M","5,80 M","6,04 M","5,71 M","4,93 M","6,57 M","6,33 M","5,68 M","5,46 M","15,24 M","15,95 M","16,27 M","16,30 M","16,73 M"
Investimentos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"504,00 Mil",0,0,"194,00 Mil","194,00 Mil","233,00 Mil","213,00 Mil","271,00 Mil","213,00 Mil","220,00 Mil","160,00 Mil","144,00 Mil","160,00 Mil","160,00 Mil","998,00 Mil","275,00 Mil","1,07 M","588,00 Mil","685,00 Mil","1,51 M","4,01 M","3,81 M","4,06 M","3,90 M","3,57 M","5,19 M","5,23 M","4,71 M","4,79 M","14,82 M","15,48 M","15,81 M","15,80 M","14,38 M"
Imobilizado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
