Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"1,26 B","1,16 B","963,35 M","1,05 B","1,22 B","1,12 B","928,57 M","953,69 M","996,53 M","878,27 M","648,96 M","780,16 M","1,00 B","732,29 M","652,66 M","1,17 B","1,28 B","1,13 B","1,17 B","1,34 B","1,60 B","2,28 B","1,51 B","1,05 B","1,30 B","1,37 B","1,26 B","817,87 M","1,15 B","403,12 M","600,77 M","513,52 M","365,50 M","396,21 M","392,10 M","373,04 M","376,85 M","363,22 M","388,34 M","420,66 M","381,60 M","372,65 M","380,18 M","364,67 M","376,06 M","422,33 M","344,31 M","341,43 M","362,63 M","348,80 M","340,93 M","313,62 M","287,49 M","308,88 M","299,02 M","307,24 M","286,09 M","317,54 M","311,38 M","291,33 M","293,39 M","120,73 M","268,15 M","203,88 M","282,08 M"
Custos,"-460,36 M","-385,20 M","-291,60 M","-326,53 M","-334,78 M","-371,21 M","-291,31 M","-222,93 M","-209,53 M","-230,09 M","-201,16 M","-171,60 M","-194,92 M","-197,48 M","-166,68 M","-192,77 M","-170,29 M","-340,58 M","-330,58 M","-229,55 M","-498,92 M","-702,75 M","-769,66 M","-623,10 M","-604,04 M","-751,87 M","-657,67 M","-347,37 M","-368,43 M","-218,64 M","-146,36 M","-126,68 M","-122,12 M","-113,73 M","-94,75 M","-117,89 M","-80,72 M","-78,32 M","-92,89 M","-95,76 M","-73,23 M","-68,82 M","-120,22 M","-86,97 M","-63,93 M","-98,16 M","-100,28 M","-69,08 M","-74,86 M","-78,54 M","-76,09 M","-46,99 M","-57,08 M","-95,50 M","-50,06 M","-72,05 M","-49,59 M","-106,33 M","-93,28 M","-91,26 M","-91,68 M","50,88 M","-91,70 M","-32,20 M","-109,98 M"
Lucro bruto,"795,27 M","778,46 M","671,75 M","720,61 M","888,96 M","752,10 M","637,26 M","730,76 M","787,01 M","648,18 M","447,80 M","608,56 M","809,08 M","534,80 M","485,98 M","975,47 M","1,11 B","787,37 M","837,07 M","1,11 B","1,10 B","1,57 B","740,24 M","428,70 M","699,72 M","617,54 M","601,35 M","470,50 M","777,37 M","184,47 M","454,41 M","386,84 M","243,39 M","282,48 M","297,35 M","255,15 M","296,12 M","284,90 M","295,45 M","324,89 M","308,37 M","303,83 M","259,96 M","277,70 M","312,13 M","324,17 M","244,03 M","272,35 M","287,76 M","270,27 M","264,83 M","266,63 M","230,40 M","213,38 M","248,95 M","235,18 M","236,49 M","211,21 M","218,11 M","200,07 M","201,71 M","171,61 M","176,45 M","171,68 M","172,10 M"
Despesas operacionais,"-39,29 M","-47,30 M","265,24 M","-165,51 M","2,32 M","-17,02 M","9,68 M","10,93 M","-18,08 M","-81,19 M","-33,63 M","-8,79 M","-32,31 M","-48,98 M","-35,55 M","-175,25 M","-17,20 M","-44,55 M","21,31 M","-7,46 M","-23,87 M","-40,70 M","-20,81 M","-32,14 M","-28,99 M","15,26 M","-8,12 M","-59,82 M","30,68 M","-41,21 M","-10,31 M","-14,87 M","-9,66 M","-21,98 M","-8,13 M","-16,17 M","-14,11 M","50,65 M","-12,60 M","6,33 M","-16,54 M","-43,70 M","-4,37 M","-16,04 M","-12,29 M","-34,16 M","-12,21 M","-15,91 M","-15,69 M","-29,81 M","-10,27 M","-14,56 M","-11,83 M","-3,29 M","-16,34 M","-24,33 M","-19,17 M","-24,94 M","-22,99 M","-33,58 M","-12,67 M","-3,37 M","-5,62 M","-13,66 M","-14,64 M"
Despesas com vendas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Despesas administrativas,"-65,20 M","-59,03 M","-56,13 M","-60,16 M","-38,81 M","-54,32 M","-40,70 M","-48,91 M","-34,65 M","-66,99 M","-41,59 M","-42,16 M","-33,92 M","-44,93 M","-41,10 M","-33,97 M","-35,85 M","-46,19 M","-26,65 M","-35,12 M","-25,94 M","-32,74 M","-24,88 M","-32,98 M","-30,29 M","-48,56 M","-29,43 M","-31,19 M","-21,44 M","-48,89 M","-21,63 M","-25,38 M","-20,25 M","-29,98 M","-19,35 M","-23,16 M","-21,72 M","-33,31 M","-20,39 M","-435,00 Mil","-24,12 M","-32,88 M","-22,69 M","-29,27 M","-23,55 M","-31,80 M","-19,89 M","-22,21 M","-20,84 M","-33,87 M","-15,45 M","-20,96 M","-14,15 M","-8,84 M","-19,87 M","-24,58 M","-21,61 M","-27,17 M","-20,72 M","-23,09 M","-15,18 M","-18,12 M","-13,66 M","-12,64 M","-11,97 M"
EBIT,"755,99 M","731,15 M","936,99 M","555,10 M","891,27 M","735,08 M","646,94 M","741,69 M","768,93 M","566,99 M","414,16 M","599,76 M","776,77 M","485,82 M","450,43 M","800,22 M","1,09 B","742,82 M","858,38 M","1,10 B","1,08 B","1,53 B","719,43 M","396,56 M","670,73 M","632,80 M","593,24 M","410,68 M","808,05 M","143,27 M","444,11 M","371,97 M","233,73 M","260,50 M","289,23 M","238,99 M","282,01 M","335,55 M","282,85 M","331,22 M","291,82 M","260,13 M","255,59 M","261,67 M","299,84 M","290,00 M","231,82 M","256,44 M","272,07 M","240,46 M","254,56 M","252,07 M","218,57 M","210,09 M","232,61 M","210,86 M","217,33 M","186,28 M","195,12 M","166,49 M","189,04 M","168,24 M","170,83 M","158,02 M","157,46 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-302,11 M","-178,54 M","-212,57 M","-205,99 M","-274,74 M","-271,71 M","-191,44 M","-234,08 M","-253,88 M","-183,85 M","-214,19 M","-194,75 M","-284,65 M","-217,15 M","-182,72 M","-340,95 M","-225,31 M","-216,55 M","-287,75 M","-201,13 M","-210,11 M","-203,28 M","-97,11 M","-69,07 M","-92,27 M","-72,58 M","-70,97 M","-61,13 M","-57,82 M","-70,50 M","-75,30 M","-58,88 M","-62,17 M","-70,66 M","-41,23 M","-75,29 M","-93,83 M","-92,02 M","-128,71 M","-100,05 M","-109,47 M","-123,95 M","-116,27 M","-100,61 M","-86,86 M","-74,48 M","-60,06 M","-55,05 M","-53,03 M","-44,94 M","-41,24 M","-44,16 M","-51,89 M","-52,51 M","-65,67 M","-53,11 M","-52,51 M","-63,00 M","-54,65 M","-47,53 M","-34,44 M","-48,70 M","-27,61 M","-27,33 M","-29,58 M"
Antes dos impostos,"453,87 M","552,61 M","724,42 M","349,11 M","616,54 M","463,36 M","455,50 M","507,61 M","515,05 M","383,14 M","199,98 M","405,02 M","492,12 M","268,67 M","267,71 M","459,26 M","867,73 M","526,26 M","570,63 M","899,00 M","868,58 M","1,33 B","622,31 M","327,49 M","578,46 M","560,22 M","522,27 M","349,55 M","750,23 M","72,77 M","368,80 M","313,09 M","171,56 M","189,84 M","248,00 M","163,69 M","188,18 M","243,53 M","154,14 M","231,17 M","182,36 M","136,18 M","139,31 M","161,05 M","212,98 M","215,52 M","171,76 M","201,39 M","219,03 M","195,51 M","213,32 M","207,91 M","166,69 M","157,58 M","166,95 M","157,74 M","164,82 M","123,28 M","140,47 M","118,95 M","154,59 M","119,54 M","143,22 M","130,69 M","127,88 M"
