Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"452,92 M","480,10 M","488,90 M","491,17 M","503,98 M","508,80 M","459,60 M","472,16 M","491,44 M","482,77 M","497,92 M","494,16 M","546,42 M","526,89 M","505,21 M","501,61 M","501,57 M","503,03 M","512,86 M","485,21 M","497,44 M","492,61 M","503,24 M","503,11 M","507,79 M","504,63 M","498,23 M","564,43 M","570,28 M","581,73 M","593,27 M","588,83 M","572,24 M","575,28 M","651,29 M","640,02 M","645,11 M","642,29 M","639,04 M","662,22 M","756,99 M","814,03 M","907,72 M","938,01 M","1,03 B","1,02 B","1,17 B","1,28 B","1,32 B","1,43 B","1,48 B","1,52 B","1,53 B","1,56 B","1,91 B","1,63 B","1,49 B","1,45 B","1,57 B","1,53 B","1,56 B","1,45 B","1,45 B"
Ativo circulante,"205,20 M","236,43 M","133,02 M","130,12 M","144,66 M","156,54 M","121,99 M","136,09 M","157,39 M","145,71 M","155,91 M","148,96 M","152,03 M","181,29 M","238,54 M","234,65 M","231,36 M","231,14 M","254,66 M","191,95 M","201,84 M","196,83 M","188,18 M","190,38 M","197,04 M","184,20 M","199,41 M","211,13 M","215,42 M","227,83 M","249,06 M","243,31 M","224,93 M","224,32 M","167,29 M","151,31 M","154,85 M","162,54 M","153,61 M","162,46 M","208,79 M","235,74 M","264,00 M","244,42 M","256,39 M","277,80 M","382,63 M","336,79 M","352,82 M","377,55 M","427,84 M","440,48 M","430,19 M","461,38 M","568,56 M","701,14 M","471,97 M","490,89 M","499,17 M","498,60 M","508,24 M","406,67 M","554,42 M"
Caixa e eq. de caixa,"253,00 Mil","384,00 Mil","1,39 M","2,11 M","2,36 M","3,52 M","9,58 M","9,18 M","15,60 M","19,91 M","4,45 M","3,49 M","3,88 M","13,17 M","12,61 M","11,35 M","12,41 M","19,18 M","16,35 M","18,32 M","21,46 M","21,02 M","12,96 M","17,57 M","2,13 M","5,83 M","13,60 M","1,92 M","3,86 M","1,25 M","1,17 M","480,00 Mil","1,10 M","2,13 M","6,38 M","1,45 M","1,45 M","1,23 M","4,74 M","2,36 M","31,41 M","31,01 M","2,07 M","6,79 M","4,28 M","1,54 M","1,60 M","5,67 M","12,26 M","20,68 M","23,89 M","20,44 M","21,00 M","31,85 M","27,25 M","105,49 M","21,23 M","24,05 M","30,92 M","60,72 M","129,28 M","58,47 M","131,16 M"
Aplicações financeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contas a receber,"14,60 M","13,95 M","17,08 M","21,46 M","34,34 M","35,43 M","34,37 M","35,53 M","32,63 M","18,14 M","25,08 M","19,64 M","19,20 M","27,13 M","25,27 M","26,43 M","29,99 M","20,94 M","20,70 M","19,43 M","18,52 M","19,22 M","17,80 M","10,88 M","13,29 M","10,79 M","10,66 M","33,70 M","35,05 M","31,36 M","35,97 M","27,74 M","24,91 M","26,91 M","38,92 M","43,63 M","44,41 M","44,91 M","43,10 M","53,28 M","57,54 M","62,33 M","131,06 M","110,75 M","119,01 M","115,48 M","112,89 M","135,68 M","124,47 M","128,81 M","142,02 M","160,54 M","158,40 M","175,34 M","212,67 M","167,90 M","170,82 M","183,55 M","201,87 M","172,21 M","141,40 M","123,62 M","184,66 M"
Estoques,"22,05 M","20,62 M","21,46 M","25,11 M","26,55 M","26,93 M","24,52 M","30,73 M","33,48 M","32,68 M","33,74 M","36,88 M","36,93 M","39,25 M","45,53 M","46,37 M","45,16 M","41,13 M","39,65 M","36,40 M","33,94 M","31,93 M","31,04 M","31,07 M","29,92 M","30,44 M","28,02 M","39,37 M","38,85 M","38,95 M","40,96 M","42,18 M","62,66 M","59,16 M","49,15 M","52,43 M","53,13 M","56,69 M","50,95 M","47,74 M","49,03 M","56,35 M","61,81 M","62,32 M","66,80 M","69,64 M","72,83 M","126,45 M","135,32 M","141,98 M","154,74 M","158,47 M","166,79 M","171,11 M","202,83 M","187,86 M","171,61 M","173,57 M","187,74 M","175,39 M","169,69 M","160,04 M","164,01 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"247,72 M","243,67 M","355,88 M","361,05 M","359,32 M","352,26 M","337,60 M","336,07 M","334,04 M","337,06 M","342,00 M","345,19 M","394,39 M","345,61 M","266,67 M","266,96 M","270,21 M","271,89 M","258,20 M","293,26 M","295,59 M","295,78 M","315,05 M","312,73 M","310,74 M","320,43 M","298,82 M","353,31 M","354,85 M","353,89 M","344,21 M","345,53 M","347,31 M","350,96 M","484,01 M","488,71 M","490,26 M","479,75 M","485,43 M","499,76 M","548,19 M","578,30 M","643,72 M","693,60 M","768,83 M","744,83 M","791,18 M","946,81 M","966,13 M","1,05 B","1,05 B","1,08 B","1,10 B","1,10 B","1,34 B","927,93 M","1,01 B","958,07 M","1,07 B","1,03 B","1,05 B","1,04 B","900,44 M"
Investimentos,"29,89 M","19,68 M","19,68 M","19,68 M","19,68 M","19,68 M","19,68 M","19,68 M","19,68 M","19,68 M","21,94 M","21,94 M","21,94 M","21,94 M","21,94 M","21,94 M","21,94 M","21,94 M","28,37 M","28,37 M","28,37 M","28,37 M","51,04 M","51,04 M","51,04 M","51,04 M","587,00 Mil","587,00 Mil","587,00 Mil","587,00 Mil","587,00 Mil","587,00 Mil","587,00 Mil","676,00 Mil","676,00 Mil","676,00 Mil","676,00 Mil","676,00 Mil","676,00 Mil","676,00 Mil","676,00 Mil","676,00 Mil","15,96 M","15,96 M","15,96 M","15,96 M","26,21 M","26,21 M","26,21 M","28,50 M","40,97 M","43,49 M","43,00 M","42,63 M","29,23 M","26,41 M","26,40 M","40,26 M","38,49 M","26,34 M","26,35 M","26,35 M","2,39 M"
Imobilizado,"36,20 M","36,63 M","137,37 M","138,31 M","139,10 M","139,83 M","131,16 M","130,70 M","130,15 M","131,41 M","132,78 M","135,53 M","136,99 M","138,39 M","143,56 M","144,10 M","146,10 M","147,47 M","125,95 M","126,18 M","126,92 M","126,80 M","88,11 M","83,52 M","81,68 M","84,16 M","106,35 M","135,50 M","136,28 M","135,94 M","142,59 M","143,91 M","142,87 M","143,18 M","276,95 M","287,21 M","284,15 M","281,73 M","269,70 M","283,60 M","327,69 M","354,86 M","401,86 M","456,98 M","465,42 M","449,95 M","485,56 M","517,84 M","532,66 M","570,74 M","560,40 M","580,14 M","611,05 M","622,12 M","610,12 M","356,14 M","338,79 M","339,42 M","374,43 M","364,37 M","361,18 M","352,73 M","317,96 M"
