Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"461,19 M","492,74 M","482,67 M","450,06 M","412,37 M","432,57 M","419,53 M","370,13 M","353,18 M","367,25 M","347,79 M","338,02 M","324,70 M","327,06 M","282,31 M","247,63 M","235,10 M","219,17 M","192,95 M","171,67 M","154,33 M","148,14 M","133,79 M","98,31 M","126,10 M","138,53 M","129,43 M","100,45 M","71,05 M","70,44 M","72,73 M","78,43 M","82,59 M","73,08 M","82,29 M","70,64 M","66,12 M","75,04 M","86,14 M","105,35 M","130,08 M","127,89 M","136,46 M","147,86 M","163,89 M","181,89 M","191,49 M","212,97 M","207,82 M","210,05 M","222,01 M","211,77 M","188,43 M","187,52 M","173,41 M","156,29 M","199,14 M","193,55 M","175,06 M","164,00 M","144,99 M","154,22 M","148,88 M",0,"115,50 M"
Custos,"-181,77 M","-194,15 M","-180,76 M","-162,07 M","-147,77 M","-165,85 M","-155,04 M","-137,10 M","-139,71 M","-128,85 M","-126,01 M","-120,69 M","-114,38 M","-101,78 M","-113,90 M","-97,69 M","-83,65 M","-85,43 M","-85,27 M","-86,48 M","-77,96 M","-78,76 M","-84,95 M","-67,26 M","-75,94 M","-79,32 M","-76,22 M","-74,42 M","-52,53 M","-52,03 M","-64,56 M","-74,79 M","-80,62 M","-77,16 M","-79,68 M","-69,32 M","-67,61 M","-74,15 M","-71,27 M","-77,68 M","-90,52 M","-83,63 M","-87,00 M","-87,09 M","-86,06 M","-90,65 M","-102,75 M","-89,94 M","-79,05 M","-85,70 M","-93,54 M","-87,28 M","-68,42 M","-73,67 M","-61,65 M","-54,32 M","-87,38 M","-95,64 M","-92,26 M","-81,20 M","-71,32 M","-76,48 M","-70,49 M",0,"-49,62 M"
Lucro bruto,"279,42 M","298,59 M","301,90 M","287,99 M","264,60 M","266,72 M","264,49 M","233,03 M","213,47 M","238,40 M","221,77 M","217,33 M","210,32 M","225,29 M","168,41 M","149,94 M","151,45 M","133,74 M","107,68 M","85,19 M","76,37 M","69,38 M","48,84 M","31,04 M","50,16 M","59,21 M","53,21 M","26,03 M","18,52 M","18,41 M","8,17 M","3,64 M","1,96 M","-4,08 M","2,61 M","1,32 M","-1,49 M","890,00 Mil","14,88 M","27,67 M","39,56 M","44,26 M","49,46 M","60,77 M","77,84 M","91,24 M","88,74 M","123,03 M","128,77 M","124,35 M","128,46 M","124,50 M","120,01 M","113,85 M","111,75 M","101,96 M","111,76 M","97,91 M","82,80 M","82,79 M","73,67 M","77,74 M","78,39 M",0,"65,88 M"
Despesas operacionais,"-90,08 M","-135,59 M","-146,90 M","-126,96 M","-121,04 M","-125,00 M","-130,60 M","-113,24 M","-100,78 M","-105,20 M","-103,47 M","-108,64 M","-101,30 M","-127,87 M","-77,90 M","-81,41 M","-85,67 M","-77,26 M","-63,70 M","-58,77 M","-56,50 M","-49,60 M","-42,18 M","-46,45 M","-47,66 M","-59,44 M","-68,56 M","-43,08 M","-28,88 M","-50,15 M","-39,20 M","-41,35 M","-27,91 M","-51,07 M","-33,45 M","-49,80 M","-53,01 M","-53,29 M","-43,03 M","-53,73 M","-51,07 M","-115,33 M","-56,96 M","-51,77 M","-73,84 M","-79,63 M","-66,06 M","-66,27 M","-61,89 M","-51,31 M","-56,04 M","-56,84 M","-52,93 M","-57,88 M","-40,27 M","-45,71 M","-50,19 M","-44,24 M","-52,07 M","-42,05 M","-36,85 M","-46,92 M","-35,45 M",0,"-32,05 M"
Despesas com vendas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Despesas administrativas,"-82,44 M","-129,07 M","-143,93 M","-127,23 M","-114,90 M","-123,94 M","-125,45 M","-114,89 M","-97,60 M","-79,50 M","-104,32 M","-110,14 M","-96,75 M","-97,73 M","-89,95 M","-81,87 M","-77,83 M","-65,62 M","-64,03 M","-59,46 M","-54,96 M","-47,02 M","-43,52 M","-46,77 M","-43,51 M","-48,05 M","-68,81 M","-42,45 M","-29,17 M","-52,67 M","-39,20 M","-41,42 M","-30,39 M","-46,68 M","-35,76 M","-50,20 M","-37,53 M","-47,84 M","-42,29 M","-53,73 M","-51,07 M","-58,22 M","-56,96 M","-51,77 M","-73,84 M","-79,63 M","-66,06 M","-66,27 M","-61,89 M","-59,60 M","-56,04 M","-56,84 M","-52,93 M","-57,88 M","-40,27 M","-45,71 M","-50,19 M","-44,24 M","-52,07 M","-42,05 M","-36,85 M","-46,92 M","-35,45 M","-33,19 M","-32,05 M"
EBIT,"189,34 M","163,00 M","155,00 M","161,03 M","143,56 M","141,73 M","133,90 M","119,78 M","112,68 M","133,20 M","118,31 M","108,69 M","109,02 M","97,42 M","90,50 M","68,53 M","65,78 M","56,48 M","43,98 M","26,42 M","19,87 M","19,78 M","6,66 M","-15,40 M","2,49 M","-227,00 Mil","-15,35 M","-17,04 M","-10,37 M","-31,74 M","-31,02 M","-37,71 M","-25,95 M","-55,15 M","-30,84 M","-48,48 M","-54,50 M","-52,40 M","-28,15 M","-26,06 M","-11,51 M","-71,06 M","-7,50 M","9,00 M","3,99 M","11,61 M","22,68 M","56,76 M","66,89 M","73,05 M","72,42 M","67,66 M","67,08 M","55,97 M","71,48 M","56,25 M","61,57 M","53,67 M","30,73 M","40,75 M","36,82 M","30,82 M","42,94 M",0,"33,83 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-20,86 M","-61,65 M","-54,18 M","-44,15 M","-45,72 M","-42,56 M","-37,82 M","-22,13 M","-19,48 M","-18,81 M","-23,90 M","-20,18 M","-14,27 M","-7,95 M","648,00 Mil","-2,49 M","-2,10 M","457,00 Mil","548,00 Mil","-2,53 M","-4,04 M","-1,38 M","-2,74 M","-3,49 M","-3,33 M","-2,44 M","-3,36 M","-4,78 M","-3,48 M","-1,89 M","-3,14 M","-4,12 M","-3,68 M","-3,82 M","-1,95 M","-4,48 M","-3,31 M","-1,55 M","-4,87 M","-7,22 M","-12,63 M","-13,49 M","-15,22 M","-16,05 M","-18,38 M","-14,85 M","-17,81 M","-18,40 M","-16,55 M","-13,50 M","-12,32 M","-11,79 M","-9,20 M","-6,73 M","-8,85 M","-9,05 M","-11,26 M","-9,87 M","-11,96 M","-6,95 M","-3,06 M","468,00 Mil","-90,00 Mil",0,"-5,75 M"
Antes dos impostos,"168,48 M","101,34 M","100,82 M","116,88 M","97,84 M","99,16 M","96,08 M","97,65 M","93,20 M","114,39 M","94,41 M","88,52 M","94,74 M","89,47 M","91,15 M","66,04 M","63,67 M","56,94 M","44,53 M","23,89 M","15,83 M","18,40 M","3,92 M","-18,89 M","-835,00 Mil","-2,66 M","-18,71 M","-21,82 M","-13,85 M","-33,63 M","-34,16 M","-41,82 M","-29,62 M","-58,97 M","-32,79 M","-52,95 M","-57,81 M","-53,94 M","-33,02 M","-33,29 M","-24,13 M","-84,55 M","-22,73 M","-7,05 M","-14,39 M","-3,24 M","4,87 M","38,36 M","50,34 M","59,54 M","60,10 M","55,87 M","57,88 M","49,24 M","62,64 M","47,20 M","50,31 M","43,80 M","18,76 M","33,80 M","33,77 M","31,29 M","42,85 M",0,"28,07 M"
