Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"316,92 M","337,64 M","396,26 M","400,06 M","399,31 M","410,47 M","448,40 M","449,38 M","430,20 M","503,26 M","701,04 M","811,27 M","639,10 M","513,20 M","606,77 M","563,40 M","565,83 M","541,29 M","497,20 M","487,74 M","512,92 M","529,25 M","620,86 M","624,96 M","655,45 M","623,27 M","629,63 M","594,48 M","713,16 M","681,87 M","625,23 M","591,65 M","698,81 M","697,48 M","692,82 M","687,12 M","593,39 M","538,39 M","541,65 M","547,07 M","651,99 M","836,38 M","658,58 M","535,53 M","509,03 M","480,38 M","533,91 M","551,91 M","651,13 M","678,85 M","692,97 M","709,03 M","601,65 M","619,75 M","782,41 M","749,03 M","661,35 M","673,90 M","717,74 M","622,34 M","520,73 M","521,80 M","474,25 M"
Ativo circulante,"160,55 M","180,59 M","238,08 M","231,88 M","228,40 M","238,86 M","251,86 M","232,90 M","211,10 M","290,35 M","483,64 M","587,24 M","451,99 M","315,57 M","402,87 M","345,67 M","364,47 M","332,12 M","300,81 M","293,06 M","254,51 M","256,58 M","362,16 M","354,53 M","376,76 M","355,51 M","358,30 M","320,78 M","429,75 M","464,49 M","408,45 M","378,02 M","477,77 M","472,50 M","464,95 M","447,21 M","343,30 M","283,41 M","282,43 M","281,94 M","387,24 M","559,70 M","378,42 M","261,24 M","229,09 M","212,26 M","236,47 M","254,52 M","353,46 M","388,91 M","404,72 M","421,87 M","311,71 M","330,86 M","523,82 M","487,92 M","397,18 M","421,51 M","462,13 M","373,84 M","258,47 M","251,96 M","178,09 M"
Caixa e eq. de caixa,"62,43 M","71,44 M","113,73 M","95,65 M","94,47 M","111,91 M","101,03 M","85,92 M","92,98 M","146,20 M","169,48 M","127,01 M","172,93 M","180,01 M","227,06 M","211,76 M","187,87 M","223,97 M","200,70 M","194,41 M","204,97 M","201,91 M","206,75 M","212,94 M","217,51 M","204,65 M","230,98 M","219,11 M","258,55 M","201,09 M","115,52 M","173,15 M","245,66 M","204,79 M","223,38 M","172,89 M","126,69 M","128,87 M","115,10 M","127,30 M","182,68 M","252,23 M","153,30 M","106,50 M","80,48 M","96,45 M","68,95 M","83,49 M","118,30 M","163,94 M","177,23 M","166,63 M","139,90 M","163,29 M","214,90 M","219,85 M","217,69 M","277,73 M","287,04 M","262,70 M","120,33 M","127,53 M","57,29 M"
Aplicações financeiras,"1,02 M","999,00 Mil","971,00 Mil","2,09 M","2,09 M","2,04 M","1,49 M","2,44 M","2,38 M","2,33 M","2,27 M","2,87 M","2,79 M","2,70 M","2,76 M","1,33 M","1,30 M","1,27 M",0,0,0,0,"5,00 M","5,00 M","5,00 M","5,00 M","5,00 M","5,00 M","5,00 M","5,00 M",0,"503,00 Mil",0,0,0,"6,58 M","3,42 M","14,31 M",0,0,0,"553,00 Mil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contas a receber,"94,20 M","105,64 M","119,33 M","130,70 M","126,12 M","108,15 M","142,06 M","128,22 M","91,44 M","109,47 M","157,65 M","362,47 M","256,29 M","110,64 M","141,24 M","111,35 M","137,35 M","81,75 M","73,86 M","75,85 M","45,10 M","53,80 M","84,49 M","67,16 M","82,23 M","108,03 M","106,00 M","80,33 M","107,84 M","227,02 M","175,03 M","114,61 M","195,98 M","229,32 M","200,47 M","225,18 M","145,95 M","113,45 M","137,36 M","124,74 M","154,18 M","232,07 M","177,99 M","119,64 M","115,97 M","101,32 M","132,26 M","105,52 M","147,62 M","165,76 M","151,92 M","210,42 M","148,32 M","142,62 M","168,06 M","169,84 M","108,19 M","88,91 M","130,13 M","88,03 M","82,42 M","88,48 M","95,46 M"
Estoques,"1,16 M","1,17 M","1,24 M","1,03 M","1,44 M","1,38 M","1,41 M","1,63 M","1,86 M","1,95 M","3,61 M","3,34 M","9,15 M","1,72 M","3,55 M","2,64 M","8,00 M","727,00 Mil","979,00 Mil","843,00 Mil","910,00 Mil","866,00 Mil","1,01 M","1,04 M","1,06 M","1,22 M","1,26 M","1,57 M","1,30 M","1,50 M","1,49 M","886,00 Mil","931,00 Mil","1,02 M","1,06 M","1,72 M","1,75 M","1,34 M","2,06 M","2,30 M","3,09 M","1,62 M","1,71 M","1,02 M","2,09 M","683,00 Mil","2,65 M","2,60 M","2,38 M","2,21 M","2,02 M","1,68 M","2,04 M","1,40 M","1,68 M","1,84 M","1,96 M","2,35 M","2,41 M","1,33 M","1,28 M","1,26 M","1,68 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"156,37 M","157,04 M","158,18 M","168,18 M","170,91 M","171,61 M","196,54 M","216,48 M","219,10 M","212,91 M","217,40 M","224,03 M","187,11 M","197,62 M","203,91 M","217,73 M","201,36 M","209,17 M","196,39 M","194,68 M","258,42 M","272,67 M","258,70 M","270,44 M","278,68 M","267,76 M","271,33 M","273,70 M","283,41 M","217,38 M","216,78 M","213,63 M","221,04 M","224,99 M","227,87 M","239,92 M","250,09 M","254,98 M","259,22 M","265,13 M","264,75 M","276,68 M","280,16 M","274,30 M","279,94 M","268,12 M","297,44 M","297,39 M","297,67 M","289,94 M","288,25 M","287,17 M","289,94 M","288,89 M","258,59 M","261,12 M","264,17 M","252,39 M","255,60 M","248,50 M","262,25 M","269,84 M","296,15 M"
Investimentos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imobilizado,"15,18 M","15,73 M","16,43 M","17,94 M","19,32 M","19,23 M","19,27 M","20,20 M","20,18 M","19,52 M","21,39 M","21,57 M","11,03 M","11,25 M","13,09 M","13,84 M","14,18 M","14,85 M","15,73 M","16,80 M","14,21 M","26,80 M","43,73 M","48,36 M","53,23 M","47,82 M","49,83 M","46,49 M","49,97 M","15,99 M","13,03 M","14,09 M","15,18 M","15,70 M","21,23 M","29,12 M","30,31 M","31,68 M","33,25 M","34,33 M","36,60 M","37,79 M","40,21 M","39,17 M","40,91 M","41,25 M","44,37 M","46,71 M","48,81 M","50,59 M","47,71 M","48,33 M","48,49 M","48,83 M","50,38 M","51,07 M","51,52 M","39,59 M","33,28 M","25,50 M","24,09 M","23,45 M","24,81 M"
