Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"1,28 T","1,26 T","1,26 T","1,23 T","1,24 T",0,"1,29 T","1,26 T","1,18 T","1,16 T","1,17 T","1,11 T","1,07 T","1,06 T","1,02 T","1,01 T","972,64 B","980,82 B","977,10 B","947,79 B","985,38 B","990,22 B","985,26 B","993,02 B","1,00 T","838,54 B","819,41 B","807,49 B","838,54 B","779,01 B","751,95 B","724,56 B","709,44 B","684,61 B","684,14 B","683,47 B","758,88 B","752,99 B","731,60 B","725,71 B","738,43 B","728,29 B","749,75 B","640,28 B","649,34 B","627,90 B","551,74 B","528,39 B","525,31 B","514,18 B","492,70 B","495,16 B","470,45 B","474,93 B","478,85 B","482,84 B","461,26 B","465,23 B","448,67 B","433,18 B","409,10 B","396,37 B","352,30 B"
Ativo circulante,"905,81 B","875,52 B","584,22 B","576,50 B","567,87 B",0,"1,21 T","1,18 T","1,06 T","1,09 T","1,07 T","984,80 B","977,52 B","938,92 B","576,83 B","535,89 B","555,64 B","528,66 B","399,16 B","514,76 B","577,59 B","423,87 B",--,"598,57 B","632,51 B","504,91 B","499,61 B","518,81 B","504,91 B","495,07 B","465,22 B","446,04 B","424,85 B","378,40 B","371,60 B","361,60 B","455,61 B","451,76 B","420,17 B","415,39 B","412,47 B","412,69 B","428,68 B","360,58 B","368,47 B","370,49 B","303,06 B","282,39 B","275,16 B","273,93 B","260,88 B","265,14 B","244,40 B","250,72 B","253,16 B","249,86 B","241,90 B","246,00 B","235,03 B","220,29 B","203,58 B","195,24 B","175,81 B"
Caixa e eq. de caixa,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Aplicações financeiras,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Contas a receber,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Estoques,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Ativos biológicos,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Ativo não circulante,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Investimentos,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Imobilizado,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
