Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,3T2010,2T2010,1T2010
Receita líquida,"12,71 B","10,67 B","10,00 B","10,20 B","10,41 B","12,03 B","11,04 B","8,40 B","8,72 B","9,92 B","8,78 B","9,25 B","9,21 B","9,01 B","8,03 B","8,86 B","8,17 B","10,50 B","9,21 B","7,44 B","8,21 B","9,51 B","6,63 B","5,34 B","7,60 B","9,33 B","7,32 B","6,60 B","6,47 B","7,13 B","6,64 B","5,91 B","6,08 B","2,59 B","8,89 B","9,09 B","8,86 B","12,18 B","8,52 B","32,97 B","6,76 B","7,86 B","7,90 B","8,23 B","8,60 B","9,67 B","6,59 B","6,87 B","7,01 B","5,95 B","6,08 B","6,89 B","6,80 B","9,84 B","8,20 B","7,56 B","8,06 B","10,00 B","8,20 B","7,45 B","8,55 B","10,74 B","7,00 B","6,59 B","6,16 B"
Custos,"-5,13 B","-6,72 B","-5,92 B","-5,34 B","-5,59 B","-7,17 B","-5,78 B","-4,67 B","-4,50 B","-5,53 B","-4,72 B","-4,41 B","-4,01 B","-4,96 B","-4,49 B","-3,19 B","-3,20 B","-4,01 B","-276,91 M","-2,89 B","-2,94 B","-4,24 B","-3,17 B","-2,97 B","-3,04 B","-2,72 B","-1,87 B","-1,57 B","-1,29 B","-1,34 B","-1,73 B","-1,36 B","-1,10 B","1,13 B","-3,93 B","-3,24 B","-3,42 B","-5,59 B","-3,57 B","-3,60 B","-3,44 B","-3,47 B","-4,30 B","-4,98 B","-4,25 B","-5,54 B","-4,48 B","-3,41 B","-2,90 B","-2,85 B","-3,02 B","-970,37 M","-992,06 M","-1,60 B","-1,49 B","-1,28 B","-1,26 B","-1,25 B","-1,18 B","-1,15 B","-1,13 B","-4,28 B",0,0,"-960,06 M"
Lucro bruto,"7,58 B","3,95 B","4,08 B","4,86 B","4,83 B","4,85 B","5,26 B","3,73 B","4,22 B","4,39 B","4,07 B","4,83 B","5,19 B","4,05 B","3,54 B","5,66 B","4,96 B","6,49 B","8,93 B","4,55 B","5,27 B","5,27 B","3,46 B","2,37 B","4,56 B","6,61 B","5,45 B","5,03 B","5,18 B","5,79 B","4,91 B","4,55 B","4,98 B","3,72 B","4,96 B","5,85 B","5,44 B","6,59 B","4,94 B","29,37 B","3,32 B","4,39 B","3,61 B","3,25 B","4,35 B","4,13 B","2,11 B","3,46 B","4,11 B","3,11 B","3,06 B","5,92 B","5,81 B","8,24 B","6,71 B","6,28 B","6,79 B","8,75 B","7,02 B","6,30 B","7,42 B","6,46 B","7,00 B","6,59 B","5,20 B"
Despesas operacionais,"-1,38 B","-680,64 M","-6,73 B","-4,74 B","-1,62 B","-859,72 M","5,91 B","-266,21 M","-595,18 M","-4,24 B","-174,71 M","863,25 M","-1,21 B","-3,51 B","-1,94 B","-2,91 B","-2,15 B","-4,93 B","-3,99 B","-1,78 B","-1,87 B","-6,07 B","1,45 B","-838,43 M","-1,57 B","-2,68 B","-3,13 B","-4,13 B","-2,65 B","6,02 B","-4,66 B","-1,44 B","-2,86 B","-5,26 B","-3,18 B","-3,61 B","-1,72 B","-13,89 B","-2,15 B","-6,43 B","-5,79 B","-13,35 B","-7,18 B","-4,18 B","-3,43 B","-4,54 B","-5,02 B","-3,39 B","-2,81 B","-6,84 B","-3,87 B","-6,38 B","-6,01 B","-21,23 B","-5,56 B","-5,30 B","-5,01 B","-8,03 B","-6,36 B","-5,52 B","-5,28 B","-5,07 B","-6,07 B","-4,82 B","-4,86 B"
Despesas com vendas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Despesas administrativas,"-2,23 B","-1,25 B","-8,34 B","-1,23 B","-1,17 B","-1,43 B","-1,00 B","-964,27 M","-1,18 B","-4,29 B","-1,62 B","159,52 M","-1,71 B","-4,13 B","-2,89 B","-3,52 B","-2,90 B","-5,42 B","-10,47 B","-1,96 B","-2,30 B","-6,86 B","-3,15 B","-1,22 B","-1,71 B","-2,83 B","-3,61 B","-4,22 B","-3,00 B","5,86 B","-5,25 B","-1,67 B","-3,26 B","-5,41 B","-3,44 B","-4,06 B","-3,54 B","-14,51 B","-4,08 B","-6,81 B","-5,97 B","-13,70 B","-7,33 B","-4,17 B","-3,47 B","-3,99 B","-4,23 B","-3,43 B","-2,90 B","-6,79 B","-3,90 B","-6,46 B","-6,13 B","-21,25 B","-5,78 B","-5,50 B","-5,20 B","-7,94 B","-6,54 B","-5,75 B","-5,75 B","-6,57 B","-6,24 B","-5,00 B","-5,29 B"
EBIT,"6,20 B","3,26 B","-2,65 B","127,33 M","3,21 B","3,99 B","11,17 B","3,46 B","3,62 B","155,59 M","3,89 B","5,70 B","3,99 B","540,19 M","1,61 B","2,75 B","2,81 B","1,56 B","4,94 B","2,76 B","3,40 B","-800,36 M","4,90 B","1,53 B","2,99 B","3,93 B","2,33 B","891,44 M","2,52 B","11,81 B","251,75 M","3,12 B","2,13 B","-1,54 B","1,78 B","2,24 B","3,73 B","-7,30 B","2,79 B","22,93 B","-2,48 B","-8,96 B","-3,57 B","-927,08 M","917,98 M","-411,99 M","-2,91 B","64,98 M","1,30 B","-3,74 B","-806,43 M","-457,04 M","-202,73 M","-13,00 B","1,14 B","972,78 M","1,78 B","719,91 M","664,34 M","776,50 M","2,14 B","1,38 B","925,67 M","1,76 B","338,04 M"
Resultado operacional,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Resultado financeiro,"-3,13 B","-2,31 B","-2,57 B","-2,55 B","-3,49 B","-2,93 B","-2,79 B","-2,92 B","-2,99 B","-2,53 B","-3,12 B","-3,56 B","-3,13 B","-1,68 B","-1,82 B","-1,46 B","588,73 M","-732,26 M","-881,93 M","690,33 M","-583,77 M","425,11 M","-622,43 M","-302,25 M","-1,17 B","-1,68 B","-860,87 M","425,50 M","-336,12 M","731,43 M","-1,25 B","-1,88 B","1,02 B","2,02 B","-937,60 M","-1,72 B","-1,10 B","135,50 M","-1,49 B","-1,23 B","-1,35 B","-1,69 B","-342,80 M","-263,68 M","593,42 M","616,50 M","30,66 M","3,26 M","44,21 M","-444,77 M","113,39 M","519,15 M","188,91 M","435,53 M","229,96 M","953,73 M","65,26 M","-328,93 M","1,53 B","-688,69 M","-276,07 M","-445,80 M","-344,72 M","100,41 M","325,98 M"
Antes dos impostos,"3,07 B","958,13 M","-5,22 B","-2,43 B","-288,68 M","1,06 B","8,38 B","539,70 M","635,63 M","-2,37 B","771,23 M","2,14 B","854,06 M","-1,14 B","-212,59 M","1,29 B","3,40 B","828,83 M","4,06 B","3,45 B","2,82 B","-375,25 M","4,28 B","1,23 B","1,82 B","2,25 B","1,47 B","1,32 B","2,19 B","12,54 B","-993,84 M","1,23 B","3,15 B","479,93 M","844,92 M","527,55 M","2,63 B","-7,16 B","1,30 B","21,70 B","-3,82 B","-10,65 B","-3,92 B","-1,19 B","1,51 B","204,51 M","-2,88 B","68,24 M","1,35 B","-4,18 B","-693,04 M","62,10 M","-13,82 M","-12,56 B","1,37 B","1,93 B","1,85 B","390,98 M","2,19 B","87,81 M","1,87 B","938,54 M","580,95 M","1,86 B","664,02 M"
Imposto,"-438,16 M","12,73 B","-226,19 M","1,10 B","-64,94 M","47,95 M","-1,19 B","1,20 B","-305,10 M","3,26 B","705,35 M","-523,50 M","-448,09 M","659,27 M","212,50 M","-793,32 M","-774,07 M","-179,53 M","-3,07 B","-846,64 M","-1,21 B","2,25 B","-1,47 B","-757,71 M","-593,94 M","3,01 B","-750,45 M","-1,02 B","-616,65 M","-692,74 M","-254,54 M","-780,92 M","-755,51 M","-298,81 M","-294,76 M","-183,46 M","-1,25 B","903,76 M","-429,66 M","-8,91 B","-73,64 M","210,65 M","-309,69 M","-213,29 M","-397,78 M","-1,34 B","116,35 M","-172,29 M","-304,78 M","-1,23 B","-224,93 M","106,65 M","-20,07 M","2,01 B","-369,30 M","-571,55 M","-574,21 M","176,66 M","-634,04 M","259,27 M","-578,70 M","-132,18 M","-417,55 M","-471,64 M","-472,90 M"
