Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"6,04 B","6,23 B","5,64 B","5,37 B","5,79 B","5,62 B","5,12 B","4,93 B","5,25 B","4,94 B","4,69 B","4,62 B","4,80 B","4,36 B","4,18 B","4,30 B","4,51 B","4,03 B","3,84 B","3,94 B","4,12 B","3,76 B","3,68 B","3,40 B","3,59 B","3,18 B","3,15 B","3,05 B","3,01 B","2,89 B","2,71 B","2,70 B","2,68 B","2,62 B","2,64 B","2,81 B","2,86 B","2,71 B","2,26 B","2,33 B","2,36 B","2,28 B","1,99 B","1,87 B","2,00 B","1,83 B","1,77 B","1,84 B","1,72 B","1,78 B","1,74 B","1,65 B","1,62 B","1,43 B","1,21 B","1,22 B","1,29 B","1,23 B","982,58 M","1,00 B","1,09 B","1,08 B","1,01 B"
Ativo circulante,"4,27 B","4,49 B","3,96 B","3,74 B","4,17 B","4,02 B","3,62 B","3,48 B","3,82 B","3,54 B","3,31 B","3,25 B","3,42 B","2,98 B","2,81 B","2,93 B","3,08 B","2,58 B","2,44 B","2,59 B","2,81 B","2,48 B","2,49 B","2,23 B","2,46 B","2,10 B","2,02 B","1,92 B","1,88 B","1,95 B","1,76 B","1,72 B","1,69 B","1,65 B","1,64 B","1,75 B","1,83 B","1,69 B","1,57 B","1,65 B","1,71 B","1,64 B","1,48 B","1,39 B","1,52 B","1,35 B","1,30 B","1,38 B","1,26 B","1,32 B","1,32 B","1,41 B","1,49 B","1,30 B","1,10 B","1,12 B","1,21 B","1,14 B","914,74 M","929,41 M","1,02 B","1,00 B","959,14 M"
Caixa e eq. de caixa,"316,51 M","235,12 M","263,54 M","246,57 M","265,95 M","229,55 M","231,28 M","155,08 M","288,45 M","193,74 M","178,03 M","156,22 M","167,47 M","183,25 M","116,52 M","196,55 M","146,82 M","188,52 M","187,29 M","254,08 M","232,60 M","371,79 M","521,36 M","386,70 M","270,82 M","225,82 M","244,85 M","228,13 M","141,51 M","229,16 M","197,29 M","194,97 M","298,71 M","193,17 M","250,62 M","257,80 M","293,26 M","205,51 M","159,62 M","131,21 M","203,37 M","253,05 M","146,64 M","139,27 M","255,94 M","174,10 M","162,08 M","264,85 M","114,30 M","59,58 M","57,58 M","80,72 M","118,69 M","49,33 M","14,10 M","21,93 M","10,64 M","22,89 M","20,73 M","8,51 M","11,28 M","11,64 M","19,15 M"
Aplicações financeiras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contas a receber,"1,61 B","1,56 B","1,34 B","1,30 B","1,45 B","1,39 B","1,15 B","1,15 B","1,20 B","1,19 B","1,16 B","1,18 B","1,12 B","1,04 B","1,02 B","1,03 B","929,03 M","831,43 M","796,91 M","794,07 M","815,63 M","761,96 M","661,96 M","554,70 M","724,39 M","553,41 M","565,88 M","562,10 M","580,89 M","545,21 M","516,94 M","460,83 M","453,33 M","463,26 M","455,49 M","498,96 M","531,57 M","527,27 M","518,79 M","565,89 M","558,13 M","487,42 M","529,90 M","476,61 M","476,97 M","462,64 M","475,22 M","452,41 M","488,95 M","501,55 M","545,82 M","622,64 M","652,27 M","550,59 M","519,21 M","483,75 M","537,46 M","474,11 M","368,31 M","340,77 M","379,63 M","403,50 M","368,35 M"
Estoques,"1,77 B","2,10 B","1,76 B","1,62 B","1,87 B","1,82 B","1,66 B","1,56 B","1,70 B","1,53 B","1,39 B","1,35 B","1,54 B","1,24 B","1,16 B","1,20 B","1,48 B","1,08 B","994,26 M","1,06 B","1,23 B","903,84 M","836,98 M","804,06 M","945,15 M","897,73 M","792,74 M","739,52 M","777,59 M","795,17 M","678,11 M","682,13 M","600,24 M","630,34 M","578,33 M","645,47 M","660,33 M","649,51 M","602,59 M","652,81 M","658,59 M","597,66 M","497,09 M","503,04 M","507,35 M","468,89 M","431,13 M","436,33 M","402,60 M","482,51 M","429,23 M","434,92 M","420,56 M","425,51 M","351,94 M","387,96 M","422,19 M","409,21 M","337,96 M","362,01 M","408,27 M","377,51 M","376,10 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"1,77 B","1,74 B","1,68 B","1,63 B","1,61 B","1,60 B","1,49 B","1,45 B","1,43 B","1,40 B","1,37 B","1,37 B","1,38 B","1,38 B","1,36 B","1,37 B","1,43 B","1,45 B","1,40 B","1,36 B","1,31 B","1,28 B","1,19 B","1,17 B","1,13 B","1,09 B","1,13 B","1,13 B","1,13 B","937,07 M","950,95 M","984,77 M","988,75 M","974,03 M","998,04 M","1,05 B","1,03 B","1,02 B","690,08 M","682,16 M","643,25 M","639,52 M","506,41 M","479,51 M","479,98 M","480,69 M","469,56 M","464,52 M","459,60 M","460,69 M","425,31 M","244,28 M","131,43 M","131,00 M","102,24 M","94,61 M","86,28 M","92,44 M","67,84 M","72,85 M","68,63 M","73,68 M","52,73 M"
Investimentos,"1,89 M","1,86 M","1,91 M","1,95 M","1,99 M","2,04 M","2,00 M","2,02 M","1,98 M","2,00 M","1,99 M","2,00 M","2,00 M","1,99 M","2,00 M",0,0,0,0,"40,00 M","38,02 M","36,46 M","35,34 M","34,14 M","33,44 M","32,36 M","31,50 M","30,84 M","30,06 M","29,77 M","38,80 M","74,72 M","76,83 M","76,69 M","75,98 M","77,15 M","78,45 M","79,82 M","80,74 M","77,23 M","57,86 M","58,52 M","97,94 M","80,89 M","79,83 M","80,80 M","58,35 M","59,90 M","31,86 M","38,26 M","33,35 M","98,89 M","72,00 Mil",0,0,0,0,0,0,0,0,0,0
Imobilizado,"842,58 M","824,33 M","767,48 M","733,43 M","710,88 M","674,18 M","630,61 M","593,64 M","565,29 M","535,59 M","511,27 M","501,95 M","503,78 M","507,00 M","489,60 M","495,36 M","508,17 M","519,02 M","497,72 M","477,03 M","423,42 M","392,62 M","350,48 M","330,20 M","327,05 M","310,83 M","127,49 M","128,68 M","128,45 M","128,90 M","131,42 M","134,04 M","133,99 M","136,01 M","132,84 M","132,09 M","117,77 M","112,07 M","88,26 M","81,02 M","75,89 M","74,84 M","63,40 M","61,30 M","59,39 M","52,91 M","47,06 M","44,85 M","47,30 M","45,48 M","43,56 M","33,37 M","33,44 M","33,90 M","32,72 M","32,26 M","31,44 M","31,60 M","29,29 M","28,69 M","28,26 M","28,26 M","27,22 M"
