Conta,1T2026,4T2025,3T2025,2T2025,1T2025,4T2024,3T2024,2T2024,1T2024,4T2023,3T2023,2T2023,1T2023,4T2022,3T2022,2T2022,1T2022,4T2021,3T2021,2T2021,1T2021,4T2020,3T2020,2T2020,1T2020,4T2019,3T2019,2T2019,1T2019,4T2018,3T2018,2T2018,1T2018,4T2017,3T2017,2T2017,1T2017,4T2016,3T2016,2T2016,1T2016,4T2015,3T2015,2T2015,1T2015,4T2014,3T2014,2T2014,1T2014,4T2013,3T2013,2T2013,1T2013,4T2012,3T2012,2T2012,1T2012,4T2011,3T2011,2T2011,1T2011,4T2010,4T2009
Ativo total,"22,33 B","21,45 B","20,17 B","19,93 B","19,92 B","19,63 B","18,27 B","18,13 B","18,14 B","17,66 B","17,62 B","17,96 B","17,74 B","16,94 B","16,74 B","16,94 B","16,78 B","16,23 B","15,72 B","14,99 B","11,83 B","11,64 B","11,84 B","11,18 B","10,93 B","10,57 B","10,40 B","10,73 B","10,16 B","9,70 B","10,03 B","9,86 B","9,74 B","9,33 B","8,64 B","8,23 B","8,26 B","8,10 B","7,91 B","8,00 B","7,95 B","7,82 B","7,20 B","6,71 B","6,49 B","6,23 B","5,88 B","5,58 B","6,19 B","5,71 B","5,35 B","5,31 B","5,59 B","5,23 B","4,98 B","5,17 B","4,76 B","4,66 B","4,60 B","4,42 B","4,39 B","4,31 B","4,51 B"
Ativo circulante,"4,99 B","4,77 B","3,90 B","4,01 B","4,25 B","4,30 B","3,27 B","3,33 B","3,34 B","3,11 B","3,25 B","3,67 B","3,63 B","3,23 B","3,32 B","3,23 B","4,08 B","3,84 B","3,02 B","2,83 B","3,14 B","3,25 B","3,55 B","2,95 B","2,87 B","2,61 B","2,56 B","2,99 B","2,41 B","2,10 B","2,54 B","2,39 B","2,43 B","2,16 B","1,54 B","1,49 B","1,74 B","1,73 B","1,84 B","2,10 B","2,27 B","2,27 B","1,87 B","1,68 B","1,64 B","1,48 B","1,27 B","1,07 B","1,53 B","1,19 B","972,43 M","889,55 M","1,11 B","854,11 M","951,11 M","1,18 B","844,63 M","817,17 M","898,00 M","724,12 M","790,05 M","737,48 M","1,19 B"
Caixa e eq. de caixa,"154,60 M","316,50 M","132,38 M","192,84 M","297,99 M","421,09 M","100,96 M","241,68 M","316,63 M","65,26 M","201,10 M","549,09 M","338,90 M","68,14 M","92,70 M","68,14 M","134,53 M","240,97 M","399,05 M","217,14 M","267,77 M","566,69 M","527,88 M","184,64 M","143,53 M","303,06 M","245,49 M","616,56 M","131,73 M","267,08 M","340,56 M","459,97 M","548,28 M","305,92 M","112,01 M","90,42 M","213,11 M","251,36 M","186,76 M","347,05 M","452,93 M","134,13 M","28,44 M","6,76 M","35,74 M","114,77 M","308,84 M","119,82 M","152,74 M","173,39 M","124,42 M","80,32 M","21,29 M","20,81 M","107,54 M","234,37 M","25,68 M","59,49 M","115,55 M","29,75 M","27,82 M","37,57 M","159,78 M"
Aplicações financeiras,"141,00 Mil","137,00 Mil","133,00 Mil","128,00 Mil","125,00 Mil","122,00 Mil","127,89 M","124,42 M","122,24 M","121,00 M","141,64 M","136,97 M","131,84 M","128,98 M","125,41 M","128,98 M","119,47 M","116,72 M","114,73 M","111,65 M","112,64 M","129,56 M","267,49 M","124,94 M","113,69 M","106,26 M","91,81 M","189,10 M","68,74 M","81,78 M","106,83 M","121,01 M","124,72 M","120,09 M","10,78 M","17,34 M","22,60 M","53,77 M","7,46 M","16,28 M","271,00 Mil","107,36 M","808,00 Mil","1,24 M","11,57 M","18,15 M","48,19 M","15,31 M","58,74 M","63,59 M","83,80 M","75,83 M","12,33 M","30,93 M","83,12 M","158,75 M","9,29 M","165,00 Mil","49,22 M","148,00 Mil","656,00 Mil","25,61 M","195,62 M"
Contas a receber,"3,25 B","3,09 B","2,45 B","2,48 B","2,70 B","2,61 B","2,02 B","1,95 B","2,09 B","2,06 B","1,95 B","2,07 B","2,23 B","2,02 B","1,81 B","2,02 B","2,33 B","2,04 B","1,90 B","1,83 B","1,99 B","1,84 B","1,71 B","1,59 B","1,57 B","1,47 B","1,98 B","1,97 B","1,99 B","914,45 M","1,90 B","1,56 B","1,40 B","1,34 B","1,13 B","1,11 B","1,21 B","1,16 B","1,43 B","1,50 B","1,58 B","1,76 B","1,57 B","1,39 B","1,38 B","1,14 B","619,04 M","627,61 M","967,76 M","689,65 M","511,73 M","531,95 M","849,21 M","598,39 M","577,89 M","619,90 M","654,26 M","557,80 M","565,23 M","548,06 M","572,74 M","508,29 M","671,68 M"
Estoques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,69 M","4,15 M","1,94 M",0,"25,00 Mil","459,00 Mil","1,20 M","177,00 Mil","325,00 Mil","-968,00 Mil","-865,00 Mil","388,00 Mil","605,00 Mil","909,00 Mil","580,00 Mil","740,00 Mil","1,14 M","2,36 M","3,62 M","38,00 Mil","2,13 M"
Ativos biológicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ativo não circulante,"17,34 B","16,68 B","16,27 B","15,92 B","15,67 B","15,33 B","15,01 B","14,80 B","14,80 B","14,55 B","14,37 B","14,29 B","14,11 B","13,70 B","13,41 B","13,70 B","12,70 B","12,38 B","12,70 B","12,17 B","8,69 B","8,39 B","8,29 B","8,23 B","8,06 B","7,96 B","7,84 B","7,74 B","7,76 B","7,60 B","7,49 B","7,47 B","7,30 B","7,17 B","7,10 B","6,74 B","6,52 B","6,37 B","6,08 B","5,90 B","5,68 B","5,55 B","5,33 B","5,02 B","4,84 B","4,76 B","4,61 B","4,51 B","4,66 B","4,52 B","4,37 B","4,42 B","4,48 B","4,38 B","4,03 B","3,99 B","3,92 B","3,84 B","3,70 B","3,70 B","3,60 B","3,58 B","3,32 B"
Investimentos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Imobilizado,"341,45 M","359,87 M","352,93 M","354,27 M","346,63 M","274,86 M","273,42 M","241,22 M","241,45 M","200,43 M","170,00 M","151,03 M","137,63 M","140,11 M","125,57 M","140,11 M","101,09 M","106,66 M","81,21 M","94,31 M","97,74 M","101,70 M","96,86 M","99,29 M","102,15 M","106,89 M","103,33 M","107,11 M","105,06 M","61,17 M","60,98 M","59,09 M","60,97 M","61,62 M","62,19 M","67,80 M","69,52 M","71,55 M","72,28 M","72,47 M","72,39 M","74,19 M","70,81 M","60,51 M","63,27 M","61,69 M","49,53 M","50,22 M","49,11 M","50,06 M","42,43 M","40,64 M","46,27 M","43,10 M","42,81 M","40,90 M","38,54 M","41,39 M","35,66 M","38,75 M","38,49 M","40,77 M","38,28 M"
